CLUSTER,R,TOKEN,ROC_AUC
13,0.06417272074862422,reward_learning,0.5019280205655527
13,0.06396116179230965,expectancy,0.5019280205655527
13,0.06132408743011907,monetary_incentive_delay_task,0.5019280205655527
13,0.05931680404881968,fear,0.5019280205655527
13,0.059256435854790714,emotion_regulation,0.5019280205655527
13,0.059211026721418335,loss,0.5019280205655527
13,0.0583592902969776,negative_emotion,0.5019280205655527
13,0.057247812176990626,gambling,0.5019280205655527
13,0.057205610366993336,personality,0.5019280205655527
13,0.05549185772618445,mood,0.5019280205655527
13,0.054534311472043503,sadness,0.5019280205655527
14,0.09112440570968196,memory,0.5
14,0.07631647373685234,declarative_memory,0.5
14,0.07509683563839673,episodic_memory,0.5
14,0.07264317792334679,recognition_memory,0.5
14,0.07224634535425146,episodic_simulation,0.5
15,0.17112650118844608,reward,0.5025539506832404
15,0.13763287045901365,reward_processing,0.5025539506832404
15,0.1244500399538054,valence,0.5025539506832404
15,0.11868420346892733,decision_making,0.5025539506832404
15,0.11538793069999866,autobiographical_memory,0.5025539506832404
15,0.1106280810049175,reward_anticipation,0.5025539506832404
15,0.10513482694959203,emotion,0.5025539506832404
15,0.10398089910798113,arousal,0.5025539506832404
15,0.09956751380257917,social_cognition,0.5025539506832404
15,0.09640800893352976,prospection,0.5025539506832404
15,0.09305428020103376,salience,0.5025539506832404
15,0.09303250485334838,theory_mind,0.5025539506832404
15,0.08939044630070518,episodic_simulation,0.5025539506832404
15,0.08858170405209463,mood,0.5025539506832404
15,0.08795816068626086,reward_learning,0.5025539506832404
15,0.08653033412529326,anticipation,0.5025539506832404
16,0.10994090883765907,memory,0.5068992697154724
16,0.10805888206745233,remembering,0.5068992697154724
16,0.1037007970749339,visual_imagery,0.5068992697154724
16,0.10131145152614668,retrieval,0.5068992697154724
16,0.1005508187951232,episodic_memory,0.5068992697154724
16,0.09540177517543164,memory_retrieval,0.5068992697154724
16,0.08674655339756808,encoding,0.5068992697154724
16,0.0820066683583268,recall,0.5068992697154724
16,0.0792117082882651,mental_imagery,0.5068992697154724
16,0.07829814940269064,imagery,0.5068992697154724
16,0.07817114382432071,familiarity,0.5068992697154724
16,0.0777850933463654,imagine,0.5068992697154724
16,0.07774185094122557,recognition_memory,0.5068992697154724
16,0.07442426588561835,autobiographical_memory,0.5068992697154724
16,0.07284834099819103,navigation,0.5068992697154724
16,0.07243891503010141,recognition,0.5068992697154724
16,0.07236250605556041,episodic_simulation,0.5068992697154724
16,0.0720696844504945,spatial_memory,0.5068992697154724
16,0.06928452123301337,semantic_memory,0.5068992697154724
16,0.06544717830559046,source_memory,0.5068992697154724
16,0.06518588683757619,episodic_future_thinking,0.5068992697154724
16,0.06435748298266365,prospection,0.5068992697154724
16,0.06418097209836164,visual_perception,0.5068992697154724
16,0.06414351089909752,judgment,0.5068992697154724
16,0.06223719436724435,vision,0.5068992697154724
17,0.210446295965286,reward,0.5057603448671908
17,0.16820556727198346,reward_processing,0.5057603448671908
17,0.16128307998563213,reward_anticipation,0.5057603448671908
17,0.15433259243728545,anticipation,0.5057603448671908
17,0.1525068622640258,monetary_incentive_delay_task,0.5057603448671908
17,0.11742381630745045,instrumental_conditioning,0.5057603448671908
17,0.1165661976865238,feedback,0.5057603448671908
17,0.11023745069278784,reinforcement_learning,0.5057603448671908
17,0.09658686116539683,expectancy,0.5057603448671908
17,0.09493328779835236,motor_control,0.5057603448671908
17,0.0939036128203492,reward_learning,0.5057603448671908
17,0.08697987359882298,taste,0.5057603448671908
17,0.08694305522149087,habit_learning,0.5057603448671908
17,0.08484723432532222,loss_anticipation,0.5057603448671908
17,0.08287092495809796,wanting,0.5057603448671908
17,0.08039864361863955,learning,0.5057603448671908
17,0.07951651426201359,addiction,0.5057603448671908
17,0.07937035816724437,decision_making,0.5057603448671908
17,0.0784453457920727,impulsivity,0.5057603448671908
17,0.07727508563246104,loss,0.5057603448671908
17,0.07472654952232796,motor_program,0.5057603448671908
18,0.2240136673304204,memory,0.5175084062950721
18,0.19887499706870124,episodic_memory,0.5175084062950721
18,0.18201737302548932,declarative_memory,0.5175084062950721
18,0.17941249168844328,remembering,0.5175084062950721
18,0.176379224587737,recognition_memory,0.5175084062950721
18,0.17507512894392258,retrieval,0.5175084062950721
18,0.17218118645651748,encoding,0.5175084062950721
18,0.15078359989318724,recognition,0.5175084062950721
18,0.14414795106953207,recall,0.5175084062950721
18,0.13878265650252652,memory_process,0.5175084062950721
18,0.13714342280781974,encoding_task,0.5175084062950721
18,0.13614382288527327,emotional_memory,0.5175084062950721
18,0.1327381716380249,familiarity,0.5175084062950721
18,0.1299915672822179,autobiographical_memory,0.5175084062950721
18,0.12975322245576898,picture,0.5175084062950721
18,0.12975040794881984,forgetting,0.5175084062950721
18,0.12931983938193972,source_memory,0.5175084062950721
18,0.12491476440964625,spatial_memory,0.5175084062950721
18,0.12323091673782564,longterm_memory,0.5175084062950721
18,0.12320487117413567,memory_retrieval,0.5175084062950721
18,0.1199636805653627,episodic_simulation,0.5175084062950721
19,0.1416810824660959,semantic_processing,0.5336655527402994
19,0.1409698221195824,word,0.5336655527402994
19,0.12969940334546526,retrieval,0.5336655527402994
19,0.12950118475218392,language,0.5336655527402994
19,0.1277474329926299,language_processing,0.5336655527402994
19,0.12191909144333145,semantics,0.5336655527402994
19,0.10770595236033503,cognitive_process,0.5336655527402994
19,0.10724755269091148,sentence_comprehension,0.5336655527402994
19,0.10674626663558777,judgment,0.5336655527402994
19,0.10663190058383834,syntax,0.5336655527402994
19,0.10630692842180434,meaning,0.5336655527402994
19,0.10616508722536903,semantic_knowledge,0.5336655527402994
19,0.10424884584477148,working_memory,0.5336655527402994
19,0.10284610938192996,language_comprehension,0.5336655527402994
19,0.10232202273243628,cognitive,0.5336655527402994
19,0.1011906606974427,sentence_processing,0.5336655527402994
19,0.1010890137722768,semantic_information,0.5336655527402994
19,0.09949781510548007,memory,0.5336655527402994
19,0.09757271967646523,cognitive_control,0.5336655527402994
19,0.09744353179448753,valence,0.5336655527402994
19,0.09518993053630488,context,0.5336655527402994
19,0.09518113381292416,cognition,0.5336655527402994
19,0.0934286156853182,monitoring,0.5336655527402994
19,0.09107693129219094,reaction_time,0.5336655527402994
19,0.09099536659745748,arousal,0.5336655527402994
20,0.1049726661086162,memory,0.5088283968254022
20,0.09816665352676364,retrieval,0.5088283968254022
20,0.0951622579907052,remembering,0.5088283968254022
20,0.0939902139764264,episodic_memory,0.5088283968254022
20,0.09299809591899476,memory_retrieval,0.5088283968254022
20,0.08328430544335573,visual_attention,0.5088283968254022
20,0.08131995308571853,encoding,0.5088283968254022
20,0.07975491455721162,navigation,0.5088283968254022
20,0.07754583099041425,source_memory,0.5088283968254022
20,0.07741214903181437,recognition_memory,0.5088283968254022
20,0.07620362841862971,visual_imagery,0.5088283968254022
20,0.07547399414620579,recall,0.5088283968254022
20,0.07346844448976564,spatial_memory,0.5088283968254022
20,0.07140588801453307,familiarity,0.5088283968254022
20,0.07077972359673136,prospection,0.5088283968254022
20,0.0707412323710647,autobiographical_memory,0.5088283968254022
20,0.06772592224779543,eye,0.5088283968254022
20,0.06648516704034392,mental_imagery,0.5088283968254022
20,0.06619828140352535,episodic_simulation,0.5088283968254022
20,0.06618951892467234,visual_perception,0.5088283968254022
20,0.06559642990899194,vision,0.5088283968254022
20,0.06513424216054868,spatial_attention,0.5088283968254022
20,0.060492119630988564,goal,0.5088283968254022
20,0.060491115548741925,recognition,0.5088283968254022
20,0.060204516938626676,spatial,0.5088283968254022
21,0.13106548331748105,memory,0.5064157713325144
21,0.115930913133775,episodic_memory,0.5064157713325144
21,0.1154964987786492,recognition,0.5064157713325144
21,0.11512077796779728,recognition_memory,0.5064157713325144
21,0.10884021829862812,remembering,0.5064157713325144
21,0.10428895605847296,declarative_memory,0.5064157713325144
21,0.10218817765093784,retrieval,0.5064157713325144
21,0.09909382175252786,face_perception,0.5064157713325144
21,0.0980876124539967,familiarity,0.5064157713325144
21,0.09146640987255138,encoding,0.5064157713325144
21,0.08903248225821643,picture,0.5064157713325144
21,0.08777815309377984,face_recognition,0.5064157713325144
21,0.08399963204832801,source_memory,0.5064157713325144
21,0.08326734597292827,episodic_simulation,0.5064157713325144
21,0.08194385124637113,recall,0.5064157713325144
21,0.08127771501455175,spatial_memory,0.5064157713325144
