,PMID,SPLIT,DOMAIN,OBSERVED
35,11305885,discovery,NEGATIVE_VALENCE,1.1612696579412305
36,11346889,discovery,NEGATIVE_VALENCE,1.124413739968199
37,11352610,discovery,NEGATIVE_VALENCE,1.028956130066914
38,11410949,discovery,NEGATIVE_VALENCE,1.0382198465139674
39,11430815,discovery,NEGATIVE_VALENCE,1.0626178414262661
40,11435941,discovery,NEGATIVE_VALENCE,1.025555986535894
41,11440757,discovery,NEGATIVE_VALENCE,1.0637987709346879
42,11448368,discovery,NEGATIVE_VALENCE,1.095885295216458
43,11466121,discovery,NEGATIVE_VALENCE,1.055147854926831
44,11493699,discovery,NEGATIVE_VALENCE,1.0544702310508234
45,11527554,discovery,NEGATIVE_VALENCE,1.0374929191810562
46,11545466,discovery,NEGATIVE_VALENCE,1.0196996260916362
47,11681541,discovery,NEGATIVE_VALENCE,1.050515589028519
48,11689304,discovery,NEGATIVE_VALENCE,1.0473111510344113
49,11738036,discovery,NEGATIVE_VALENCE,1.0421845704921762
50,11739597,discovery,NEGATIVE_VALENCE,1.0910012521127583
51,11822992,discovery,NEGATIVE_VALENCE,1.0712294842971342
52,11834781,discovery,NEGATIVE_VALENCE,1.0861604685887538
53,11839367,discovery,NEGATIVE_VALENCE,1.0460477352481046
54,11856537,discovery,NEGATIVE_VALENCE,1.0905987227667844
55,11867254,discovery,NEGATIVE_VALENCE,1.0226316696180884
56,11922877,discovery,NEGATIVE_VALENCE,1.1057345333496105
57,11954059,discovery,NEGATIVE_VALENCE,1.0407714230608454
58,11960021,discovery,NEGATIVE_VALENCE,1.0408828989304062
59,11960892,discovery,NEGATIVE_VALENCE,1.028100846544685
60,11983183,discovery,NEGATIVE_VALENCE,1.0477133036591721
61,12007751,discovery,NEGATIVE_VALENCE,1.0196783913856138
62,12122177,discovery,NEGATIVE_VALENCE,1.0261307414800664
63,12145327,discovery,NEGATIVE_VALENCE,1.082931207434828
64,12208637,discovery,NEGATIVE_VALENCE,1.0857216026868777
65,12351738,discovery,NEGATIVE_VALENCE,1.0156376074733315
66,12394703,discovery,NEGATIVE_VALENCE,1.0489048712867226
67,12408855,discovery,NEGATIVE_VALENCE,1.0393398274447743
68,12411216,discovery,NEGATIVE_VALENCE,1.0271835595200738
69,12417384,discovery,NEGATIVE_VALENCE,1.0481677831969631
70,12427580,discovery,NEGATIVE_VALENCE,0.9949004074632196
71,12438464,discovery,NEGATIVE_VALENCE,1.0259566084710283
72,12454910,discovery,NEGATIVE_VALENCE,1.0892857023362128
73,12486175,discovery,NEGATIVE_VALENCE,1.1398019976388931
74,12495526,discovery,NEGATIVE_VALENCE,1.003892783783874
75,12498755,discovery,NEGATIVE_VALENCE,0.9969914417759124
76,12506194,discovery,NEGATIVE_VALENCE,1.0047638979463318
77,12531463,discovery,NEGATIVE_VALENCE,1.0649881674974437
78,12559652,discovery,NEGATIVE_VALENCE,1.08456435156373
79,12559653,discovery,NEGATIVE_VALENCE,1.0791210275274972
80,12595206,discovery,NEGATIVE_VALENCE,1.075586110164722
81,12598724,discovery,NEGATIVE_VALENCE,0.9950206700902884
82,12611834,discovery,NEGATIVE_VALENCE,1.0427457011223895
83,12626765,discovery,NEGATIVE_VALENCE,1.0779351625341382
84,12644353,discovery,NEGATIVE_VALENCE,1.0524925193525143
85,12644354,discovery,NEGATIVE_VALENCE,1.0897310676622218
86,12644355,discovery,NEGATIVE_VALENCE,1.0485472797369135
87,12667723,discovery,NEGATIVE_VALENCE,1.0474718257722215
88,12690048,discovery,NEGATIVE_VALENCE,1.0341053207587196
89,12691791,discovery,NEGATIVE_VALENCE,1.13187372310015
90,12744952,discovery,NEGATIVE_VALENCE,1.0184624043427728
91,12784119,discovery,NEGATIVE_VALENCE,1.0918491827531827
92,12805116,discovery,NEGATIVE_VALENCE,1.0564449800993976
93,12805122,discovery,NEGATIVE_VALENCE,1.0233779261978893
94,12814585,discovery,NEGATIVE_VALENCE,1.0908112209334586
95,12821520,discovery,NEGATIVE_VALENCE,1.0876726114182824
96,12821792,discovery,NEGATIVE_VALENCE,1.0909260813910486
97,12843299,discovery,NEGATIVE_VALENCE,1.0261362687587436
98,12880789,discovery,NEGATIVE_VALENCE,1.047760316231335
99,12880791,discovery,NEGATIVE_VALENCE,1.0153313004385704
100,12880904,discovery,NEGATIVE_VALENCE,1.1390225165400463
101,12893421,discovery,NEGATIVE_VALENCE,1.0565925823324176
102,12944524,discovery,NEGATIVE_VALENCE,1.1242322777233975
103,12972367,discovery,NEGATIVE_VALENCE,0.9868947519983141
104,1448149,discovery,NEGATIVE_VALENCE,1.119897628857201
105,14527602,discovery,NEGATIVE_VALENCE,1.0751625223399706
106,14531584,discovery,NEGATIVE_VALENCE,1.0738295327216647
107,14550677,discovery,NEGATIVE_VALENCE,1.0472980559629204
108,14568464,discovery,NEGATIVE_VALENCE,1.0526998768551432
109,14584547,discovery,NEGATIVE_VALENCE,1.0757857149778356
110,14585491,discovery,NEGATIVE_VALENCE,1.0954656804166305
111,14622239,discovery,NEGATIVE_VALENCE,1.1001715685917162
112,14625150,discovery,NEGATIVE_VALENCE,1.030039296894823
113,14642482,discovery,NEGATIVE_VALENCE,1.0176201336729982
114,14643070,discovery,NEGATIVE_VALENCE,1.0318102696008273
115,14643096,discovery,NEGATIVE_VALENCE,1.0614275767686214
116,14644105,discovery,NEGATIVE_VALENCE,1.0310658617491686
117,14673888,discovery,NEGATIVE_VALENCE,1.0058774488033262
118,14675800,discovery,NEGATIVE_VALENCE,1.1107409499781586
119,14679386,discovery,NEGATIVE_VALENCE,1.0764822492191268
120,14704217,discovery,NEGATIVE_VALENCE,1.0017492228689506
121,14706942,discovery,NEGATIVE_VALENCE,1.0303124908460755
122,14715131,discovery,NEGATIVE_VALENCE,1.014000697919927
123,14728923,discovery,NEGATIVE_VALENCE,1.0588881709621165
124,14742598,discovery,NEGATIVE_VALENCE,1.0108768054715476
125,14758364,discovery,NEGATIVE_VALENCE,1.1089350154787587
126,14984424,discovery,NEGATIVE_VALENCE,1.0431963368240944
127,15006682,discovery,NEGATIVE_VALENCE,1.0581383664665753
128,15013826,discovery,NEGATIVE_VALENCE,1.102128613478241
129,15016474,discovery,NEGATIVE_VALENCE,1.0049059453096068
130,15050563,discovery,NEGATIVE_VALENCE,1.0671205434020272
131,15050863,discovery,NEGATIVE_VALENCE,1.037541338372043
132,15084488,discovery,NEGATIVE_VALENCE,1.0798381585781018
133,15094802,discovery,NEGATIVE_VALENCE,1.0686460752435256
134,15099413,discovery,NEGATIVE_VALENCE,1.0758115261530052
135,15110014,discovery,NEGATIVE_VALENCE,1.0292640051675437
136,15110039,discovery,NEGATIVE_VALENCE,1.0569223123608271
137,15158422,discovery,NEGATIVE_VALENCE,1.1249718289044077
138,15163693,discovery,NEGATIVE_VALENCE,1.016851048047903
139,15177789,discovery,NEGATIVE_VALENCE,1.0052063419253388
140,15196652,discovery,NEGATIVE_VALENCE,1.048555625176907
141,15209221,discovery,NEGATIVE_VALENCE,1.0730060122423197
142,15219596,discovery,NEGATIVE_VALENCE,1.0842202380648698
143,15219608,discovery,NEGATIVE_VALENCE,1.0374213666107381
144,15221201,discovery,NEGATIVE_VALENCE,1.067336759700239
145,15246451,discovery,NEGATIVE_VALENCE,1.0295137542343038
146,15262325,discovery,NEGATIVE_VALENCE,1.0274217277728097
147,15268917,discovery,NEGATIVE_VALENCE,0.9901244947740813
148,15276678,discovery,NEGATIVE_VALENCE,0.998427877985722
149,15325356,discovery,NEGATIVE_VALENCE,1.0219684445782586
150,15325368,discovery,NEGATIVE_VALENCE,1.1009181276194324
151,15342097,discovery,NEGATIVE_VALENCE,1.0286890944359397
152,15361879,discovery,NEGATIVE_VALENCE,1.1442803327067235
153,15477872,discovery,NEGATIVE_VALENCE,1.0235764187488792
154,15488301,discovery,NEGATIVE_VALENCE,1.130156076770554
155,15546983,discovery,NEGATIVE_VALENCE,1.0151125404175814
156,15548557,discovery,NEGATIVE_VALENCE,1.0172253056976606
157,15563720,discovery,NEGATIVE_VALENCE,1.0553371726861083
158,15569896,discovery,NEGATIVE_VALENCE,1.0181311603784353
159,15570157,discovery,NEGATIVE_VALENCE,1.0330568881733053
160,15571433,discovery,NEGATIVE_VALENCE,1.0739179214944652
161,15576062,discovery,NEGATIVE_VALENCE,1.0402422187998976
162,15589099,discovery,NEGATIVE_VALENCE,0.9984191901331283
163,15589112,discovery,NEGATIVE_VALENCE,1.0729281663568089
164,15597038,discovery,NEGATIVE_VALENCE,1.0783577961874513
165,15627581,discovery,NEGATIVE_VALENCE,1.0610115814313712
166,15627591,discovery,NEGATIVE_VALENCE,1.0376439515178706
167,15630123,discovery,NEGATIVE_VALENCE,1.0797228789741435
168,15652310,discovery,NEGATIVE_VALENCE,1.0721523859886846
169,15661713,discovery,NEGATIVE_VALENCE,1.0271845401693862
170,15689519,discovery,NEGATIVE_VALENCE,1.017972921397556
171,15700908,discovery,NEGATIVE_VALENCE,1.0282245567125499
172,15701221,discovery,NEGATIVE_VALENCE,1.1200242847280732
173,15702141,discovery,NEGATIVE_VALENCE,1.0235202907629457
174,15716157,discovery,NEGATIVE_VALENCE,1.0254010075885593
175,15734353,discovery,NEGATIVE_VALENCE,1.027930092441054
176,15737660,discovery,NEGATIVE_VALENCE,1.1047144303887815
177,15737663,discovery,NEGATIVE_VALENCE,1.056142730737981
178,15738501,discovery,NEGATIVE_VALENCE,1.0197733616090694
179,15766634,discovery,NEGATIVE_VALENCE,1.0136452637067925
180,15820703,discovery,NEGATIVE_VALENCE,1.1137496240554552
181,15829085,discovery,NEGATIVE_VALENCE,1.053607516229223
182,15843423,discovery,NEGATIVE_VALENCE,1.0094235953049686
183,15850737,discovery,NEGATIVE_VALENCE,1.0573091197064473
184,15852381,discovery,NEGATIVE_VALENCE,1.0054326480566214
185,15854792,discovery,NEGATIVE_VALENCE,1.0540588311073542
186,15860337,discovery,NEGATIVE_VALENCE,1.0195188318805997
187,15862214,discovery,NEGATIVE_VALENCE,1.0978219293942297
188,15863740,discovery,NEGATIVE_VALENCE,1.0758103631692957
189,15866546,discovery,NEGATIVE_VALENCE,1.1313780971561471
190,15869492,discovery,NEGATIVE_VALENCE,1.0518411175904783
191,15882649,discovery,NEGATIVE_VALENCE,1.0419019605079827
192,15889241,discovery,NEGATIVE_VALENCE,1.0561750115614745
193,15921853,discovery,NEGATIVE_VALENCE,1.0461499297391514
194,15935259,discovery,NEGATIVE_VALENCE,1.0790746040641574
195,15935261,discovery,NEGATIVE_VALENCE,1.04695609340486
196,15935262,discovery,NEGATIVE_VALENCE,1.0482013371827
197,15935263,discovery,NEGATIVE_VALENCE,1.0319173318428432
198,15939438,discovery,NEGATIVE_VALENCE,1.025959278034506
199,15953711,discovery,NEGATIVE_VALENCE,1.022066779931317
200,15955481,discovery,NEGATIVE_VALENCE,1.0256977859476213
201,15955713,discovery,NEGATIVE_VALENCE,1.012755230138637
202,15965207,discovery,NEGATIVE_VALENCE,1.0327892750605194
203,15969913,discovery,NEGATIVE_VALENCE,1.0814233806767104
204,15978839,discovery,NEGATIVE_VALENCE,1.0088767997059378
205,15978846,discovery,NEGATIVE_VALENCE,1.0501741650720269
206,15982787,discovery,NEGATIVE_VALENCE,1.0226371037509019
207,15989934,discovery,NEGATIVE_VALENCE,1.0969896207948753
208,15992522,discovery,NEGATIVE_VALENCE,1.021061369818003
209,15993537,discovery,NEGATIVE_VALENCE,1.0806864798026408
210,15993859,discovery,NEGATIVE_VALENCE,1.0261814704168897
211,15997022,discovery,NEGATIVE_VALENCE,1.0677191617143307
212,16000636,discovery,NEGATIVE_VALENCE,1.0305260164710912
213,16014654,discovery,NEGATIVE_VALENCE,1.0103020460144245
214,16038771,discovery,NEGATIVE_VALENCE,1.162088979136382
215,16039570,discovery,NEGATIVE_VALENCE,1.1137639988246428
216,16043128,discovery,NEGATIVE_VALENCE,1.0862053559965983
217,16043331,discovery,NEGATIVE_VALENCE,1.0577913996871924
218,16044172,discovery,NEGATIVE_VALENCE,1.093550566829598
219,16051437,discovery,NEGATIVE_VALENCE,1.0559921204130567
220,16051501,discovery,NEGATIVE_VALENCE,1.1109852557300808
221,16055310,discovery,NEGATIVE_VALENCE,1.0445829124651445
222,16078183,discovery,NEGATIVE_VALENCE,1.1100519061080165
223,16087352,discovery,NEGATIVE_VALENCE,1.0830350333876018
224,16095568,discovery,NEGATIVE_VALENCE,1.049737170541498
225,16099179,discovery,NEGATIVE_VALENCE,1.080856717562843
226,16112653,discovery,NEGATIVE_VALENCE,1.0477114902891704
227,16116456,discovery,NEGATIVE_VALENCE,1.0019833454685179
228,16139817,discovery,NEGATIVE_VALENCE,1.0214746947615596
229,16143899,discovery,NEGATIVE_VALENCE,1.0313243903991898
230,16148238,discovery,NEGATIVE_VALENCE,1.0534907412766206
231,16161039,discovery,NEGATIVE_VALENCE,1.132878230886126
232,16163517,discovery,NEGATIVE_VALENCE,1.0806765023825005
233,16167185,discovery,NEGATIVE_VALENCE,1.023127301333369
234,16185716,discovery,NEGATIVE_VALENCE,1.0309115381154357
235,16195246,discovery,NEGATIVE_VALENCE,1.056703513511706
236,16195470,discovery,NEGATIVE_VALENCE,1.0509698220963244
237,16207891,discovery,NEGATIVE_VALENCE,1.057011320791639
238,16225562,discovery,NEGATIVE_VALENCE,1.0676112490340985
239,16227541,discovery,NEGATIVE_VALENCE,1.013565436768696
240,16246595,discovery,NEGATIVE_VALENCE,1.0906611060924745
241,16251504,discovery,NEGATIVE_VALENCE,1.0482336558763163
242,16284969,discovery,NEGATIVE_VALENCE,1.0358728984033059
243,16289773,discovery,NEGATIVE_VALENCE,1.0810222864493193
244,16300967,discovery,NEGATIVE_VALENCE,1.0147392455931208
245,16330500,discovery,NEGATIVE_VALENCE,1.1093931222561653
246,16339042,discovery,NEGATIVE_VALENCE,1.0806920985168034
247,16361059,discovery,NEGATIVE_VALENCE,1.0430161314300153
248,16364548,discovery,NEGATIVE_VALENCE,1.0489447631264646
249,16406258,discovery,NEGATIVE_VALENCE,1.0636996514956754
250,16414281,discovery,NEGATIVE_VALENCE,1.100151699967065
251,16421299,discovery,NEGATIVE_VALENCE,1.0200564464832134
252,16456657,discovery,NEGATIVE_VALENCE,1.0687204265931365
253,16458860,discovery,NEGATIVE_VALENCE,1.1048029992613624
254,16460690,discovery,NEGATIVE_VALENCE,1.1261141033970765
255,16460697,discovery,NEGATIVE_VALENCE,1.1464906250819882
256,16473449,discovery,NEGATIVE_VALENCE,1.027663157358578
257,16487943,discovery,NEGATIVE_VALENCE,1.0837100675779496
258,16492400,discovery,NEGATIVE_VALENCE,1.0486826428470273
259,16497518,discovery,NEGATIVE_VALENCE,1.110853635760634
260,16510734,discovery,NEGATIVE_VALENCE,1.08546851471913
261,16518010,discovery,NEGATIVE_VALENCE,1.0454354400230517
262,16581168,discovery,NEGATIVE_VALENCE,1.1262486361412085
263,16604320,discovery,NEGATIVE_VALENCE,1.1681461213305777
264,16634088,discovery,NEGATIVE_VALENCE,1.0363870640781676
265,16644239,discovery,NEGATIVE_VALENCE,1.044015772487728
266,16647271,discovery,NEGATIVE_VALENCE,0.9912441442049241
267,16651007,discovery,NEGATIVE_VALENCE,1.0480072677958836
268,16651009,discovery,NEGATIVE_VALENCE,1.0498279560094108
269,16675403,discovery,NEGATIVE_VALENCE,1.094438364940457
270,16677830,discovery,NEGATIVE_VALENCE,1.0248384285007837
271,16687507,discovery,NEGATIVE_VALENCE,1.0387780762610894
272,16704749,discovery,NEGATIVE_VALENCE,1.0770935896875038
273,16705035,discovery,NEGATIVE_VALENCE,1.144569581522422
274,16738210,discovery,NEGATIVE_VALENCE,1.0412723052554909
275,16750298,discovery,NEGATIVE_VALENCE,0.996046704740043
276,16775140,discovery,NEGATIVE_VALENCE,0.994933029817103
277,16790655,discovery,NEGATIVE_VALENCE,1.1199858924945818
278,16806976,discovery,NEGATIVE_VALENCE,1.0180382977856046
279,16818942,discovery,NEGATIVE_VALENCE,1.0259075173644563
280,16829139,discovery,NEGATIVE_VALENCE,1.0353598800586477
281,16837058,discovery,NEGATIVE_VALENCE,1.0648293757375884
282,16839610,discovery,NEGATIVE_VALENCE,1.108585165979073
283,16839780,discovery,NEGATIVE_VALENCE,1.084529774421794
284,16846694,discovery,NEGATIVE_VALENCE,1.048916517350047
285,16859420,discovery,NEGATIVE_VALENCE,1.0394744284568878
286,16876824,discovery,NEGATIVE_VALENCE,1.0844677190560517
287,16879842,discovery,NEGATIVE_VALENCE,1.0396152051416119
288,16899037,discovery,NEGATIVE_VALENCE,1.047088168055875
289,16919527,discovery,NEGATIVE_VALENCE,1.0228456511449642
290,16926102,discovery,NEGATIVE_VALENCE,1.0411817798094607
291,16942757,discovery,NEGATIVE_VALENCE,1.1341134855489337
292,16945506,discovery,NEGATIVE_VALENCE,1.0510365125148968
293,16957082,discovery,NEGATIVE_VALENCE,1.1090457793916804
294,16978702,discovery,NEGATIVE_VALENCE,1.1326571713410087
295,16989874,discovery,NEGATIVE_VALENCE,1.0400349122443917
296,16997580,discovery,NEGATIVE_VALENCE,1.015926049019299
297,17010993,discovery,NEGATIVE_VALENCE,1.0717363648662346
298,17027783,discovery,NEGATIVE_VALENCE,1.0434954571280093
299,17042790,discovery,NEGATIVE_VALENCE,1.052362578161885
300,17046722,discovery,NEGATIVE_VALENCE,1.0281602251470494
301,17050704,discovery,NEGATIVE_VALENCE,1.0936571583796122
302,17056633,discovery,NEGATIVE_VALENCE,1.0479395183777613
303,17067740,discovery,NEGATIVE_VALENCE,1.0740837666587189
304,17070996,discovery,NEGATIVE_VALENCE,1.082539363775475
305,17071110,discovery,NEGATIVE_VALENCE,1.047337141004138
306,17092490,discovery,NEGATIVE_VALENCE,1.0321214600817004
307,17112750,discovery,NEGATIVE_VALENCE,1.0946361215820002
308,17126910,discovery,NEGATIVE_VALENCE,1.1382449759542606
309,17137563,discovery,NEGATIVE_VALENCE,1.0435938487652376
310,17141528,discovery,NEGATIVE_VALENCE,1.026539159931474
311,17147975,discovery,NEGATIVE_VALENCE,1.0614178233551337
312,17150984,discovery,NEGATIVE_VALENCE,1.0370245855947875
313,17182226,discovery,NEGATIVE_VALENCE,1.05590352938106
314,17184978,discovery,NEGATIVE_VALENCE,1.0535338607987323
315,17189643,discovery,NEGATIVE_VALENCE,1.0133091643927987
316,17199057,discovery,NEGATIVE_VALENCE,1.0381444822776775
317,17201784,discovery,NEGATIVE_VALENCE,1.0525799793282533
318,17204823,discovery,NEGATIVE_VALENCE,1.0902046424691594
319,17211439,discovery,NEGATIVE_VALENCE,1.1231138326148244
320,17217927,discovery,NEGATIVE_VALENCE,1.0796171990462193
321,17222539,discovery,NEGATIVE_VALENCE,1.0820899258279957
322,17229578,discovery,NEGATIVE_VALENCE,1.0176847001395322
323,17239620,discovery,NEGATIVE_VALENCE,1.0569826081013012
324,17251241,discovery,NEGATIVE_VALENCE,1.1253689286430228
325,17288648,discovery,NEGATIVE_VALENCE,1.0394868600077747
326,17306437,discovery,NEGATIVE_VALENCE,1.0721012307313453
327,17306771,discovery,NEGATIVE_VALENCE,1.074099726420398
328,17321724,discovery,NEGATIVE_VALENCE,1.0507954157354331
329,17328781,discovery,NEGATIVE_VALENCE,1.076889642908418
330,17331476,discovery,NEGATIVE_VALENCE,1.036344040506957
331,17336547,discovery,NEGATIVE_VALENCE,1.0553289395010976
332,17356686,discovery,NEGATIVE_VALENCE,1.019344095043954
333,17376704,discovery,NEGATIVE_VALENCE,1.081394320298075
334,17390317,discovery,NEGATIVE_VALENCE,1.0007259461406106
335,17395493,discovery,NEGATIVE_VALENCE,1.0540818357365624
336,17399959,discovery,NEGATIVE_VALENCE,1.1116461099479706
337,17412567,discovery,NEGATIVE_VALENCE,1.0850566020453853
338,17433880,discovery,NEGATIVE_VALENCE,1.0224266129482027
339,17433891,discovery,NEGATIVE_VALENCE,1.0366941086054757
340,17434455,discovery,NEGATIVE_VALENCE,1.138820074793042
341,17443700,discovery,NEGATIVE_VALENCE,1.0493217110289939
342,17475514,discovery,NEGATIVE_VALENCE,1.0769682870991022
343,17499485,discovery,NEGATIVE_VALENCE,1.0302802371600686
344,17505465,discovery,NEGATIVE_VALENCE,1.0292094401774379
345,17511967,discovery,NEGATIVE_VALENCE,1.0242688306175325
346,17524669,discovery,NEGATIVE_VALENCE,1.0397794615414218
347,17525984,discovery,NEGATIVE_VALENCE,1.1271691198926752
348,17525985,discovery,NEGATIVE_VALENCE,1.0209341484355388
349,17553706,discovery,NEGATIVE_VALENCE,1.0858331008422024
350,17560768,discovery,NEGATIVE_VALENCE,1.0887610286959413
351,17572075,discovery,NEGATIVE_VALENCE,1.145857174112416
352,17579363,discovery,NEGATIVE_VALENCE,1.0130062123198313
353,17579718,discovery,NEGATIVE_VALENCE,1.0891191945209593
354,17581532,discovery,NEGATIVE_VALENCE,1.0476490308603132
355,17598145,discovery,NEGATIVE_VALENCE,1.0433821546034368
356,17601709,discovery,NEGATIVE_VALENCE,1.1419589239856713
357,17615247,discovery,NEGATIVE_VALENCE,1.0552126301661926
358,17631361,discovery,NEGATIVE_VALENCE,1.0055202609313711
359,17636559,discovery,NEGATIVE_VALENCE,1.0089247707513072
360,17644001,discovery,NEGATIVE_VALENCE,1.061964504585181
361,17651709,discovery,NEGATIVE_VALENCE,1.0287296160376223
362,17653109,discovery,NEGATIVE_VALENCE,1.0161748585320078
363,17658273,discovery,NEGATIVE_VALENCE,1.0176401368158545
364,17670944,discovery,NEGATIVE_VALENCE,1.0533976279317112
365,17676059,discovery,NEGATIVE_VALENCE,1.0346111132705214
366,17681799,discovery,NEGATIVE_VALENCE,1.037007221298159
367,17686634,discovery,NEGATIVE_VALENCE,1.0197285479801776
368,17688985,discovery,NEGATIVE_VALENCE,1.1637743850459217
369,17689575,discovery,NEGATIVE_VALENCE,1.031050251789331
370,17698534,discovery,NEGATIVE_VALENCE,0.9924468686608403
371,17707125,discovery,NEGATIVE_VALENCE,1.0526892290632448
372,17712410,discovery,NEGATIVE_VALENCE,1.0685268246269346
373,17717184,discovery,NEGATIVE_VALENCE,1.143739774397223
374,17720459,discovery,NEGATIVE_VALENCE,1.039000696557255
375,17803835,discovery,NEGATIVE_VALENCE,1.0420029034089509
376,17845909,discovery,NEGATIVE_VALENCE,1.0474503927753565
377,17855376,discovery,NEGATIVE_VALENCE,1.0510924189061432
378,17873968,discovery,NEGATIVE_VALENCE,1.0452110152556544
379,17904385,discovery,NEGATIVE_VALENCE,1.085610969770258
380,17904770,discovery,NEGATIVE_VALENCE,1.0767873380335147
381,17919869,discovery,NEGATIVE_VALENCE,1.0118275566208152
382,17919934,discovery,NEGATIVE_VALENCE,1.0090535685845372
383,17924552,discovery,NEGATIVE_VALENCE,1.0417282305368971
384,17936858,discovery,NEGATIVE_VALENCE,1.0541124828116448
385,17940037,discovery,NEGATIVE_VALENCE,1.0272827615493898
386,17948882,discovery,NEGATIVE_VALENCE,1.0304956246346
387,17948885,discovery,NEGATIVE_VALENCE,1.0365938214438464
388,17951077,discovery,NEGATIVE_VALENCE,1.0576094327655794
389,17964185,discovery,NEGATIVE_VALENCE,1.1137678392159296
390,17973326,discovery,NEGATIVE_VALENCE,1.0838613840351614
391,17979124,discovery,NEGATIVE_VALENCE,1.0356168582455298
392,17987060,discovery,NEGATIVE_VALENCE,1.0447441234223296
393,17988358,discovery,NEGATIVE_VALENCE,1.0258678888316255
394,17989234,discovery,NEGATIVE_VALENCE,1.0872038172823133
395,17989285,discovery,NEGATIVE_VALENCE,1.020305885342239
396,17993209,discovery,NEGATIVE_VALENCE,1.1232440463071038
397,17995911,discovery,NEGATIVE_VALENCE,1.027728121392973
398,17996465,discovery,NEGATIVE_VALENCE,1.0013360540434557
399,18006337,discovery,NEGATIVE_VALENCE,1.0772551159720636
400,18022320,discovery,NEGATIVE_VALENCE,1.0416757763591733
401,18031826,discovery,NEGATIVE_VALENCE,1.118511608836467
402,18039046,discovery,NEGATIVE_VALENCE,1.0336100150752434
403,18053618,discovery,NEGATIVE_VALENCE,1.0054234024074833
404,18056697,discovery,NEGATIVE_VALENCE,1.142061724130243
405,18094020,discovery,NEGATIVE_VALENCE,1.0492860590382038
406,18094962,discovery,NEGATIVE_VALENCE,1.0379151828133664
407,18195362,discovery,NEGATIVE_VALENCE,1.0756301341896706
408,18206189,discovery,NEGATIVE_VALENCE,1.0383707546442535
409,18207298,discovery,NEGATIVE_VALENCE,1.1556238237743501
410,18211233,discovery,NEGATIVE_VALENCE,1.0156352103621173
411,18219622,discovery,NEGATIVE_VALENCE,1.0343426894429428
412,18234476,discovery,NEGATIVE_VALENCE,1.0252926289851592
413,18234524,discovery,NEGATIVE_VALENCE,1.070244976509899
414,18241895,discovery,NEGATIVE_VALENCE,1.058438811513853
415,18248739,discovery,NEGATIVE_VALENCE,1.027429563237486
416,18256251,discovery,NEGATIVE_VALENCE,1.0380795489159067
417,18261930,discovery,NEGATIVE_VALENCE,1.1058591026683775
418,18296434,discovery,NEGATIVE_VALENCE,1.0026112935917721
419,18299790,discovery,NEGATIVE_VALENCE,1.0068975792887478
420,18308706,discovery,NEGATIVE_VALENCE,1.0595066838977434
421,18308711,discovery,NEGATIVE_VALENCE,1.0406398636798324
422,18311513,discovery,NEGATIVE_VALENCE,1.091133573765297
423,18333980,discovery,NEGATIVE_VALENCE,1.0271380458821047
424,18337401,discovery,NEGATIVE_VALENCE,1.0779812063422098
