"About the data: Exported on Dec 21, 2018. Criteria: Text - '20150342 OR 20150343 OR 20152906 OR 20152908 OR 20153142 OR 20153145 OR 20153150 OR 20153608 OR 20153764 OR 20154013 OR 20156568 OR 20156571 OR 20156575 OR 20156657 OR 20156841 OR 20157009 OR 20157373...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,
Publication ID,DOI,Title,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Publication IDs of cited references
pub.1102166652,10.2307/20633659,Formosa: Land to the Tiller,AQ Australian Quarterly,1960,32,4,67,"Gee, Kenneth",,,https://app.dimensions.ai/details/publication/pub.1102166652,0,
pub.1092159402,10.20865/20167205,Modal meaning composition in Korean auxiliary verb constructions,Language and Linguistics,2016,72,,117-152,"Yang, Jeong-seok",,,https://app.dimensions.ai/details/publication/pub.1092159402,0,
pub.1069711296,10.2307/20456660,The Emergence of Cyber-Security as a Policy Driver,The American Journal of International Law,2008,102,3,650,,,,https://app.dimensions.ai/details/publication/pub.1069711296,0,
pub.1103069117,10.2307/20623771,Justifying Oneself to Posterity,Books Ireland,1998,,218,339,"Kelly, Shirley",,,https://app.dimensions.ai/details/publication/pub.1103069117,0,
pub.1102155577,10.2307/20554885,Bogchruas,Comhar,1982,41,3,24,"Ceannabháin, Peadar Ó",,,https://app.dimensions.ai/details/publication/pub.1102155577,0,
pub.1102166645,10.2307/20633662,Political Review,AQ Australian Quarterly,1960,32,4,97,"Rawson, D. W.",,,https://app.dimensions.ai/details/publication/pub.1102166645,0,
pub.1102687503,10.2307/20797401,Ponente: ESTADO ACTUAL Y APORTACIONES SOBRE LA INVESTIGACIÓN MUSICOLÓGICA DE LA ANTIGÜEDAD Y EDAD MEDIA EN ESPAÑA,Revista de Musicología,1997,20,1,19,de la Cuesta,,,https://app.dimensions.ai/details/publication/pub.1102687503,0,
pub.1102685767,10.2307/20797730,LA SIMBIOSIS MÚSICO-TEXTUAL EN LAS CANCIONES Y VILLANESCAS ESPIRITUALES DE FRANCISCO GUERRERO,Revista de Musicología,2002,25,1,47,de Andrés Baylón,,,https://app.dimensions.ai/details/publication/pub.1102685767,0,
pub.1102539388,10.2307/20637819,Opinion: Blast for the Past,AQ Australian Quarterly,1999,71,3,4,"Nicholls, Jane; King, Malcolm",,,https://app.dimensions.ai/details/publication/pub.1102539388,0,
pub.1102165131,10.2307/20629027,The Federal Income Tax,AQ Australian Quarterly,1932,4,16,66,"Carslaw, H. S.",,,https://app.dimensions.ai/details/publication/pub.1102165131,0,
pub.1101968534,10.2307/20547169,"La ""Vita Alexandri"" nell'""Historia Augusta""",Quaderni Urbinati di Cultura Classica,1992,42,3,149,"Cesa, Maria; Bertrand-Dagenbach, C.",,,https://app.dimensions.ai/details/publication/pub.1101968534,0,
pub.1102686474,10.2307/20797542,Juego y artificio del manierismo a la ilustracion. Autómatas y otras ficciones en la cultura renacentista y barroca,Revista de Musicología,1998,21,2,655,Aracil; Correa,,,https://app.dimensions.ai/details/publication/pub.1102686474,0,
pub.1021747040,10.1371/journal.pone.0149554,Happier People Show Greater Neural Connectivity during Negative Self-Referential Processing,PLoS ONE,2016,11,2,e0149554,"Kim, Eun Joo; Kyeong, Sunghyon; Cho, Sang Woo; Chun, Ji-Won; Park, Hae-Jeong; Kim, Jihye; Kim, Joohan; Dolan, Raymond J.; Kim, Jae-Jin",Yonsei University; Wellcome Centre for Human Neuroimaging; Gangnam Severance Hospital,South Korea; United Kingdom; South Korea,https://app.dimensions.ai/details/publication/pub.1021747040,3,pub.1029822588; pub.1029690886; pub.1031504450; pub.1045343909; pub.1067630355; pub.1016497322; pub.1047605483; pub.1018006842; pub.1036400632; pub.1007778014; pub.1050643754; pub.1041992058; pub.1044329104; pub.1028839992; pub.1001215960; pub.1019479775; pub.1012250272; pub.1039677709; pub.1025454618; pub.1040440690; pub.1053391584; pub.1045721094; pub.1043245961; pub.1021428113; pub.1047255891; pub.1008997299; pub.1017597500; pub.1061837443; pub.1019175581; pub.1021355393; pub.1005622381; pub.1038569444; pub.1045264569; pub.1026660124; pub.1036756791; pub.1014577270; pub.1029932473; pub.1004758180; pub.1010713382; pub.1046112004; pub.1041675916; pub.1003064662; pub.1005339975; pub.1038134865; pub.1010148517; pub.1021200158; pub.1006091812; pub.1001813214; pub.1007374431; pub.1018296099; pub.1050322940; pub.1006692688; pub.1063740234; pub.1031229451; pub.1004129282; pub.1033853075; pub.1050340438; pub.1032950949; pub.1000311892; pub.1021670786; pub.1009360132
pub.1091308858,10.1371/journal.pone.0182603,Novel subgroups of attention-deficit/hyperactivity disorder identified by topological data analysis and their functional network modular organizations,PLoS ONE,2017,12,8,e0182603,"Kyeong, Sunghyon; Kim, Jae-Jin; Kim, Eunjoo",Yonsei University,South Korea,https://app.dimensions.ai/details/publication/pub.1091308858,4,pub.1002029995; pub.1006959955; pub.1025681502; pub.1007703033; pub.1027059174; pub.1021168187; pub.1017243009; pub.1006305374; pub.1003826553; pub.1035436740; pub.1029616569; pub.1028446546; pub.1025270572; pub.1010062509; pub.1042975794; pub.1039219595; pub.1038976519; pub.1029670891; pub.1030549608; pub.1011752074; pub.1016951811; pub.1008147264; pub.1041752032; pub.1022470132; pub.1013107385; pub.1003843376; pub.1013323009; pub.1004124686; pub.1022798675; pub.1053760190; pub.1023839599; pub.1015650636; pub.1023288444; pub.1018982409; pub.1016125157; pub.1047412927; pub.1037002986; pub.1018824995; pub.1013848715; pub.1016481002; pub.1070817046; pub.1025268256; pub.1032387735; pub.1063972282; pub.1008540929; pub.1028245546; pub.1063972938; pub.1022510763; pub.1047929049; pub.1001308234; pub.1037912856; pub.1036180331; pub.1017321340; pub.1039756916; pub.1039332386; pub.1016569469; pub.1040362727; pub.1009489144; pub.1011888284; pub.1044202281; pub.1002105544; pub.1019155746; pub.1020642841; pub.1022342218; pub.1063972407; pub.1044891594; pub.1006704095; pub.1036826836; pub.1063972201; pub.1049795210; pub.1017601244; pub.1021115521; pub.1001110266
pub.1046931969,10.1371/journal.pone.0162234,Default Mode and Executive Networks Areas: Association with the Serial Order in Divergent Thinking,PLoS ONE,2016,11,9,e0162234,"Heinonen, Jarmo; Numminen, Jussi; Hlushchuk, Yevhen; Antell, Henrik; Taatila, Vesa; Suomala, Jyrki","Laurea University of Applied Sciences; Aalto University; University of Helsinki; Helsinki University Central Hospital; Turku University of Applied Sciences; University of California, Santa Barbara",Finland; Finland; Finland; Finland; Finland; United States,https://app.dimensions.ai/details/publication/pub.1046931969,13,pub.1086332556; pub.1069385908; pub.1046754137; pub.1025777102; pub.1018693169; pub.1052298101; pub.1051441738; pub.1020459495; pub.1021450120; pub.1035624526; pub.1044079045; pub.1033130594; pub.1041341937; pub.1005856992; pub.1049370346; pub.1003098504; pub.1030165522; pub.1016149193; pub.1021520612; pub.1015759283; pub.1051813962; pub.1011383246; pub.1006663646; pub.1098704305; pub.1012705767; pub.1037584408; pub.1052377618; pub.1023521337; pub.1017455767; pub.1010601440; pub.1008609614; pub.1015282798; pub.1004124686; pub.1000763288; pub.1048533026; pub.1027112041; pub.1018320292; pub.1049947779; pub.1031782428; pub.1010492289; pub.1015028684; pub.1009414737; pub.1032484197; pub.1045014949; pub.1052964377; pub.1018089212; pub.1034042092; pub.1004481053; pub.1018307556; pub.1008077391; pub.1027586958; pub.1050973318; pub.1041146080; pub.1009489144; pub.1008144078; pub.1007791523; pub.1038460966; pub.1052356848; pub.1062466887; pub.1005572513; pub.1023970239; pub.1005341355; pub.1051746647; pub.1034295942; pub.1037061773; pub.1048786683; pub.1036826836; pub.1028882384; pub.1031858313; pub.1044378725; pub.1051260945
pub.1103901451,10.1371/journal.pone.0196289,Structural and functional alterations in the brain during working memory in medication-naïve patients at clinical high-risk for psychosis,PLoS ONE,2018,13,5,e0196289,"Gisselgård, Jens; Lebedev, Alexander V.; Kurz, Kathinka Dæhli; Joa, Inge; Johannessen, Jan Olav; Brønnick, Kolbjørn",Stavanger University Hospital; Karolinska Institute; Stockholm University,Norway; Sweden; Sweden,https://app.dimensions.ai/details/publication/pub.1103901451,0,pub.1053235970; pub.1005784281; pub.1027544104; pub.1014069630; pub.1000025807; pub.1005926836; pub.1052136970; pub.1004756785; pub.1027115556; pub.1014988551; pub.1048647408; pub.1018020307; pub.1042039072; pub.1084435943; pub.1023399173; pub.1050365597; pub.1063495788; pub.1028126043; pub.1028182475; pub.1030835338; pub.1067426622; pub.1032651222; pub.1013984456; pub.1009258357; pub.1063499921; pub.1039168929; pub.1062512054; pub.1035623425; pub.1041267217; pub.1022013577; pub.1046100196; pub.1053140737; pub.1051643541; pub.1027451015; pub.1024267148; pub.1028661099; pub.1033845535; pub.1061694956; pub.1002269406; pub.1043182132; pub.1004109489; pub.1069168033; pub.1013408551; pub.1033215443; pub.1060023925; pub.1061170625; pub.1024557229; pub.1021483826; pub.1067426740; pub.1035303644; pub.1041201593; pub.1022384633; pub.1020172477; pub.1054119545; pub.1046218788; pub.1002972645; pub.1038372440; pub.1007390357; pub.1025472320; pub.1052348456; pub.1030107212; pub.1043100778; pub.1007293075; pub.1021297454; pub.1021794465; pub.1035425349; pub.1083689242; pub.1029078315; pub.1007030845
pub.1067088984,10.1371/journal.pone.0168315,Long-Term Effects of Acute Stress on the Prefrontal-Limbic System in the Healthy Adult,PLoS ONE,2017,12,1,e0168315,"Li, Yu; Hou, Xin; Wei, Dongtao; Du, Xue; Zhang, Qinglin; Liu, Guangyuan; Qiu, Jiang",Ministry of Education of the People's Republic of China; Southwest University,China; China,https://app.dimensions.ai/details/publication/pub.1067088984,3,pub.1082938464; pub.1045451952; pub.1026962643; pub.1036068521; pub.1008738218; pub.1019006927; pub.1010560638; pub.1019479775; pub.1047259043; pub.1040370874; pub.1067426575; pub.1001412882; pub.1013385388; pub.1063497820; pub.1036828847; pub.1042048349; pub.1025820397; pub.1014042916; pub.1039038725; pub.1036571632; pub.1053800323; pub.1020642841; pub.1045959455; pub.1092657888; pub.1049616524; pub.1049823585; pub.1007491559; pub.1020945425; pub.1067426635; pub.1032802441; pub.1017259369; pub.1014855320; pub.1033229431; pub.1015946846; pub.1020841853; pub.1051813962; pub.1036611092; pub.1067426714; pub.1049495777; pub.1022508158; pub.1048498390; pub.1005122187; pub.1042497578; pub.1053109894; pub.1022815933; pub.1008623590; pub.1046355303; pub.1041641466; pub.1028947125; pub.1031674868; pub.1050959367; pub.1035970563; pub.1047471394; pub.1002786625; pub.1064390341; pub.1076626184; pub.1014132140; pub.1011970318; pub.1024614997; pub.1024894559; pub.1049509073; pub.1032601995; pub.1069777961; pub.1045880616; pub.1045880787; pub.1050391856; pub.1026617219; pub.1003519330; pub.1029004071; pub.1026842424; pub.1019140837; pub.1001199712; pub.1037764885; pub.1046503897; pub.1013458985; pub.1053898943; pub.1028185148; pub.1058305162; pub.1059419109; pub.1018020307; pub.1034209868; pub.1037325867; pub.1040808032; pub.1041162590; pub.1006372568; pub.1013361251; pub.1023345808; pub.1029543476; pub.1053871603; pub.1029528471; pub.1007471430; pub.1040573399; pub.1018125876; pub.1030512653; pub.1063481358; pub.1011767946; pub.1053288555; pub.1076992124; pub.1051021951; pub.1036535889; pub.1041714104; pub.1036443245; pub.1063493267; pub.1017110089
pub.1046151970,10.1371/journal.pone.0068959,An fMRI Study of Audiovisual Speech Perception Reveals Multisensory Interactions in Auditory Cortex,PLoS ONE,2013,8,6,e68959,"Okada, Kayoko; Venezia, Jonathan H.; Matchin, William; Saberi, Kourosh; Hickok, Gregory","University of California, Irvine",United States,https://app.dimensions.ai/details/publication/pub.1046151970,24,pub.1035511780; pub.1012639103; pub.1006823272; pub.1035840080; pub.1075081131; pub.1028045621; pub.1052148166; pub.1062556490; pub.1043643124; pub.1042768615; pub.1043426785; pub.1005509403; pub.1012767301; pub.1016288440; pub.1051170658; pub.1035894979; pub.1020136512; pub.1027239844; pub.1048518447; pub.1046161230; pub.1041545992; pub.1049051596; pub.1029362424; pub.1044747195; pub.1012608955; pub.1027999858; pub.1020086377; pub.1010819727; pub.1004736097; pub.1082938458; pub.1021080382; pub.1030973516; pub.1040407950; pub.1043336914; pub.1062273221; pub.1042538578; pub.1038416899; pub.1053433484; pub.1017990713; pub.1042391835; pub.1050764519; pub.1036089023; pub.1008123196; pub.1013452345; pub.1039040646
pub.1102966351,10.2307/20521852,Ċeiṫre Sgéal Ó Ċiarraiġe Ṫeas,Béaloideas,1934,4,4,431,"Murchadha, Tadhg Ó",,,https://app.dimensions.ai/details/publication/pub.1102966351,0,
pub.1102154677,10.2307/20553750,Viva espana,Comhar,1975,34,11,13,"Canainn, Séamus Ó",,,https://app.dimensions.ai/details/publication/pub.1102154677,0,
pub.1102154910,10.2307/20553895,Leabhair do Pháistí,Comhar,1976,35,12,24,"Dhochartaigh, Dóra Ní",,,https://app.dimensions.ai/details/publication/pub.1102154910,0,
pub.1101967496,10.2307/20537612,Ἰσος δασμός come equivalente di ἰσονομία nella silloge teognidea,Quaderni Urbinati di Cultura Classica,1969,,8,97,"Cerri, Giovanni",,,https://app.dimensions.ai/details/publication/pub.1101967496,0,
pub.1102165845,10.2307/20631183,"Swinburne's ""Lucretia Borgia""",AQ Australian Quarterly,1944,16,2,85,"Chisholm, A. R.",,,https://app.dimensions.ai/details/publication/pub.1102165845,0,
pub.1103070099,10.2307/20625170,Hiberno-English Histories,Books Ireland,1982,,69,223,"Madden-Simpson, Janet; Jeffares, A. Norman; Cronin, Anthony; Welch, Robert",,,https://app.dimensions.ai/details/publication/pub.1103070099,0,
pub.1102788812,10.2307/20477978,Women Writers of Early Modern Spain: Sophia's Daughters,Sixteenth Century Journal,2006,37,2,639,"Estupiñán, Raquel Gutiérrez; Mujica, Bárbara",,,https://app.dimensions.ai/details/publication/pub.1102788812,0,
pub.1103071733,10.2307/20631857,Flawed and Loveable,Books Ireland,1999,,223,176,"Power, Brian; Richardson, Norman; Ríordáin, John J. Ó; Fagan, Seán",,,https://app.dimensions.ai/details/publication/pub.1103071733,0,
pub.1102965929,10.2307/20520767,"Innocent Darby Dane and ""An Cumann le Béaloideas Éireann""",Béaloideas,2001,69,,180,"Fhloinn, Bairbre Ní; Smith, Thérèse",,,https://app.dimensions.ai/details/publication/pub.1102965929,0,
pub.1102965921,10.2307/20520836,"Peasants, Pilgrims and Sacred Promises",Béaloideas,2003,71,,266,"Shúilleabháin, Caoimhe Ní; Stark, Laura",,,https://app.dimensions.ai/details/publication/pub.1102965921,0,
pub.1103070559,10.2307/20625995,Winsome Contentment,Books Ireland,1988,,122,63,"Harrington, John P.; Williams, Niall; Breen, Christine",,,https://app.dimensions.ai/details/publication/pub.1103070559,0,
pub.1106945091,10.1371/journal.pone.0203753,Does emotion regulation engage the same neural circuit as working memory? A meta-analytical comparison between cognitive reappraisal of negative emotion and 2-back working memory task,PLoS ONE,2018,13,9,e0203753,"Lee, Tien-Wen; Xue, Shao-Wei",Hangzhou Normal University,China,https://app.dimensions.ai/details/publication/pub.1106945091,0,pub.1108412048; pub.1053044889; pub.1053723089; pub.1038227042; pub.1015276927; pub.1035160943; pub.1042097231; pub.1017424334; pub.1019479775; pub.1001500110; pub.1001097031; pub.1035149875; pub.1039914291; pub.1032559642; pub.1003591544; pub.1062654640; pub.1008650242; pub.1010473521; pub.1029066428; pub.1036239166; pub.1051105725; pub.1043912825; pub.1006625886; pub.1033872518; pub.1037549029; pub.1033957611; pub.1018539161; pub.1024457482; pub.1063513713; pub.1042860151; pub.1049133570; pub.1004685425; pub.1014314850; pub.1049521120; pub.1001215960; pub.1048518447; pub.1021539557; pub.1024252988; pub.1019538769; pub.1035476902; pub.1034879911; pub.1008900562; pub.1027588347; pub.1010358262; pub.1045014949; pub.1002386379; pub.1000962701; pub.1025044907; pub.1027747060; pub.1018458693; pub.1018271576; pub.1006761414; pub.1016762056; pub.1005679613; pub.1033367849; pub.1029822588; pub.1036044416; pub.1052040862; pub.1022247537; pub.1031157833; pub.1003449769; pub.1004709657; pub.1021561487; pub.1016995939; pub.1040974584; pub.1026825162; pub.1009489144; pub.1016657475; pub.1049712601; pub.1018357352; pub.1048690845; pub.1046572470; pub.1005411816; pub.1006100548; pub.1049139554; pub.1002123817; pub.1002641213; pub.1006819554; pub.1050369714; pub.1037105929; pub.1001009104; pub.1009567322; pub.1016578472; pub.1039106339; pub.1034127981; pub.1045826187; pub.1029721353; pub.1028770457; pub.1049350770; pub.1006613253; pub.1047080549; pub.1024302904; pub.1016013935; pub.1036488370; pub.1023987458; pub.1051889598; pub.1034724186; pub.1041353006; pub.1052816172; pub.1027870498; pub.1048019017; pub.1020994629; pub.1016038989; pub.1043095051
pub.1051118465,10.1371/journal.pone.0120582,Neural Control of Enhanced Filtering Demands in a Combined Flanker and Garner Conflict Task,PLoS ONE,2015,10,3,e0120582,"Berron, David; Frühholz, Sascha; Herrmann, Manfred",University of Bremen; Otto-von-Guericke University Magdeburg; University of Geneva,Germany; Germany; Switzerland,https://app.dimensions.ai/details/publication/pub.1051118465,2,pub.1041709235; pub.1028415853; pub.1051133025; pub.1024496250; pub.1049414875; pub.1011750882; pub.1016674325; pub.1053093084; pub.1009586814; pub.1044547909; pub.1029974736; pub.1035420955; pub.1022494286; pub.1031427165; pub.1037360283; pub.1001938552; pub.1045642326; pub.1039315285; pub.1037372043; pub.1015485562; pub.1033193064; pub.1016027429; pub.1043323750; pub.1034104507; pub.1070837159; pub.1033436462; pub.1030841545; pub.1051929968; pub.1083071038; pub.1042613048; pub.1004297081; pub.1026128972; pub.1038507654; pub.1050769839; pub.1024086684; pub.1047442861; pub.1041092581; pub.1002972645; pub.1036370177; pub.1008819325; pub.1022259601; pub.1000168919; pub.1056368322; pub.1028236790; pub.1039604656; pub.1021585307; pub.1036908145; pub.1022606577
