"About the data: Exported on Dec 21, 2018. Criteria: Text - '26441569 OR 26441576 OR 26441584 OR 26441588 OR 26441595 OR 26441600 OR 26441601 OR 26442464 OR 26442666 OR 26442751 OR 26445698 OR 26446226 OR 26448909 OR 26449989 OR 26450814 OR 26452176 OR 26453902...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1067426849,10.1503/jpn.150092,26836622,PMC4764490,Aberrant network connectivity during error processing in patients with schizophrenia.,Journal of Psychiatry and Neuroscience,,Adult; Antipsychotic Agents; Attention; Brain; Brain Mapping; Executive Function; Female; Humans; Inhibition (Psychology); Magnetic Resonance Imaging; Male; Neural Pathways; Neuropsychological Tests; Psychiatric Status Rating Scales; Reaction Time; Schizophrenia; Schizophrenic Psychology,2016,41,2,e3-12,All OA; Gold,article,"Voegler, Rolf; Becker, Michael P I; Nitsch, Alexander; Miltner, Wolfgang H R; Straube, Thomas","Voegler, Rolf (University of Münster); Becker, Michael P I (University of Münster); Nitsch, Alexander (University of Münster); Miltner, Wolfgang H R (University of Münster); Straube, Thomas (University of Münster)",University of Münster,grid.5949.1,Germany,,7,6,1.19,2.86,,http://jpn.ca/wp-content/uploads/2016/02/41-2-E3.pdf,https://app.dimensions.ai/details/publication/pub.1067426849,1103 Clinical Sciences; 1701 Psychology,1103 Clinical Sciences,1701 Psychology,,,
0,pub.1025806352,10.1093/cercor/bhw092,27095824,,Distinct Stages of Moment-to-Moment Processing in the Cinguloopercular and Frontoparietal Networks.,Cerebral Cortex,,Brain; Brain Mapping; Decision Making; Executive Function; Humans; Magnetic Resonance Imaging; Neural Pathways,2016,27,3,2403-2417,All OA; Gold,article,"Gratton, C; Neta, M; Sun, H; Ploran, E J; Schlaggar, B L; Wheeler, M E; Petersen, S E; Nelson, S M","Gratton, C (); Neta, M (University of Nebraska–Lincoln); Sun, H (); Ploran, E J (Hofstra University); Schlaggar, B L (); Wheeler, M E (Georgia Institute of Technology); Petersen, S E (Washington University in St. Louis); Nelson, S M (The University of Texas at Dallas)",Washington University in St. Louis; Hofstra University; The University of Texas at Dallas; Georgia Institute of Technology; University of Nebraska–Lincoln,grid.4367.6; grid.257060.6; grid.267323.1; grid.213917.f; grid.24434.35,United States; United States; United States; United States; United States,National Institute of Neurological Disorders and Stroke; National Institute of Mental Health,9,9,1.99,3.78,4,https://academic.oup.com/cercor/article-pdf/27/3/2403/25418873/bhw092.pdf,https://app.dimensions.ai/details/publication/pub.1025806352,1701 Psychology,1701 Psychology,,,,
0,pub.1067642664,10.1523/jneurosci.0038-16.2016,27307231,PMC5015779,Previous Institutionalization Is Followed by Broader Amygdala-Hippocampal-PFC Network Connectivity during Aversive Learning in Human Development.,Journal of Neuroscience,,"Adolescent; Amygdala; Anxiety; Avoidance Learning; Brain Mapping; Child; Female; Galvanic Skin Response; Hippocampus; Humans; Image Processing, Computer-Assisted; Longitudinal Studies; Magnetic Resonance Imaging; Male; Neural Pathways; Neurodevelopmental Disorders; Oxygen; Prefrontal Cortex; Psychiatric Status Rating Scales; Reaction Time",2016,36,24,6420-30,All OA; Gold,article,"Silvers, Jennifer A; Lumian, Daniel S; Gabard-Durnam, Laurel; Gee, Dylan G; Goff, Bonnie; Fareri, Dominic S; Caldera, Christina; Flannery, Jessica; Telzer, Eva H; Humphreys, Kathryn L; Tottenham, Nim","Silvers, Jennifer A (University of California Los Angeles); Lumian, Daniel S (University of Denver); Gabard-Durnam, Laurel (Columbia University); Gee, Dylan G (Cornell University); Goff, Bonnie (University of California Los Angeles); Fareri, Dominic S (University of Oregon); Caldera, Christina (University of California Los Angeles); Flannery, Jessica (Adelphi University); Telzer, Eva H (University of Illinois at Urbana Champaign); Humphreys, Kathryn L (Stanford University); Tottenham, Nim (Columbia University)",Adelphi University; University of Illinois at Urbana Champaign; University of California Los Angeles; University of Denver; Stanford University; University of Oregon; Columbia University; Cornell University,grid.251789.0; grid.35403.31; grid.19006.3e; grid.266239.a; grid.168010.e; grid.170202.6; grid.21729.3f; grid.5386.8,United States; United States; United States; United States; United States; United States; United States; United States,National Institute of Mental Health,22,21,2.42,9.23,9,http://www.jneurosci.org/content/36/24/6420.full.pdf,https://app.dimensions.ai/details/publication/pub.1067642664,1701 Psychology,1701 Psychology,,,,
0,pub.1067426839,10.1503/jpn.140384,26624523,PMC4853209,Facial emotion processing in patients with social anxiety disorder and Williams-Beuren syndrome: an fMRI study.,Journal of Psychiatry and Neuroscience,,"Adolescent; Adult; Brain; Brain Mapping; Emotions; Facial Recognition; Female; Humans; Magnetic Resonance Imaging; Male; Neuropsychological Tests; Phobia, Social; Williams Syndrome; Young Adult",2016,41,3,182-91,All OA; Gold,article,"Binelli, Cynthia; Muñiz, Armando; Subira, Susana; Navines, Ricard; Blanco-Hinojo, Laura; Perez-Garcia, Debora; Crippa, Jose; Farré, Magi; Pérez-Jurado, Luis; Pujol, Jesus; Martin-Santos, Rocio","Binelli, Cynthia (Hospital Clinic of Barcelona); Muñiz, Armando (Hospital Clinic of Barcelona); Subira, Susana (Hospital Clinic of Barcelona); Navines, Ricard (Hospital Clinic of Barcelona); Blanco-Hinojo, Laura (Hospital Clinic of Barcelona); Perez-Garcia, Debora (Hospital Clinic of Barcelona); Crippa, Jose (Hospital Clinic of Barcelona); Farré, Magi (Hospital Clinic of Barcelona); Pérez-Jurado, Luis (Hospital Clinic of Barcelona); Pujol, Jesus (Hospital Clinic of Barcelona); Martin-Santos, Rocio (Hospital Clinic of Barcelona)",Hospital Clinic of Barcelona,grid.410458.c,Spain,,5,4,0.57,1.67,,http://jpn.ca/wp-content/uploads/2016/04/41-3-182.pdf,https://app.dimensions.ai/details/publication/pub.1067426839,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1067426863,10.1503/jpn.150159,26854755,PMC5008922,Global brain connectivity alterations in patients with schizophrenia and bipolar spectrum disorders.,Journal of Psychiatry and Neuroscience,,Adolescent; Adult; Bipolar Disorder; Brain; Connectome; Female; Humans; Magnetic Resonance Imaging; Male; Neural Pathways; Psychotic Disorders; Rest; Schizophrenia; Young Adult,2016,41,5,331-41,All OA; Gold,article,"Skåtun, Kristina C; Kaufmann, Tobias; Tønnesen, Siren; Biele, Guido; Melle, Ingrid; Agartz, Ingrid; Alnæs, Dag; Andreassen, Ole A; Westlye, Lars T","Skåtun, Kristina C (); Kaufmann, Tobias (); Tønnesen, Siren (); Biele, Guido (); Melle, Ingrid (); Agartz, Ingrid (); Alnæs, Dag (); Andreassen, Ole A (); Westlye, Lars T ()",,,,,15,15,1.2,4.89,,http://jpn.ca/wp-content/uploads/2016/08/41-5-331.pdf,https://app.dimensions.ai/details/publication/pub.1067426863,1103 Clinical Sciences; 1109 Neurosciences,1103 Clinical Sciences,1109 Neurosciences,,,
0,pub.1067642829,10.1523/jneurosci.1092-15.2016,27122030,,Clinically Anxious Individuals Show Disrupted Feedback between Inferior Frontal Gyrus and Prefrontal-Limbic Control Circuit.,Journal of Neuroscience,,"Adult; Amygdala; Anxiety Disorders; Brain Mapping; Diffusion Tensor Imaging; Emotions; Fear; Feedback; Female; Humans; Limbic System; Magnetic Resonance Imaging; Models, Statistical; Neural Pathways; Prefrontal Cortex",2016,36,17,4708-18,All OA; Gold,article,"Cha, Jiook; DeDora, Daniel; Nedic, Sanja; Ide, Jaime; Greenberg, Tsafrir; Hajcak, Greg; Mujica-Parodi, Lilianne Rivka","Cha, Jiook (NewYork–Presbyterian Hospital); DeDora, Daniel (Stony Brook University); Nedic, Sanja (Stony Brook University); Ide, Jaime (Stony Brook University); Greenberg, Tsafrir (Stony Brook University); Hajcak, Greg (Stony Brook University); Mujica-Parodi, Lilianne Rivka (Stony Brook University)",Stony Brook University; NewYork–Presbyterian Hospital,grid.36425.36; grid.413734.6,United States; United States,,8,8,0.83,3.36,5,http://www.jneurosci.org/content/36/17/4708.full.pdf,https://app.dimensions.ai/details/publication/pub.1067642829,1701 Psychology,1701 Psychology,,,,
0,pub.1067426837,10.1503/jpn.140377,26679925,PMC4915936,Voxel-based morphometry analysis reveals frontal brain differences in participants with ADHD and their unaffected siblings.,Journal of Psychiatry and Neuroscience,,Adolescent; Adult; Attention Deficit Disorder with Hyperactivity; Brain; Brain Diseases; Brain Mapping; Child; Cognition; Cross-Sectional Studies; Decision Making; Female; Gray Matter; Humans; Intelligence; Magnetic Resonance Imaging; Male; Motivation; Organ Size; Psychomotor Performance; Psychotropic Drugs; Siblings; Young Adult,2016,41,4,272-9,All OA; Gold,article,"Bralten, Janita; Greven, Corina U; Franke, Barbara; Mennes, Maarten; Zwiers, Marcel P; Rommelse, Nanda N J; Hartman, Catharina; van der Meer, Dennis; O'Dwyer, Laurence; Oosterlaan, Jaap; Hoekstra, Pieter J; Heslenfeld, Dirk; Arias-Vasquez, Alejandro; Buitelaar, Jan K","Bralten, Janita (University Medical Center Groningen); Greven, Corina U (University Medical Center Groningen); Franke, Barbara (University Medical Center Groningen); Mennes, Maarten (University Medical Center Groningen); Zwiers, Marcel P (University Medical Center Groningen); Rommelse, Nanda N J (University Medical Center Groningen); Hartman, Catharina (University Medical Center Groningen); van der Meer, Dennis (University Medical Center Groningen); O'Dwyer, Laurence (University Medical Center Groningen); Oosterlaan, Jaap (University Medical Center Groningen); Hoekstra, Pieter J (University Medical Center Groningen); Heslenfeld, Dirk (University Medical Center Groningen); Arias-Vasquez, Alejandro (University Medical Center Groningen); Buitelaar, Jan K (University Medical Center Groningen)",University Medical Center Groningen,grid.4494.d,Netherlands,National Institute of Biomedical Imaging and Bioengineering; National Institute of Mental Health,8,8,0.8,2.67,,http://jpn.ca/wp-content/uploads/2016/06/41-4-272.pdf,https://app.dimensions.ai/details/publication/pub.1067426837,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1067642857,10.1523/jneurosci.1268-15.2016,27307227,PMC5321500,The Human Retrosplenial Cortex and Thalamus Code Head Direction in a Global Reference Frame.,Journal of Neuroscience,,"Adult; Analysis of Variance; Cerebral Cortex; Cues; Female; Head Movements; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Orientation; Oxygen; Photic Stimulation; Reaction Time; Spatial Navigation; Thalamus; User-Computer Interface; Young Adult",2016,36,24,6371-81,All OA; Gold,article,"Shine, Jonathan P; Valdés-Herrera, José P; Hegarty, Mary; Wolbers, Thomas","Shine, Jonathan P (German Center for Neurodegenerative Diseases); Valdés-Herrera, José P (German Center for Neurodegenerative Diseases); Hegarty, Mary (University of California, Santa Barbara); Wolbers, Thomas (German Center for Neurodegenerative Diseases)","German Center for Neurodegenerative Diseases; University of California, Santa Barbara",grid.424247.3; grid.133342.4,Germany; United States,European Research Council,41,36,4.39,13.7,16,http://www.jneurosci.org/content/36/24/6371.full.pdf,https://app.dimensions.ai/details/publication/pub.1067642857,1109 Neurosciences; 1701 Psychology,1109 Neurosciences,1701 Psychology,,,
0,pub.1059445183,10.1093/brain/aww157,27368345,PMC4995358,Anticipation-related brain connectivity in bipolar and unipolar depression: a graph theory approach.,Brain,,"Adult; Anticipation, Psychological; Bipolar Disorder; Connectome; Depressive Disorder, Major; Female; Humans; Magnetic Resonance Imaging; Male; Nerve Net; Prefrontal Cortex; Reward; Ventral Striatum",2016,139,Pt 9,2554-66,"All OA; Green, Published",article,"Manelis, Anna; Almeida, Jorge R C; Stiffler, Richelle; Lockovich, Jeanette C; Aslam, Haris A; Phillips, Mary L","Manelis, Anna (); Almeida, Jorge R C (Brown University); Stiffler, Richelle (); Lockovich, Jeanette C (); Aslam, Haris A (); Phillips, Mary L ()",Brown University,grid.40263.33,United States,National Institute of Mental Health,15,14,1.23,4.04,7,http://europepmc.org/articles/pmc4995358?pdf=render,https://app.dimensions.ai/details/publication/pub.1059445183,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1104895702,10.1371/journal.pone.0198215,29912880,6005482,Investigating the association of ventral and dorsal striatal dysfunction during reward anticipation with negative symptoms in patients with schizophrenia and healthy individuals,PLoS ONE,,,2018,13,6,e0198215,All OA; Gold,article,"Stepien, Marta; Manoliu, Andrei; Kubli, Roman; Schneider, Karoline; Tobler, Philippe N.; Seifritz, Erich; Herdener, Marcus; Kaiser, Stefan; Kirschner, Matthias","Stepien, Marta (University of Zurich); Manoliu, Andrei (University of Zurich); Kubli, Roman (University of Zurich); Schneider, Karoline (University of Zurich); Tobler, Philippe N. (Laboratory for Social and Neural Systems Research; University of Zurich); Seifritz, Erich (University of Zurich); Herdener, Marcus (University of Zurich); Kaiser, Stefan (University Hospital of Geneva); Kirschner, Matthias (University of Zurich)",University of Zurich; Laboratory for Social and Neural Systems Research; University Hospital of Geneva,grid.7400.3; grid.484484.0; grid.150338.c,Switzerland; Switzerland; Switzerland,,0,0,0,0,2,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0198215&type=printable,https://app.dimensions.ai/details/publication/pub.1104895702,1103 Clinical Sciences,1103 Clinical Sciences,,,,
0,pub.1085085911,10.1371/journal.pone.0176494,28453543,5409184,Altered resting-state intra- and inter- network functional connectivity in patients with persistent somatoform pain disorder,PLoS ONE,,Adolescent; Adult; Female; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Nerve Net; Pain; Rest; Somatoform Disorders; Young Adult,2017,12,4,e0176494,All OA; Gold,article,"Zhao, Zhiyong; Huang, Tianming; Tang, Chaozheng; Ni, Kaiji; Pan, Xiandi; Yan, Chao; Fan, Xiaoduo; Xu, Dongrong; Luo, Yanli","Zhao, Zhiyong (East China Normal University); Huang, Tianming (Shanghai Changning Mental Health Center); Tang, Chaozheng (); Ni, Kaiji (); Pan, Xiandi (Tongji Hospital); Yan, Chao (East China Normal University); Fan, Xiaoduo (University of Massachusetts Medical School); Xu, Dongrong (Columbia University); Luo, Yanli (Shanghai Jiao Tong University)",Columbia University; Shanghai Jiao Tong University; University of Massachusetts Medical School; Tongji Hospital; East China Normal University; Shanghai Changning Mental Health Center,grid.21729.3f; grid.16821.3c; grid.168645.8; grid.412793.a; grid.22069.3f; grid.410642.5,United States; China; United States; China; China; China,National Natural Science Foundation of China; Directorate for Education & Human Resources; Shanghai Municipal Science and Technology Commission,5,5,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0176494&type=printable,https://app.dimensions.ai/details/publication/pub.1085085911,1109 Neurosciences; 1103 Clinical Sciences,1109 Neurosciences,1103 Clinical Sciences,,,
0,pub.1110347957,10.1080/17434440.2018.1551129,30501532,,Developing an optimized strategy with transcranial direct current stimulation to enhance the endogenous pain control system in fibromyalgia,Expert Review of Medical Devices,,,2018,,,1-11,Closed,article,"Duarte, Dante; Castelo-Branco, Luis Eduardo Coutinho; Kucukseymen, Elif Uygur; Fregni, Felipe","Duarte, Dante (Harvard University); Castelo-Branco, Luis Eduardo Coutinho (Harvard University); Kucukseymen, Elif Uygur (Harvard University); Fregni, Felipe (Harvard University)",Harvard University,grid.38142.3c,United States,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1110347957,1109 Neurosciences,1109 Neurosciences,,,,
