"About the data: Exported on Dec 21, 2018. Criteria: Text - '27442458 OR 27442922 OR 27443852 OR 27444729 OR 27444730 OR 27444935 OR 27445112 OR 27445136 OR 27445733 OR 27445736 OR 27445760 OR 27445769 OR 27445770 OR 27447790 OR 27448098 OR 27448273 OR 27448530...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,
Publication ID,DOI,Title,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Publication IDs of cited references
pub.1059458858,10.1093/cercor/bhw214,Modulating Reward Induces Differential Neurocognitive Approaches to Sustained Attention.,Cerebral Cortex,2016,27,8,4022-4032,"Esterman, Michael; Poole, Victoria; Liu, Guanyu; DeGutis, Joseph",VA Boston Healthcare System; Boston University School of Medicine; Beth Israel Deaconess Medical Center; Harvard University,United States; United States; United States; United States,https://app.dimensions.ai/details/publication/pub.1059458858,8,pub.1013504062; pub.1029922552; pub.1031216034; pub.1031396458; pub.1049867951; pub.1040896318; pub.1000367260; pub.1047605608; pub.1048518447; pub.1026898917; pub.1034515718; pub.1014245954; pub.1038788603; pub.1044161490; pub.1015474518; pub.1025654605; pub.1023992146; pub.1036887430; pub.1042090174; pub.1006902744; pub.1012748665; pub.1008540929; pub.1050681255; pub.1029932292; pub.1059458543; pub.1051001614; pub.1033385226; pub.1063512163; pub.1041841416; pub.1052136994; pub.1025981836; pub.1012684849; pub.1053207559; pub.1025952169; pub.1051072346; pub.1046974162
pub.1085373461,10.1503/jpn.160179,Age-related brain structural alterations as an intermediate phenotype of psychosis.,Journal of Psychiatry and Neuroscience,2017,42,5,307-319,"Dukart, Juergen; Smieskova, Renata; Harrisberger, Fabienne; Lenz, Claudia; Schmidt, André; Walter, Anna; Huber, Christian; Riecher-Rössler, Anita; Simon, Andor; Lang, Undine E; Fusar-Poli, Paolo; Borgwardt, Stefan",King's College London,United Kingdom,https://app.dimensions.ai/details/publication/pub.1085373461,5,pub.1057281292; pub.1052358601; pub.1004930880; pub.1029738464; pub.1046696596; pub.1022051279; pub.1039300958; pub.1003060895; pub.1009556495; pub.1005759891; pub.1063498098; pub.1015476451; pub.1023547627; pub.1002244811; pub.1050365597; pub.1057533728; pub.1036251556; pub.1021828026; pub.1053882349; pub.1002544908; pub.1032651222; pub.1038046354; pub.1013984456; pub.1029019103; pub.1042899268; pub.1021633301; pub.1039204007; pub.1045313204; pub.1046100196; pub.1063499922; pub.1037232470; pub.1011259347; pub.1041176848; pub.1028354406; pub.1010432510; pub.1019686190; pub.1036685722; pub.1005013740; pub.1001743101; pub.1052213464; pub.1022953158; pub.1025716534; pub.1060023925; pub.1009184660; pub.1027079767; pub.1011911759; pub.1001878315; pub.1009713820; pub.1013856304; pub.1083326531; pub.1026691703; pub.1052026093; pub.1014459985; pub.1043100778; pub.1036522383; pub.1063496355; pub.1045004132; pub.1022815933; pub.1022345169; pub.1036670703; pub.1031010455; pub.1013682714; pub.1041438188; pub.1007030845; pub.1063485920
pub.1067643226,10.1523/jneurosci.3672-15.2016,Multivariate Brain Prediction of Heart Rate and Skin Conductance Responses to Social Threat.,Journal of Neuroscience,2016,36,47,11987-11998,"Eisenbarth, Hedwig; Chang, Luke J; Wager, Tor D",University of Colorado Boulder; University of Southampton; Dartmouth College,United States; United Kingdom; United States,https://app.dimensions.ai/details/publication/pub.1067643226,15,pub.1029899240; pub.1051449643; pub.1030717254; pub.1000272212; pub.1006005156; pub.1006334764; pub.1024682092; pub.1017289179; pub.1051085494; pub.1050075618; pub.1049674319; pub.1019711684; pub.1025415844; pub.1002727142; pub.1035103899; pub.1051735173; pub.1033022832; pub.1008392680; pub.1024797053; pub.1006346634; pub.1040246727; pub.1020391448; pub.1061657147; pub.1017928308; pub.1024606419; pub.1024830089; pub.1037278365; pub.1006235066; pub.1018792627; pub.1017753601; pub.1067643298; pub.1023712806; pub.1005818793; pub.1046591695; pub.1002206005; pub.1015141790; pub.1040399899; pub.1041473339; pub.1008540929; pub.1006220883; pub.1062648291; pub.1014056708; pub.1024571130; pub.1046082993; pub.1010406643; pub.1020705523; pub.1010463521; pub.1014364438; pub.1008870970; pub.1052411803; pub.1025422912; pub.1047682019; pub.1027123695; pub.1019558788; pub.1025832112; pub.1012004990; pub.1038938468; pub.1004502505; pub.1009293894; pub.1007985373; pub.1023385698; pub.1006706586; pub.1029236662; pub.1040007272
pub.1067643155,10.1523/jneurosci.2889-15.2016,Coding of Event Nodes and Narrative Context in the Hippocampus.,Journal of Neuroscience,2016,36,49,12412-12424,"Milivojevic, Branka; Varadinov, Meryl; Vicente Grabovetsky, Alejandro; Collin, Silvy H P; Doeller, Christian F",Radboud University Nijmegen,Netherlands,https://app.dimensions.ai/details/publication/pub.1067643155,10,
pub.1060024158,10.1093/schbul/sbw142,Ventral Striatal Dysfunction and Symptom Expression in Individuals With Schizotypal Personality Traits and Early Psychosis.,Schizophrenia Bulletin,2016,44,1,147-157,"Kirschner, Matthias; Hager, Oliver M; Muff, Larissa; Bischof, Martin; Hartmann-Riemer, Matthias N; Kluge, Agne; Habermeyer, Benedikt; Seifritz, Erich; Tobler, Philippe N; Kaiser, Stefan",University of Zurich; Laboratory for Social and Neural Systems Research,Switzerland; Switzerland,https://app.dimensions.ai/details/publication/pub.1060024158,5,pub.1022370546; pub.1050710797; pub.1000263930; pub.1074265611; pub.1016297929; pub.1027862909; pub.1043668474; pub.1053691368; pub.1019421193; pub.1044431575; pub.1050071496; pub.1038318014; pub.1018337114; pub.1083275115; pub.1038841887; pub.1046950855; pub.1063500515; pub.1008172980; pub.1039258862; pub.1033057551; pub.1025151514; pub.1027258309; pub.1028500700; pub.1023400646; pub.1035948646; pub.1014385338; pub.1002863103; pub.1022491772; pub.1036506224; pub.1049169564; pub.1072205695; pub.1034448897; pub.1043214485; pub.1079121519; pub.1004520508; pub.1044191792; pub.1051734570; pub.1018945410; pub.1017344693; pub.1011513097; pub.1043412782; pub.1036042963; pub.1067426838; pub.1003689205; pub.1020103441; pub.1052224544; pub.1000883585; pub.1042384141; pub.1022759374; pub.1049636360; pub.1047351584; pub.1029967674; pub.1007390357; pub.1031816808; pub.1048666743; pub.1039835191; pub.1038416700; pub.1004122953; pub.1052478917; pub.1017256106; pub.1014746690; pub.1007753981; pub.1028601575; pub.1044210905; pub.1011855034; pub.1011002398; pub.1001261123; pub.1063500545; pub.1031518929
pub.1067642951,10.1523/jneurosci.1677-16.2016,Interaction of Instrumental and Goal-Directed Learning Modulates Prediction Error Representations in the Ventral Striatum.,Journal of Neuroscience,2016,36,50,12650-12660,"Guo, Rong; Böhmer, Wendelin; Hebart, Martin; Chien, Samson; Sommer, Tobias; Obermayer, Klaus; Gläscher, Jan",Technical University of Berlin; Bernstein Center for Computational Neuroscience Berlin; University Medical Center Hamburg-Eppendorf; Northwestern Polytechnical University,Germany; Germany; Germany; China,https://app.dimensions.ai/details/publication/pub.1067642951,2,
pub.1067642746,10.1523/jneurosci.0595-16.2016,Intention Modulates the Effect of Punishment Threat in Norm Enforcement via the Lateral Orbitofrontal Cortex.,Journal of Neuroscience,2016,36,35,9217-26,"Zhang, Yuan; Yu, Hongbo; Yin, Yunlu; Zhou, Xiaolin",Peking University,China,https://app.dimensions.ai/details/publication/pub.1067642746,4,
pub.1107088509,10.1371/journal.pone.0202661,Altered functional connectivity within the default mode network in two animal models with opposing episodic memories,PLoS ONE,2018,13,9,e0202661,"Ji, Muhuo; Xia, Jiangyan; Tang, Xiaohui; Yang, Jianjun",Southeast University,China,https://app.dimensions.ai/details/publication/pub.1107088509,0,pub.1007184583; pub.1009991109; pub.1085213764; pub.1013940124; pub.1046016063; pub.1042337179; pub.1027229713; pub.1032456362; pub.1008420434; pub.1049414481; pub.1048737425; pub.1034285111; pub.1004135486; pub.1027024911; pub.1034918448; pub.1085393025; pub.1084511540; pub.1015358860; pub.1041319256; pub.1059459024; pub.1042128285; pub.1037106656; pub.1043128917; pub.1030162962; pub.1084068343; pub.1086114726; pub.1022190340; pub.1004655428; pub.1047513445; pub.1043288687; pub.1038767958; pub.1005139801; pub.1044178643; pub.1043267765; pub.1000167433; pub.1100589320; pub.1074203793; pub.1033514692; pub.1000170121; pub.1083738398; pub.1020388077; pub.1036970931; pub.1030330994; pub.1084126564
pub.1084327586,10.1523/jneurosci.2700-16.2017,Working Memory Load Strengthens Reward Prediction Errors.,Journal of Neuroscience,2017,37,16,4332-4342,"Collins, Anne G E; Ciullo, Brittany; Frank, Michael J; Badre, David","University of California, Berkeley; Brown University",United States; United States,https://app.dimensions.ai/details/publication/pub.1084327586,15,pub.1050949491; pub.1044617179; pub.1028943159; pub.1043433073; pub.1082949916; pub.1011995658; pub.1052980204; pub.1006765162; pub.1017675402; pub.1020577433; pub.1044210205; pub.1053002890; pub.1049086986; pub.1047010599; pub.1008551365; pub.1008540929; pub.1046237819; pub.1019878341; pub.1019299217; pub.1042603507; pub.1028190797; pub.1033199995; pub.1024886177; pub.1000168919; pub.1046804544; pub.1046240294; pub.1052771165; pub.1023967151; pub.1020297092; pub.1046335189; pub.1025399758; pub.1013752761
pub.1084182990,10.1093/cercor/bhx017,"What Role Does ""Elongation"" Play in ""Tool-Specific"" Activation and Connectivity in the Dorsal and Ventral Visual Streams?",Cerebral Cortex,2018,28,4,1117-1131,"Chen, Juan; Snow, Jacqueline C; Culham, Jody C; Goodale, Melvyn A",Western University; University of Nevada Reno,Canada; United States,https://app.dimensions.ai/details/publication/pub.1084182990,12,pub.1034066350; pub.1012224449; pub.1024456284; pub.1018062035; pub.1045264642; pub.1035685214; pub.1024635755; pub.1050486765; pub.1018020307; pub.1040547548; pub.1037092781; pub.1028870470; pub.1022846361; pub.1026091134; pub.1047600710; pub.1018019815; pub.1035404456; pub.1036592350; pub.1041679627; pub.1019903264; pub.1029052978; pub.1010675238; pub.1029789499; pub.1028253355; pub.1040969851; pub.1020099450; pub.1021428113; pub.1010236613; pub.1014929582; pub.1029969099; pub.1016870691; pub.1032574662; pub.1048525139; pub.1014059512; pub.1032883563; pub.1031506932; pub.1029475452; pub.1051905606; pub.1020831897; pub.1007285336; pub.1016562818; pub.1017068869; pub.1036084691; pub.1034720856; pub.1035733070; pub.1059458544; pub.1037056533; pub.1043501016; pub.1009451979; pub.1033387515; pub.1036742768; pub.1006269621; pub.1005463283; pub.1052438912; pub.1053701633; pub.1004481053; pub.1045708772; pub.1019860370; pub.1004539593; pub.1021777164; pub.1007316935; pub.1014413890; pub.1015322091; pub.1032291868; pub.1052757386; pub.1040780966; pub.1017452919; pub.1012250054; pub.1025913439; pub.1074638119; pub.1044955566; pub.1005257174; pub.1013194346; pub.1038381898; pub.1030562644; pub.1016637292; pub.1067642708; pub.1040619470; pub.1023231885; pub.1016614860; pub.1010731975; pub.1053474601; pub.1012458053
pub.1084182997,10.1093/cercor/bhx064,"What's Behind a ""+"" Sign? Perceiving an Arithmetic Operator Recruits Brain Circuits for Spatial Orienting.",Cerebral Cortex,2018,28,5,1673-1684,"Mathieu, Romain; Epinat-Duclos, Justine; Sigovan, Monica; Breton, Audrey; Cheylus, Anne; Fayol, Michel; Thevenot, Catherine; Prado, Jérôme",University of Geneva; Claude Bernard University Lyon 1; Laboratoire de Psychologie Sociale et Cognitive; University of Lausanne,Switzerland; France; France; Switzerland,https://app.dimensions.ai/details/publication/pub.1084182997,9,pub.1033969156; pub.1010988000; pub.1043947545; pub.1052796568; pub.1029381356; pub.1035045791; pub.1030454823; pub.1027274074; pub.1017524195; pub.1015494306; pub.1008357914; pub.1024057116; pub.1024651690; pub.1020088289; pub.1024259447; pub.1048155433; pub.1019640130; pub.1028354406; pub.1000106441; pub.1002978520; pub.1047189852; pub.1008354967; pub.1011610564; pub.1052700136; pub.1049900097; pub.1007881069; pub.1021518498; pub.1044294798; pub.1002044777; pub.1010656916; pub.1012281545; pub.1033239698; pub.1021163159; pub.1035404878; pub.1053535844; pub.1045544820; pub.1035369603; pub.1018503141; pub.1031834060; pub.1011577973; pub.1041985126; pub.1034166257; pub.1016081445; pub.1062459988; pub.1025819218; pub.1024254535; pub.1043159451; pub.1056368334; pub.1034234338; pub.1047603192; pub.1014541499; pub.1036697319
pub.1069232878,10.2174/1874440001610010102,Attentional Networks in Adolescents with High-functioning Autism: An fMRI Investigation.,The Open Neuroimaging Journal,2016,10,1,102-110,"Hames, Elizabeth C; Rajmohan, Ravi; Fang, Dan; Anderson, Ronald; Baker, Mary; Richman, David M; O'Boyle, Michael",Texas Tech University; Texas Tech University Health Sciences Center,United States; United States,https://app.dimensions.ai/details/publication/pub.1069232878,3,pub.1042692331; pub.1006709364; pub.1016323438; pub.1029960264; pub.1046100769; pub.1005792175; pub.1017032261; pub.1009544141; pub.1038305938; pub.1022882034; pub.1038050028; pub.1020494815; pub.1036276040; pub.1000981144; pub.1064381140; pub.1036096472; pub.1031997025; pub.1030148503; pub.1051063022; pub.1010415043; pub.1007930471; pub.1036859821; pub.1038941973; pub.1052264782; pub.1017589725; pub.1041131077; pub.1048596573; pub.1036012084; pub.1010114520; pub.1005171812
pub.1067426889,10.1503/jpn.150335,Neural signature of behavioural inhibition in women with bulimia nervosa.,Journal of Psychiatry and Neuroscience,2016,41,5,e69-78,"Skunde, Mandy; Walther, Stephan; Simon, Joe J; Wu, Mudan; Bendszus, Martin; Herzog, Wolfgang; Friederich, Hans-Christoph",,,https://app.dimensions.ai/details/publication/pub.1067426889,11,pub.1008645904; pub.1047179236; pub.1052345476; pub.1007275819; pub.1028047295; pub.1036809313; pub.1000968604; pub.1009012130; pub.1045876123; pub.1011438908; pub.1029974736; pub.1048158788; pub.1046127553; pub.1063498970; pub.1011378981; pub.1010113631; pub.1022213418; pub.1004805453; pub.1020008331; pub.1049478280; pub.1053846365; pub.1046713759; pub.1052284878; pub.1034844855; pub.1043885657; pub.1063499327; pub.1034127981; pub.1016826497; pub.1045587459; pub.1024505883; pub.1042482759; pub.1012771589; pub.1042569654; pub.1034857811; pub.1024915724; pub.1006306098; pub.1060023791; pub.1002470746; pub.1014056708; pub.1032368548; pub.1063495711; pub.1004596607; pub.1042497578; pub.1025555723; pub.1052889980; pub.1018454744; pub.1014710393; pub.1035455096; pub.1019813047; pub.1001797482; pub.1032651079
pub.1083930913,10.1093/cercor/bhx054,Testosterone Effects on the Brain in Transgender Men.,Cerebral Cortex,2018,28,5,1582-1596,"Burke, Sarah M; Manzouri, Amir H; Dhejne, Cecilia; Bergström, Karin; Arver, Stefan; Feusner, Jamie D; Savic-Berglund, Ivanka",Karolinska University Hospital; Karolinska Institute; University of California Los Angeles,Sweden; Sweden; United States,https://app.dimensions.ai/details/publication/pub.1083930913,10,pub.1033577683; pub.1028306570; pub.1001972053; pub.1029650795; pub.1067426860; pub.1058403487; pub.1018006842; pub.1027462609; pub.1047864974; pub.1045772291; pub.1032119678; pub.1007767452; pub.1036035947; pub.1064261693; pub.1034836029; pub.1002350500; pub.1001337907; pub.1019666897; pub.1047429665; pub.1030231378; pub.1000186842; pub.1001362972; pub.1022301537; pub.1037159844; pub.1035255366; pub.1039544347; pub.1015435743; pub.1024267148; pub.1036918666; pub.1021274233; pub.1002010547; pub.1009148340; pub.1019250070; pub.1009849977; pub.1019555273; pub.1035266001; pub.1044359786; pub.1005315816; pub.1026423042; pub.1004801967; pub.1026482587; pub.1033279200; pub.1011477879; pub.1028269336; pub.1025349759; pub.1046242281; pub.1007373344; pub.1059458359; pub.1039268848; pub.1048444743; pub.1038518292; pub.1041893640; pub.1067426544; pub.1007537323; pub.1048761404; pub.1046470817; pub.1051569631; pub.1083371524; pub.1062446421; pub.1033533179; pub.1024451022; pub.1001344841; pub.1024279903; pub.1039399359; pub.1027373668; pub.1028870613; pub.1022259601; pub.1059458678; pub.1008598148; pub.1012983872; pub.1039560057; pub.1033357070; pub.1043677392; pub.1003744729; pub.1018211705; pub.1033454512; pub.1051796454
pub.1067642890,10.1523/jneurosci.1400-16.2016,Time Is Not Space: Core Computations and Domain-Specific Networks for Mental Travels.,Journal of Neuroscience,2016,36,47,11891-11903,"Gauthier, Baptiste; van Wassenhove, Virginie",,,https://app.dimensions.ai/details/publication/pub.1067642890,9,
pub.1067642744,10.1523/jneurosci.0583-16.2016,Predictive Brain Mechanisms in Sound-to-Meaning Mapping during Speech Processing.,Journal of Neuroscience,2016,36,42,10813-10822,"Lyu, Bingjiang; Ge, Jianqiao; Niu, Zhendong; Tan, Li Hai; Gao, Jia-Hong",Peking University; Beijing Institute of Technology,China; China,https://app.dimensions.ai/details/publication/pub.1067642744,6,
pub.1079395594,10.1523/jneurosci.2610-16.2016,Visual Sampling Predicts Hippocampal Activity.,Journal of Neuroscience,2017,37,3,599-609,"Liu, Zhong-Xu; Shen, Kelly; Olsen, Rosanna K; Ryan, Jennifer D",University of Toronto,Canada,https://app.dimensions.ai/details/publication/pub.1079395594,7,
