"About the data: Exported on Dec 21, 2018. Criteria: Text - '12032364 OR 12036808 OR 12040063 OR 12050089 OR 12060018 OR 12062028 OR 12062047 OR 12062884 OR 12063136 OR 12063157 OR 12065841 OR 12067697 OR 12067701 OR 12074896 OR 12077007 OR 12077008 OR 12077009...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1012855059,10.1371/journal.pone.0107526,25671563,4324963,Mirroring Pain in the Brain: Emotional Expression versus Motor Imitation,PLoS ONE,,"Adolescent; Adult; Brain; Brain Mapping; Emotions; Facial Expression; Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Pain; Pain Perception; Photic Stimulation; Psychomotor Performance; Young Adult",2015,10,2,e0107526,All OA; Gold,article,"Budell, Lesley; Kunz, Miriam; Jackson, Philip L.; Rainville, Pierre","Budell, Lesley (University of Montreal); Kunz, Miriam (University of Bamberg); Jackson, Philip L. (Laval University); Rainville, Pierre (University of Montreal)",Laval University; University of Montreal; University of Bamberg,grid.23856.3a; grid.14848.31; grid.7359.8,Canada; Canada; Germany,Natural Sciences and Engineering Research Council,4,4,0.44,0.94,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0107526&type=printable,https://app.dimensions.ai/details/publication/pub.1012855059,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1040625462,10.1371/journal.pone.0122863,25830371,4382192,Experience-Related Structural Changes of Degenerated Occipital White Matter in Late-Blind Humans – A Diffusion Tensor Imaging Study,PLoS ONE,,Adult; Age of Onset; Anisotropy; Blindness; Brain Mapping; Case-Control Studies; Comprehension; Diffusion Tensor Imaging; Female; Humans; Life Change Events; Male; Middle Aged; Occipital Lobe; Speech Perception; White Matter; Young Adult,2015,10,4,e0122863,All OA; Gold,article,"Dietrich, Susanne; Hertrich, Ingo; Kumar, Vinod; Ackermann, Hermann","Dietrich, Susanne (University of Tübingen); Hertrich, Ingo (University of Tübingen); Kumar, Vinod (RWTH Aachen University); Ackermann, Hermann (University of Tübingen)",RWTH Aachen University; University of Tübingen,grid.1957.a; grid.10392.39,Germany; Germany,German Research Foundation,7,5,0.58,1.32,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0122863&type=printable,https://app.dimensions.ai/details/publication/pub.1040625462,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1041326061,10.1371/journal.pone.0165377,27814379,5096663,The Difference between Aesthetic Appreciation of Artistic and Popular Music: Evidence from an fMRI Study,PLoS ONE,,Adolescent; Adult; Esthetics; Humans; Magnetic Resonance Imaging; Male; Music; Pleasure; Putamen; Reward; Young Adult,2016,11,11,e0165377,All OA; Gold,article,"Huang, Ping; Huang, Hanhua; Luo, Qiuling; Mo, Lei","Huang, Ping (South China Normal University); Huang, Hanhua (South China Normal University); Luo, Qiuling (South China Normal University); Mo, Lei (South China Normal University)",South China Normal University,grid.263785.d,China,National Natural Science Foundation of China,1,1,0.0,3.03,38,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0165377&type=printable,https://app.dimensions.ai/details/publication/pub.1041326061,1904 Performing Arts and Creative Writing,1904 Performing Arts and Creative Writing,,,,
0,pub.1019942479,10.1371/journal.pone.0162158,27583349,5008726,The Brain Effective Connectivity of Chinese during Rhyming Task,PLoS ONE,,Adult; Brain; China; Female; Humans; Language; Magnetic Resonance Imaging; Male; Task Performance and Analysis; Young Adult,2016,11,9,e0162158,All OA; Gold,article,"Zhu, Linlin; Niu, Zhendong; Nie, Yaoxin; Yang, Yang; Li, Ke; Jin, Zhen; Wei, Jieyao","Zhu, Linlin (Beijing Institute of Technology); Niu, Zhendong (Beijing Institute of Technology); Nie, Yaoxin (Beijing Institute of Technology); Yang, Yang (University of Hong Kong); Li, Ke (PLA 306 Hospital); Jin, Zhen (PLA 306 Hospital); Wei, Jieyao (Beijing Institute of Technology)",PLA 306 Hospital; University of Hong Kong; Beijing Institute of Technology,grid.440241.7; grid.194645.b; grid.43555.32,China; China; China,Ministry of Science and Technology of the People's Republic of China,0,0,0.0,0.0,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0162158&type=printable,https://app.dimensions.ai/details/publication/pub.1019942479,1701 Psychology,1701 Psychology,,,,
0,pub.1091551142,10.1371/journal.pone.0184232,28892503,5593184,Structural and functional correlates for language efficiency in auditory word processing,PLoS ONE,,Adult; Brain Mapping; Connectome; Efficiency; Female; Humans; Language; Magnetic Resonance Imaging; Male; Parietal Lobe; Semantics; Temporal Lobe; Word Processing; Young Adult,2017,12,9,e0184232,All OA; Gold,article,"Jung, JeYoung; Kim, Sunmi; Cho, Hyesuk; Nam, Kichun","Jung, JeYoung (University of Manchester); Kim, Sunmi (Korea University); Cho, Hyesuk (Korea University); Nam, Kichun (Korea University)",Korea University; University of Manchester,grid.222754.4; grid.5379.8,South Korea; United Kingdom,Ministry of Science ICT and Future Planning; National Research Foundation of Korea,0,0,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0184232&type=printable,https://app.dimensions.ai/details/publication/pub.1091551142,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1047821366,10.1016/j.nicl.2014.03.003,24818075,3984447,Altered resting-state functional connectivity in patients with chronic bilateral vestibular failure,NeuroImage Clinical,,Aged; Brain; Chronic Disease; Connectome; Female; Humans; Magnetic Resonance Imaging; Male; Nerve Net; Neural Pathways; Neuronal Plasticity; Postural Balance; Reproducibility of Results; Rest; Sensitivity and Specificity; Vestibular Diseases,2014,4,,488-499,All OA; Gold,article,"Göttlich, Martin; Jandl, Nico M.; Wojak, Jann F.; Sprenger, Andreas; von der Gablentz, Janina; Münte, Thomas F.; Krämer, Ulrike M.; Helmchen, Christoph","Göttlich, Martin (University of Lübeck); Jandl, Nico M. (University of Lübeck); Wojak, Jann F. (University of Lübeck); Sprenger, Andreas (University of Lübeck); von der Gablentz, Janina (University of Lübeck); Münte, Thomas F. (University of Lübeck); Krämer, Ulrike M. (University of Lübeck); Helmchen, Christoph (University of Lübeck)",University of Lübeck,grid.4562.5,Germany,German Research Foundation,22,10,1.94,3.32,2,https://doi.org/10.1016/j.nicl.2014.03.003,https://app.dimensions.ai/details/publication/pub.1047821366,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1103478585,10.1371/journal.pone.0194444,29672547,5908080,Trait anger modulates neural activity in the fronto-parietal attention network,PLoS ONE,,"Analysis of Variance; Anger; Arousal; Attention; Brain Mapping; Female; Frontal Lobe; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Parietal Lobe; Quantitative Trait, Heritable",2018,13,4,e0194444,All OA; Gold,article,"Alia-Klein, Nelly; Preston-Campbell, Rebecca N.; Moeller, Scott J.; Parvaz, Muhammad A.; Bachi, Keren; Gan, Gabriela; Zilverstand, Anna; Konova, Anna B.; Goldstein, Rita Z.","Alia-Klein, Nelly (Icahn School of Medicine at Mount Sinai); Preston-Campbell, Rebecca N. (); Moeller, Scott J. (Stony Brook University); Parvaz, Muhammad A. (Icahn School of Medicine at Mount Sinai); Bachi, Keren (Icahn School of Medicine at Mount Sinai); Gan, Gabriela (Heidelberg University); Zilverstand, Anna (Icahn School of Medicine at Mount Sinai); Konova, Anna B. (New York University); Goldstein, Rita Z. (Icahn School of Medicine at Mount Sinai)",Icahn School of Medicine at Mount Sinai; Stony Brook University; New York University; Heidelberg University,grid.59734.3c; grid.36425.36; grid.137628.9; grid.7700.0,United States; United States; United States; Germany,National Institute of Mental Health; National Institute on Drug Abuse,2,2,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0194444&type=printable,https://app.dimensions.ai/details/publication/pub.1103478585,1701 Psychology,1701 Psychology,,,,
0,pub.1091212000,10.1371/journal.pone.0182476,28806742,5555664,Dissociating maternal responses to sad and happy facial expressions of their own child: An fMRI study,PLoS ONE,,"Adult; Arousal; Behavior; Brain Mapping; Child; Child, Preschool; Emotions; Facial Expression; Female; Happiness; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Mothers",2017,12,8,e0182476,All OA; Gold,article,"Kluczniok, Dorothea; Attar, Catherine Hindi; Stein, Jenny; Poppinga, Sina; Fydrich, Thomas; Jaite, Charlotte; Kappel, Viola; Brunner, Romuald; Herpertz, Sabine C.; Boedeker, Katja; Bermpohl, Felix","Kluczniok, Dorothea (Charité – University Medicine Berlin); Attar, Catherine Hindi (Charité – University Medicine Berlin); Stein, Jenny (Charité – University Medicine Berlin); Poppinga, Sina (Charité – University Medicine Berlin); Fydrich, Thomas (Humboldt University of Berlin); Jaite, Charlotte (Charité – University Medicine Berlin); Kappel, Viola (Charité – University Medicine Berlin); Brunner, Romuald (Heidelberg University); Herpertz, Sabine C. (Heidelberg University); Boedeker, Katja (Charité – University Medicine Berlin); Bermpohl, Felix (Charité – University Medicine Berlin)",Charité – University Medicine Berlin; Heidelberg University; Humboldt University of Berlin,grid.6363.0; grid.7700.0; grid.7468.d,Germany; Germany; Germany,German Research Foundation; Federal Ministry of Education and Research,1,1,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0182476&type=printable,https://app.dimensions.ai/details/publication/pub.1091212000,1701 Psychology,1701 Psychology,,,,
0,pub.1018358118,10.1371/journal.pone.0068884,23922638,3688684,The Caudate Signals Bad Reputation during Trust Decisions,PLoS ONE,,"Adult; Amygdala; Basal Ganglia; Decision Making; Female; Functional Neuroimaging; Games, Experimental; Humans; Magnetic Resonance Imaging; Trust",2013,8,6,e68884,All OA; Gold,article,"Wardle, Margaret C.; Fitzgerald, Daniel A.; Angstadt, Michael; Sripada, Chandra S.; McCabe, Kevin; Phan, K. Luan","Wardle, Margaret C. (); Fitzgerald, Daniel A. (University of Illinois at Chicago); Angstadt, Michael (University of Michigan); Sripada, Chandra S. (University of Michigan); McCabe, Kevin (George Mason University); Phan, K. Luan (University of Illinois at Chicago; University of Michigan; Jesse Brown VA Medical Center)",Jesse Brown VA Medical Center; University of Illinois at Chicago; George Mason University; University of Michigan,grid.280892.9; grid.185648.6; grid.22448.38; grid.214458.e,United States; United States; United States; United States,National Institute of Mental Health; National Institute On Alcohol Abuse and Alcoholism,14,10,0.6,2.6,13,https://doi.org/10.1371/journal.pone.0068884,https://app.dimensions.ai/details/publication/pub.1018358118,1701 Psychology,1701 Psychology,,,,
0,pub.1107728190,10.1371/journal.pone.0205183,30339666,6195265,The benefits of negative yet informative feedback,PLoS ONE,,,2018,13,10,e0205183,All OA; Gold,article,"Kim, Sung-il; Hwang, Suyoung; Lee, Minhye","Kim, Sung-il (); Hwang, Suyoung (Dankook University); Lee, Minhye ()",Dankook University,grid.411982.7,South Korea,,0,0,0,0,1,https://doi.org/10.1371/journal.pone.0205183,https://app.dimensions.ai/details/publication/pub.1107728190,1701 Psychology,1701 Psychology,,,,
0,pub.1026221616,10.1371/journal.pbio.1002177,26125513,4488377,Dynamically Allocated Hub in Task-Evoked Network Predicts the Vulnerable Prefrontal Locus for Contextual Memory Retrieval in Macaques,PLoS Biology,,"Animals; Behavior, Animal; Macaca mulatta; Magnetic Resonance Imaging; Male; Memory; Memory Disorders; Prefrontal Cortex",2015,13,6,e1002177,All OA; Gold,article,"Osada, Takahiro; Adachi, Yusuke; Miyamoto, Kentaro; Jimura, Koji; Setsuie, Rieko; Miyashita, Yasushi","Osada, Takahiro (University of Tokyo; Juntendo University); Adachi, Yusuke (University of Tokyo); Miyamoto, Kentaro (University of Tokyo); Jimura, Koji (Tokyo Institute of Technology); Setsuie, Rieko (University of Tokyo); Miyashita, Yasushi (University of Tokyo; Japan Science and Technology Agency)",Tokyo Institute of Technology; University of Tokyo; Japan Science and Technology Agency; Juntendo University,grid.32197.3e; grid.26999.3d; grid.419082.6; grid.258269.2,Japan; Japan; Japan; Japan,Japan Society for the Promotion of Science,10,6,0.59,2.97,12,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.1002177&type=printable,https://app.dimensions.ai/details/publication/pub.1026221616,1701 Psychology,1701 Psychology,,,,
0,pub.1072524751,10.4329/wjr.v6.i10.756,25349661,PMC4209423,Role of functional imaging in the development and refinement of invasive neuromodulation for psychiatric disorders,World Journal of Radiology,,,2014,6,10,756-778,All OA; Gold,article,"Williams, Nolan R; Taylor, Joseph J; Lamb, Kayla; Hanlon, Colleen A; Short, E Baron; George, Mark S","Williams, Nolan R (Medical University of South Carolina); Taylor, Joseph J (Medical University of South Carolina); Lamb, Kayla (Medical University of South Carolina); Hanlon, Colleen A (Medical University of South Carolina); Short, E Baron (Medical University of South Carolina); George, Mark S (Medical University of South Carolina)",Medical University of South Carolina,grid.259828.c,United States,National Institute on Drug Abuse,8,4,0.5,1.46,1,https://doi.org/10.4329/wjr.v6.i10.756,https://app.dimensions.ai/details/publication/pub.1072524751,1103 Clinical Sciences; 1109 Neurosciences,1103 Clinical Sciences,1109 Neurosciences,,,
0,pub.1084818571,10.1371/journal.pone.0174420,28403175,5389622,Altered cortical and subcortical connectivity due to infrasound administered near the hearing threshold – Evidence from fMRI,PLoS ONE,,Acoustic Stimulation; Adolescent; Adult; Auditory Cortex; Auditory Threshold; Brain Mapping; Female; Gyrus Cinguli; Humans; Loudness Perception; Magnetic Resonance Imaging; Male; Young Adult,2017,12,4,e0174420,All OA; Gold,article,"Weichenberger, Markus; Bauer, Martin; Kühler, Robert; Hensel, Johannes; Forlim, Caroline Garcia; Ihlenfeld, Albrecht; Ittermann, Bernd; Gallinat, Jürgen; Koch, Christian; Kühn, Simone","Weichenberger, Markus (Charité – University Medicine Berlin); Bauer, Martin (German National Metrology Institute); Kühler, Robert (German National Metrology Institute); Hensel, Johannes (German National Metrology Institute); Forlim, Caroline Garcia (University Medical Center Hamburg-Eppendorf); Ihlenfeld, Albrecht (German National Metrology Institute); Ittermann, Bernd (German National Metrology Institute); Gallinat, Jürgen (University Medical Center Hamburg-Eppendorf); Koch, Christian (German National Metrology Institute); Kühn, Simone (University Medical Center Hamburg-Eppendorf)",German National Metrology Institute; Charité – University Medicine Berlin; University Medical Center Hamburg-Eppendorf,grid.4764.1; grid.6363.0; grid.13648.38,Germany; Germany; Germany,European Commission,3,3,0,0,126,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0174420&type=printable,https://app.dimensions.ai/details/publication/pub.1084818571,1109 Neurosciences,1109 Neurosciences,,,,
