"About the data: Exported on Dec 21, 2018. Criteria: Text - '24885511 OR 24885823 OR 24887402 OR 24888525 OR 24893344 OR 24893737 OR 24893740 OR 24893741 OR 24893907 OR 24898851 OR 24899698 OR 24899706 OR 24899709 OR 24899718 OR 24901995 OR 24902936 OR 24903120...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1103092213,10.2307/25303272,,,[Pencil Drawing],Chicago Review,,,1975,27,1,43,Closed,article,"Peterson, Keith","Peterson, Keith ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1103092213,,,,,,
0,pub.1103054921,10.2307/25527113,,,The Danae,The Crayon,,,1855,2,5,63,All OA; Gold,article,"Akers, Paul","Akers, Paul ()",,,,,0,0,0,0,,https://doi.org/10.2307/25527113,https://app.dimensions.ai/details/publication/pub.1103054921,,,,,,
0,pub.1102974200,10.2307/25160678,,,"Gifts Received by the Society: September 1 to November 30, 1936",California History,,,1936,15,4,385-386,Closed,article,,,,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102974200,,,,,,
0,pub.1102744723,10.2307/25557062,,,Art Pages,Circa,,,1986,,27,24,Closed,article,"Hiller, Susan","Hiller, Susan ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102744723,,,,,,
0,pub.1102972356,10.2307/25462395,,,Biddy Mason's Los Angeles 1856-1891,California History,,,1989,68,3,86-99,Closed,article,"Hayden, D.","Hayden, D. ()",,,,,3,0,0,0,3,,https://app.dimensions.ai/details/publication/pub.1102972356,,,,,,
0,pub.1102745921,10.2307/25563230,,,"Brian Maguire, Tristann's Gallery, Dundalk, 15th October - 7th November 1997",Circa,,,1997,,82,65,Closed,article,"Groarke, Vona","Groarke, Vona ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102745921,,,,,,
0,pub.1099094347,10.1522/24995682,,,Dissidence et différence,Classiques des sciences sociales,,,2007,,,,All OA; Gold,monograph,"Arbour, Rose-Marie","Arbour, Rose-Marie ()",,,,,0,0,0,0,,http://classiques.uqac.ca/contemporains/arbour_rose_marie/dissidence_et_difference/dissidence_et_difference.pdf,https://app.dimensions.ai/details/publication/pub.1099094347,,,,,,
0,pub.1102515333,10.2307/25148704,,,Managing Client Dialogues during Information Systems Design to Facilitate Client Learning,MIS Quarterly,,,2005,29,4,653,Closed,article,Majchrzak; Beath; Lim; Chin,Majchrzak (); Beath (); Lim (); Chin (),,,,,69,10,0,0,,,https://app.dimensions.ai/details/publication/pub.1102515333,,,,,,
0,pub.1102971475,10.2307/25177285,,,California's Leonardo: The Portraits of Signor Barbieri,California History,,,1987,66,4,262-277,Closed,article,"Kamerling, B.","Kamerling, B. ()",,,,,1,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102971475,,,,,,
0,pub.1102687986,10.2307/24938878,,,INSTRUCCIONES PARA LOS COLABORADORES DE LA <em>REVISTA DE MUSICOLOGÍA</em>,Revista de Musicología,,,2017,40,1,,Closed,article,,,,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102687986,,,,,,
0,pub.1102580213,10.2307/25505337,,,"Some Work of the Arts and Crafts Society: Chicago, Illinois",Brush and Pencil,,,1898,3,3,148,Closed,article,"Key, Mabel","Key, Mabel ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102580213,,,,,,
0,pub.1103094380,10.2307/25305809,,,A Ticket to Elsewhere,Chicago Review,,,1994,40,1,85,Closed,article,"Rachwal, Tadeusz","Rachwal, Tadeusz ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1103094380,,,,,,
0,pub.1102745454,10.2307/25562821,,,"Jonnie Wilkes and Jim Lambie, 115 Dalriada, Glasgow, February - March 1995",Circa,,,1995,,72,50,Closed,article,"Wright, Richard","Wright, Richard ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102745454,,,,,,
0,pub.1102744774,10.2307/25557180,,,In Focus: Strategies for Women's Art Practice,Circa,,,1987,,33,11,Closed,article,"Barber, Fionna","Barber, Fionna ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102744774,,,,,,
0,pub.1091323427,10.1371/journal.pone.0182489,28832607,5568389,Dread of uncertain pain: An event-related potential study,PLoS ONE,,Adult; Electroencephalography; Evoked Potentials; Female; Humans; Male; Pain; Uncertainty; Young Adult,2017,12,8,e0182489,All OA; Gold,article,"Huang, Yujing; Shang, Qian; Dai, Shenyi; Ma, Qingguo","Huang, Yujing (Zhejiang Sci-Tech University); Shang, Qian (Hangzhou Dianzi University); Dai, Shenyi (China Jiliang University); Ma, Qingguo (Zhejiang University)",Hangzhou Dianzi University; Zhejiang Sci-Tech University; China Jiliang University; Zhejiang University,grid.411963.8; grid.413273.0; grid.411485.d; grid.13402.34,China; China; China; China,National Natural Science Foundation of China,2,2,0,0,5,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0182489&type=printable,https://app.dimensions.ai/details/publication/pub.1091323427,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1102745538,10.2307/25562825,,,"Theo Sims, Crescent Arts Centre, March 1995",Circa,,,1995,,72,54,Closed,article,"Robinson, Paul","Robinson, Paul ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102745538,,,,,,
0,pub.1099092899,10.1522/25051341,,,Imaginaires érotiques de l?hygiène féminine intime.,Classiques des sciences sociales,,,2007,,,,All OA; Gold,monograph,"Jodelet, Denise.","Jodelet, Denise. ()",,,,,0,0,0,0,,http://classiques.uqac.ca/contemporains/jodelet_denise/imaginaires_erotiques_hygiene/imaginaires_erotiques_hygiene.pdf,https://app.dimensions.ai/details/publication/pub.1099092899,,,,,,
0,pub.1103043051,10.2307/25582407,,,Answers to Correspondents,The Decorator and Furnisher,,,1893,22,1,30,All OA; Gold,article,"Adams, E. E.","Adams, E. E. ()",,,,,0,0,0,0,,https://doi.org/10.2307/25582407,https://app.dimensions.ai/details/publication/pub.1103043051,,,,,,
0,pub.1102523640,10.2307/25601007,,,"The Erotics of Interpretation in Keats's ""Ode on a Grecian Urn"": Pursuing the Feminine",Studies in Romanticism,,,1993,32,2,225,Closed,article,"Friedman, Geraldine","Friedman, Geraldine ()",,,,,2,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102523640,,,,,,
0,pub.1102523255,10.2307/25600157,,,Keats and the Sublime,Studies in Romanticism,,,1978,17,4,505,Closed,article,"Garber, Frederick; Ende, Stuart","Garber, Frederick (); Ende, Stuart ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102523255,,,,,,
0,pub.1102158492,10.2307/25573335,,,Laoch ar lár,Comhar,,,1997,56,7,8,Closed,article,"Riain, Mícheál Ó","Riain, Mícheál Ó ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102158492,,,,,,
0,pub.1102969680,10.2307/25155295,,,Review,California History,,,1959,38,4,373-374,Closed,article,"Dillon, R. H.","Dillon, R. H. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102969680,,,,,,
0,pub.1102569807,10.2307/25140051,,,English Almanacs 1500-1800: Astrology and the Popular Press,Labour / Le Travail,,,1981,7,,224,Closed,article,"Cooter, Roger; Capp, Bernard","Cooter, Roger (); Capp, Bernard ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102569807,,,,,,
0,pub.1102158705,10.2307/25573670,,,Cé a rinne?,Comhar,,,1998,57,11,6,Closed,article,"hÉalaí, Seán Ó","hÉalaí, Seán Ó ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102158705,,,,,,
0,pub.1102764410,10.2307/25515348,,,"Reception, Close Reading and Re-Production: The Case of Sean O'Casey's ""The Silver Tassie""",The Canadian Journal of Irish Studies,,,2000,26/27,,34,Closed,article,"Schrank, Bernice","Schrank, Bernice ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102764410,,,,,,
0,pub.1102160117,10.2307/25575449,,,Ag Éisteacht le Callas,Comhar,,,2006,66,5,42,Closed,article,"hUanacháin, Mícheál Ó","hUanacháin, Mícheál Ó ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102160117,,,,,,
0,pub.1102970103,10.2307/25155889,,,President's Report,California History,,,1945,24,1,83-84,Closed,article,"Lyman, G. D.","Lyman, G. D. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102970103,,,,,,
0,pub.1102158487,10.2307/25573396,,,Gallúntraíocht neasréadúil,Comhar,,,1997,56,10,8,Closed,article,"Aonghusa, Mícheál Mac","Aonghusa, Mícheál Mac ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102158487,,,,,,
0,pub.1102571123,10.2307/25143614,,,Book Notes/Références Bibliographiques,Labour / Le Travail,,,1992,29,,319,Closed,article,"P., B. D.","P., B. D. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102571123,,,,,,
0,pub.1102158585,10.2307/25573399,,,Stair: Ar thóir Philib Bharúin,Comhar,,,1997,56,10,13,Closed,article,"Cléirigh, Pádraig Ó","Cléirigh, Pádraig Ó ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102158585,,,,,,
0,pub.1099094352,10.1522/24996121,,,Identification de l'avant-garde et identité de l'artiste,Classiques des sciences sociales,,,2007,,,,All OA; Gold,monograph,"Arbour, Rose-Marie","Arbour, Rose-Marie ()",,,,,0,0,0,0,,http://classiques.uqac.ca/contemporains/arbour_rose_marie/identification_avant_garde/identification_avant_garde.pdf,https://app.dimensions.ai/details/publication/pub.1099094352,,,,,,
0,pub.1102719520,10.2307/25008351,,,Still Life,Grand Street,,,1998,,65,134,Closed,article,"Herbert, Zbigniew; Carpenter, John; Carpenter, Bogdana","Herbert, Zbigniew (); Carpenter, John (); Carpenter, Bogdana ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102719520,,,,,,
0,pub.1102524271,10.2307/25600482,,,"""Friendly and Judicious"" Reading: Affect and Irony in the Works of Charles Lamb",Studies in Romanticism,,,1984,23,2,163,Closed,article,"Flesch, William","Flesch, William ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102524271,,,,,,
0,pub.1102157336,10.2307/25571770,,,An Cloigín,Comhar,,,1992,51,5,100,Closed,article,"Conaola, Dara Ó","Conaola, Dara Ó ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102157336,,,,,,
0,pub.1102745410,10.2307/25557777,,,"Hilary Robinson Reports on the Conferences of the Women's Caucus for the Arts and the College Art Association (Seattle, Washington February 1-6 1993)",Circa,,,1993,,64,14,Closed,article,"Robinson, Hilary","Robinson, Hilary ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102745410,,,,,,
0,pub.1102745157,10.2307/25557401,,,"Manessier, Royal Hospital Kilmainham,Dublin, 2 November - 4 December",Circa,,,1989,,44,34,Closed,article,"Odling-Smee, James","Odling-Smee, James ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102745157,,,,,,
0,pub.1102515323,10.2307/25148703,,,Information Technology and the Performance of the Customer Service Process: A Resource-Based Analysis,MIS Quarterly,,,2005,29,4,625,Closed,article,Ray; Muhanna; Barney,Ray (); Muhanna (); Barney (),,,,,317,74,0,0,3,,https://app.dimensions.ai/details/publication/pub.1102515323,,,,,,
0,pub.1074203070,10.1371/journal.pone.0170598,28122025,5266295,Intrinsic Functional Connectivity Alterations of the Primary Visual Cortex in Primary Angle-Closure Glaucoma Patients before and after Surgery: A Resting-State fMRI Study,PLoS ONE,,"Adult; Aged; Brain Mapping; Female; Glaucoma, Angle-Closure; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Nerve Net; Rest; Treatment Outcome; Visual Cortex",2017,12,1,e0170598,All OA; Gold,article,"Li, Shenghong; Li, Ping; Gong, Honghan; Jiang, Fei; Liu, Dan; Cai, Fengqin; Pei, Chonggang; Zhou, Fuqing; Zeng, Xianjun","Li, Shenghong (Nanchang University); Li, Ping (Nanchang University); Gong, Honghan (Nanchang University); Jiang, Fei (Nanchang University); Liu, Dan (Nanchang University); Cai, Fengqin (Nanchang University); Pei, Chonggang (Nanchang University); Zhou, Fuqing (Nanchang University); Zeng, Xianjun (Nanchang University)",Nanchang University,grid.260463.5,China,National Natural Science Foundation of China,2,2,0,0,1,https://doi.org/10.1371/journal.pone.0170598,https://app.dimensions.ai/details/publication/pub.1074203070,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1011306707,10.1371/journal.pone.0128548,26067825,4465897,Anorexia Nervosa during Adolescence Is Associated with Decreased Gray Matter Volume in the Inferior Frontal Gyrus,PLoS ONE,,Adolescent; Anorexia Nervosa; Brain Mapping; Child; Female; Gray Matter; Humans; Magnetic Resonance Imaging; Prefrontal Cortex; Radiography,2015,10,6,e0128548,All OA; Gold,article,"Fujisawa, Takashi X.; Yatsuga, Chiho; Mabe, Hiroyo; Yamada, Eiji; Masuda, Masato; Tomoda, Akemi","Fujisawa, Takashi X. (University of Fukui; Osaka University); Yatsuga, Chiho (University of Fukui; Osaka University); Mabe, Hiroyo (Kumamoto University); Yamada, Eiji (Kumamoto University); Masuda, Masato (Kumamoto University); Tomoda, Akemi (University of Fukui; Osaka University)",Osaka University; Kumamoto University; University of Fukui,grid.136593.b; grid.274841.c; grid.163577.1,Japan; Japan; Japan,Japan Society for the Promotion of Science,8,5,0.62,1.51,3,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0128548&type=printable,https://app.dimensions.ai/details/publication/pub.1011306707,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1103094326,10.2307/25305570,,,The Girl's Desire Moves among the Bangles,Chicago Review,,,1992,38,1/2,106,Closed,article,"Gill, Gagan; Pande, Mrinal; Zide, Arlene","Gill, Gagan (); Pande, Mrinal (); Zide, Arlene ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1103094326,,,,,,
0,pub.1102971058,10.2307/25158155,,,Review,California History,,,1983,62,2,142-143,Closed,article,"Parsons, J. J.","Parsons, J. J. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102971058,,,,,,
0,pub.1102322224,10.2307/25058010,,,On the Determination of Transatlantic Longitudes by Means of the Telegraphic Cables,Memoirs of the American Academy of Arts and Sciences,,,1873,9,2,437,"All OA; Green, Accepted & Submitted",article,"Lovering, Joseph","Lovering, Joseph ()",,,,,0,0,0,0,,https://babel.hathitrust.org/cgi/imgsrv/download/pdf?id=njp.32101075392488;orient=0;size=100;seq=1;attachment=0,https://app.dimensions.ai/details/publication/pub.1102322224,,,,,,
0,pub.1102973311,10.2307/25161896,,,Review,California History,,,2007,84,3,65-66,Closed,article,"Gray,, W. P.","Gray,, W. P. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102973311,,,,,,
0,pub.1043011856,10.1016/j.brainres.2015.01.011,25601007,,A functional magnetic resonance imaging study on the effect of acupuncture at GB34 (Yanglingquan) on motor-related network in hemiplegic patients,Brain Research,,Acupuncture Points; Aged; Brain; Brain Mapping; Hemiplegia; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Motor Cortex; Nerve Net; Stroke; Treatment Outcome,2015,1601,,64-72,Closed,article,"Chen, Xing; Zhang, Hua; Zou, Yihuai","Chen, Xing (); Zhang, Hua (); Zou, Yihuai ()",,,,,10,7,0.88,1.89,17,,https://app.dimensions.ai/details/publication/pub.1043011856,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1102580208,10.2307/25505309,,,Theodore Leonard Phillips,Brush and Pencil,,,1898,2,6,284,Closed,article,"Morehouse, Frederick B.","Morehouse, Frederick B. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102580208,,,,,,
0,pub.1102973310,10.2307/25161897,,,Review,California History,,,2007,84,3,66-67,Closed,article,"De Graaf, L. B.","De Graaf, L. B. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102973310,,,,,,
0,pub.1102745528,10.2307/25562826,,,"EV+A 95, Limerick City Gallery, Limerick City Hall, the Dolmen Gallery, Slattery's Bar, Doswell's Framing, Galvin/McMahon Dentistry, Dalton Hogan Solicitors, the Limerick County Courthouse, Canon IRL. Ltd., Belltable Arts Centre. March - April 1995",Circa,,,1995,,72,55,Closed,article,"Dunne, Aidan","Dunne, Aidan ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102745528,,,,,,
0,pub.1102571116,10.2307/25143543,,,Women and Industrialization: Gender at Work in Nineteenth-Century England,Labour / Le Travail,,,1991,28,,369,Closed,article,"Tilly, Louise A.; Lown, Judy","Tilly, Louise A. (); Lown, Judy ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102571116,,,,,,
0,pub.1102571113,10.2307/25143610,,,Choosing Sides: Unions and the Team Concept,Labour / Le Travail,,,1992,29,,308,Closed,article,"Wells, Don; Parker, Mike; Slaughter, Jane","Wells, Don (); Parker, Mike (); Slaughter, Jane ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102571113,,,,,,
0,pub.1069981336,10.2307/25443178,,,"Los Alamos: The Ranch School Years, 1917-1943",Western Historical Quarterly,,,2005,36,2,237,Closed,article,"Chambers, Stephen; Wirth, John D.; Aldrich, Harvey","Chambers, Stephen (); Wirth, John D. (); Aldrich, Harvey ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1069981336,,,,,,
0,pub.1102572343,10.2307/25149412,,,"Dog Days: James P. Cannon vs. Max Shachtman in the Communist League of America, 1931-1933",Labour / Le Travail,,,2003,52,,298,Closed,article,"Palmer, Bryan D.","Palmer, Bryan D. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102572343,,,,,,
0,pub.1069981335,10.2307/25443177,,,Under the Palace Portal: Native American Artists in Santa Fe,Western Historical Quarterly,,,2005,36,2,236,All OA; Gold,article,"Mullin, Molly; Hoerig, Karl A.","Mullin, Molly (); Hoerig, Karl A. ()",,,,,0,0,0,0,,https://academic.oup.com/whq/article-pdf/36/2/236/5319380/36-2-236.pdf,https://app.dimensions.ai/details/publication/pub.1069981335,,,,,,
