"About the data: Exported on Dec 21, 2018. Criteria: Text - '15202110 OR 15204327 OR 15205869 OR 15209221 OR 15210952 OR 15215213 OR 15217377 OR 15217392 OR 15217896 OR 15219581 OR 15219584 OR 15219587 OR 15219589 OR 15219590 OR 15219596 OR 15219600 OR 15219606...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1000788868,10.1371/journal.pone.0114840,25615578,4304709,Secondary Hyperalgesia Phenotypes Exhibit Differences in Brain Activation during Noxious Stimulation,PLoS ONE,,Adult; Brain; Brain Mapping; Female; Humans; Hyperalgesia; Male; Nociception; Phenotype,2015,10,1,e0114840,All OA; Gold,article,"Asghar, Mohammad Sohail; Pereira, Manuel Pedro; Werner, Mads Utke; Mårtensson, Johan; Larsson, Henrik B. W.; Dahl, Jørgen Berg","Asghar, Mohammad Sohail (Rigshospitalet); Pereira, Manuel Pedro (Rigshospitalet); Werner, Mads Utke (Rigshospitalet); Mårtensson, Johan (Max Planck Institute for Human Development; Lund University); Larsson, Henrik B. W. (); Dahl, Jørgen Berg (Rigshospitalet)",Max Planck Institute for Human Development; Lund University; Rigshospitalet,grid.419526.d; grid.4514.4; grid.475435.4,Germany; Sweden; Denmark,,12,4,1.35,2.27,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0114840&type=printable,https://app.dimensions.ai/details/publication/pub.1000788868,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1030358336,10.1371/journal.pbio.1002209,26204475,4512708,The Functional Connectome of Speech Control,PLoS Biology,,Adult; Female; Functional Neuroimaging; Healthy Volunteers; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Nerve Net; Sensorimotor Cortex; Speech,2015,13,7,e1002209,All OA; Gold,article,"Fuertinger, Stefan; Horwitz, Barry; Simonyan, Kristina","Fuertinger, Stefan (Icahn School of Medicine at Mount Sinai); Horwitz, Barry (National Institute on Deafness and Other Communication Disorders); Simonyan, Kristina (Icahn School of Medicine at Mount Sinai)",National Institute on Deafness and Other Communication Disorders; Icahn School of Medicine at Mount Sinai,grid.214431.1; grid.59734.3c,United States; United States,National Institute on Deafness and Other Communication Disorders,36,29,3.52,12.64,34,https://doi.org/10.1371/journal.pbio.1002209,https://app.dimensions.ai/details/publication/pub.1030358336,1701 Psychology; 1702 Cognitive Sciences,1701 Psychology,1702 Cognitive Sciences,,,
0,pub.1103478585,10.1371/journal.pone.0194444,29672547,5908080,Trait anger modulates neural activity in the fronto-parietal attention network,PLoS ONE,,"Analysis of Variance; Anger; Arousal; Attention; Brain Mapping; Female; Frontal Lobe; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Parietal Lobe; Quantitative Trait, Heritable",2018,13,4,e0194444,All OA; Gold,article,"Alia-Klein, Nelly; Preston-Campbell, Rebecca N.; Moeller, Scott J.; Parvaz, Muhammad A.; Bachi, Keren; Gan, Gabriela; Zilverstand, Anna; Konova, Anna B.; Goldstein, Rita Z.","Alia-Klein, Nelly (Icahn School of Medicine at Mount Sinai); Preston-Campbell, Rebecca N. (); Moeller, Scott J. (Stony Brook University); Parvaz, Muhammad A. (Icahn School of Medicine at Mount Sinai); Bachi, Keren (Icahn School of Medicine at Mount Sinai); Gan, Gabriela (Heidelberg University); Zilverstand, Anna (Icahn School of Medicine at Mount Sinai); Konova, Anna B. (New York University); Goldstein, Rita Z. (Icahn School of Medicine at Mount Sinai)",Icahn School of Medicine at Mount Sinai; Stony Brook University; New York University; Heidelberg University,grid.59734.3c; grid.36425.36; grid.137628.9; grid.7700.0,United States; United States; United States; Germany,National Institute of Mental Health; National Institute on Drug Abuse,2,2,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0194444&type=printable,https://app.dimensions.ai/details/publication/pub.1103478585,1701 Psychology,1701 Psychology,,,,
0,pub.1041326061,10.1371/journal.pone.0165377,27814379,5096663,The Difference between Aesthetic Appreciation of Artistic and Popular Music: Evidence from an fMRI Study,PLoS ONE,,Adolescent; Adult; Esthetics; Humans; Magnetic Resonance Imaging; Male; Music; Pleasure; Putamen; Reward; Young Adult,2016,11,11,e0165377,All OA; Gold,article,"Huang, Ping; Huang, Hanhua; Luo, Qiuling; Mo, Lei","Huang, Ping (South China Normal University); Huang, Hanhua (South China Normal University); Luo, Qiuling (South China Normal University); Mo, Lei (South China Normal University)",South China Normal University,grid.263785.d,China,National Natural Science Foundation of China,1,1,0.0,3.03,38,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0165377&type=printable,https://app.dimensions.ai/details/publication/pub.1041326061,1904 Performing Arts and Creative Writing,1904 Performing Arts and Creative Writing,,,,
0,pub.1011899533,10.1371/journal.pone.0135912,26301900,4547759,Is the Medial Prefrontal Cortex Necessary for Theory of Mind?,PLoS ONE,,Adult; Attention; Bayes Theorem; Cognition; Female; Frontal Lobe; Functional Neuroimaging; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Nerve Net; Neuroimaging; Prefrontal Cortex; Radiography; Social Perception; Theory of Mind,2015,10,8,e0135912,All OA; Gold,article,"Otti, Alexander; Wohlschlaeger, Afra M.; Noll-Hussong, Michael","Otti, Alexander (); Wohlschlaeger, Afra M. (); Noll-Hussong, Michael (University Hospital Ulm)",University Hospital Ulm,grid.410712.1,Germany,,1,1,0.11,0.3,21,https://doi.org/10.1371/journal.pone.0135912,https://app.dimensions.ai/details/publication/pub.1011899533,1701 Psychology,1701 Psychology,,,,
0,pub.1033015757,10.1371/journal.pone.0128005,26083379,4471202,Neural Networks for Mindfulness and Emotion Suppression,PLoS ONE,,Adult; Amygdala; Brain; Brain Mapping; Emotions; Female; Humans; Magnetic Resonance Imaging; Male; Mindfulness; Nerve Net; Oxygen; Prefrontal Cortex; Radiography,2015,10,6,e0128005,All OA; Gold,article,"Murakami, Hiroki; Katsunuma, Ruri; Oba, Kentaro; Terasawa, Yuri; Motomura, Yuki; Mishima, Kazuo; Moriguchi, Yoshiya","Murakami, Hiroki (Tokyo Metropolitan Institute of Medical Science); Katsunuma, Ruri (National Institute of Mental Health); Oba, Kentaro (National Institute of Mental Health); Terasawa, Yuri (National Institute of Mental Health); Motomura, Yuki (National Institute of Mental Health); Mishima, Kazuo (National Institute of Mental Health); Moriguchi, Yoshiya (National Center of Neurology and Psychiatry; Gunma University)",National Center of Neurology and Psychiatry; Tokyo Metropolitan Institute of Medical Science; National Institute of Mental Health; Gunma University,grid.419280.6; grid.272456.0; grid.416859.7; grid.256642.1,Japan; Japan; Japan; Japan,Japan Society for the Promotion of Science,15,11,1.14,4.46,11,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0128005&type=printable,https://app.dimensions.ai/details/publication/pub.1033015757,1701 Psychology,1701 Psychology,,,,
0,pub.1053649611,10.1371/journal.pone.0120572,25793883,4368736,The Subcortical Cocktail Problem; Mixed Signals from the Subthalamic Nucleus and Substantia Nigra,PLoS ONE,,Adult; Brain Mapping; Computer Simulation; Female; Humans; Magnetic Resonance Imaging; Male; Oxygen; Substantia Nigra; Subthalamic Nucleus,2015,10,3,e0120572,All OA; Gold,article,"de Hollander, Gilles; Keuken, Max C.; Forstmann, Birte U.","de Hollander, Gilles (University of Amsterdam); Keuken, Max C. (University of Amsterdam; Max Planck Institute for Human Cognitive and Brain Sciences); Forstmann, Birte U. (University of Amsterdam)",Max Planck Institute for Human Cognitive and Brain Sciences; University of Amsterdam,grid.419524.f; grid.7177.6,Germany; Netherlands,European Research Council; Netherlands Organisation for Scientific Research,19,14,1.59,5.3,19,https://doi.org/10.1371/journal.pone.0120572,https://app.dimensions.ai/details/publication/pub.1053649611,0299 Other Physical Sciences,0299 Other Physical Sciences,,,,
0,pub.1044575558,10.1371/journal.pone.0136877,26322974,4554993,Correlating Gray Matter Volume with Individual Difference in the Flanker Interference Effect,PLoS ONE,,"Adult; Asian Continental Ancestry Group; Cognition; Female; Gray Matter; Humans; Image Processing, Computer-Assisted; Individuality; Magnetic Resonance Imaging; Male; Parietal Lobe; Temporal Lobe; Young Adult",2015,10,8,e0136877,All OA; Gold,article,"Chen, Changming; Yang, Jiemin; Lai, Jiayu; Li, Hong; Yuan, Jiajin; Abbasi, Najam ul Hasan","Chen, Changming (Southwest University; Ministry of Education of the People's Republic of China); Yang, Jiemin (Southwest University; Ministry of Education of the People's Republic of China); Lai, Jiayu (); Li, Hong (Southwest University; Shenzhen University); Yuan, Jiajin (Southwest University; Ministry of Education of the People's Republic of China); Abbasi, Najam ul Hasan (Nanchang Normal University; University of Sindh)",University of Sindh; Ministry of Education of the People's Republic of China; Shenzhen University; Nanchang Normal University; Southwest University,grid.412795.c; grid.419897.a; grid.263488.3; grid.488213.4; grid.263906.8,Pakistan; China; China; China; China,National Natural Science Foundation of China,5,5,0.59,1.49,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0136877&type=printable,https://app.dimensions.ai/details/publication/pub.1044575558,1701 Psychology,1701 Psychology,,,,
0,pub.1008236134,10.1371/journal.pone.0083931,24358320,3865285,Morphologic and Functional Connectivity Alterations of Corticostriatal and Default Mode Network in Treatment-Naïve Patients with Obsessive-Compulsive Disorder,PLoS ONE,,Adolescent; Adult; Behavior; Brain Mapping; Case-Control Studies; Cerebral Cortex; Corpus Striatum; Female; Humans; Magnetic Resonance Imaging; Male; Neural Pathways; Obsessive-Compulsive Disorder; Reproducibility of Results; Thalamus; Young Adult,2013,8,12,e83931,All OA; Gold,article,"Hou, Jingming; Song, Lingheng; Zhang, Wei; Wu, Wenjing; Wang, Jian; Zhou, Daiquan; Qu, Wei; Guo, Junwei; Gu, Shanshan; He, Mei; Xie, Bing; Li, Haitao","Hou, Jingming (); Song, Lingheng (); Zhang, Wei (); Wu, Wenjing (); Wang, Jian (); Zhou, Daiquan (); Qu, Wei (); Guo, Junwei (); Gu, Shanshan (); He, Mei (); Xie, Bing (); Li, Haitao ()",,,,National Natural Science Foundation of China,28,15,1.42,5.32,,https://doi.org/10.1371/journal.pone.0083931,https://app.dimensions.ai/details/publication/pub.1008236134,1103 Clinical Sciences,1103 Clinical Sciences,,,,
0,pub.1000825288,10.1371/journal.pbio.1002262,26378440,4574920,Time Adaptation Shows Duration Selectivity in the Human Parietal Cortex,PLoS Biology,,"Adaptation, Physiological; Adolescent; Adult; Discrimination (Psychology); Female; Healthy Volunteers; Humans; Magnetic Resonance Imaging; Male; Parietal Lobe; Temporal Lobe; Time Perception; Young Adult",2015,13,9,e1002262,All OA; Gold,article,"Hayashi, Masamichi J.; Ditye, Thomas; Harada, Tokiko; Hashiguchi, Maho; Sadato, Norihiro; Carlson, Synnöve; Walsh, Vincent; Kanai, Ryota","Hayashi, Masamichi J. (Osaka University; University of Sussex; University College London; Aalto University; University of Helsinki); Ditye, Thomas (University College London); Harada, Tokiko (National Institute for Physiological Sciences); Hashiguchi, Maho (National Institute for Physiological Sciences; Graduate University For Advanced Studies); Sadato, Norihiro (National Institute for Physiological Sciences; Graduate University For Advanced Studies; University of Fukui); Carlson, Synnöve (Aalto University; University of Helsinki); Walsh, Vincent (University College London); Kanai, Ryota (University of Sussex; University College London)",University of Helsinki; Aalto University; Osaka University; University of Sussex; University of Fukui; University College London; Graduate University For Advanced Studies; National Institute for Physiological Sciences,grid.7737.4; grid.5373.2; grid.136593.b; grid.12082.39; grid.163577.1; grid.83440.3b; grid.275033.0; grid.467811.d,Finland; Finland; Japan; United Kingdom; Japan; United Kingdom; Japan; Japan,Academy of Finland; Royal Society; Japan Science and Technology Agency; Japan Society for the Promotion of Science; Medical Research Council,31,20,2.77,7.3,26,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.1002262&type=printable,https://app.dimensions.ai/details/publication/pub.1000825288,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1048822988,10.1371/journal.pone.0127010,26076493,4468216,Attenuated Neural Processing of Risk in Young Adults at Risk for Stimulant Dependence,PLoS ONE,,"Adolescent; Adult; Brain; Central Nervous System Stimulants; Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Neuroimaging; Phenotype; Risk Factors; Risk-Taking; Substance-Related Disorders; Symptom Assessment; Young Adult",2015,10,6,e0127010,All OA; Gold,article,"Reske, Martina; Stewart, Jennifer L.; Flagan, Taru M.; Paulus, Martin P.","Reske, Martina (University of California, San Diego; Jülich Research Centre; Jülich Aachen Research Alliance); Stewart, Jennifer L. (University of California, San Diego; Queens College, City University of New York); Flagan, Taru M. (University of California, San Diego; The University of Texas System); Paulus, Martin P. (University of California, San Diego; VA San Diego Healthcare System; Laureate Institute for Brain Research)","The University of Texas System; VA San Diego Healthcare System; University of California, San Diego; Laureate Institute for Brain Research; Jülich Research Centre; Jülich Aachen Research Alliance; Queens College, City University of New York",grid.55460.32; grid.410371.0; grid.266100.3; grid.417423.7; grid.8385.6; grid.494742.8; grid.262273.0,United States; United States; United States; United States; Germany; Germany; United States,National Institute on Drug Abuse,5,5,0.32,1.49,1,https://doi.org/10.1371/journal.pone.0127010,https://app.dimensions.ai/details/publication/pub.1048822988,1701 Psychology,1701 Psychology,,,,
0,pub.1051704892,10.1371/journal.pone.0156656,27232887,4883779,Feedback-Related ERP Components Are Modulated by Social Distance during Non-Contingent Evaluation of Someone Else’s Performance,PLoS ONE,,"Electroencephalography; Event-Related Potentials, P300; Evoked Potentials; Feedback, Psychological; Female; Healthy Volunteers; Humans; Interpersonal Relations; Male; Social Distance; Young Adult",2016,11,5,e0156656,All OA; Gold,article,"Villuendas-González, Erwin Rogelio; González-Garrido, Andrés Antonio","Villuendas-González, Erwin Rogelio (Universidad Michoacana de San Nicolás de Hidalgo; University of Guadalajara); González-Garrido, Andrés Antonio (University of Guadalajara)",Universidad Michoacana de San Nicolás de Hidalgo; University of Guadalajara,grid.412205.0; grid.412890.6,Mexico; Mexico,,0,0,0.0,0.0,11,https://doi.org/10.1371/journal.pone.0156656,https://app.dimensions.ai/details/publication/pub.1051704892,1701 Psychology,1701 Psychology,,,,
0,pub.1040625462,10.1371/journal.pone.0122863,25830371,4382192,Experience-Related Structural Changes of Degenerated Occipital White Matter in Late-Blind Humans – A Diffusion Tensor Imaging Study,PLoS ONE,,Adult; Age of Onset; Anisotropy; Blindness; Brain Mapping; Case-Control Studies; Comprehension; Diffusion Tensor Imaging; Female; Humans; Life Change Events; Male; Middle Aged; Occipital Lobe; Speech Perception; White Matter; Young Adult,2015,10,4,e0122863,All OA; Gold,article,"Dietrich, Susanne; Hertrich, Ingo; Kumar, Vinod; Ackermann, Hermann","Dietrich, Susanne (University of Tübingen); Hertrich, Ingo (University of Tübingen); Kumar, Vinod (RWTH Aachen University); Ackermann, Hermann (University of Tübingen)",RWTH Aachen University; University of Tübingen,grid.1957.a; grid.10392.39,Germany; Germany,German Research Foundation,7,5,0.58,1.32,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0122863&type=printable,https://app.dimensions.ai/details/publication/pub.1040625462,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1092650694,10.1016/j.schres.2017.11.012,29137828,,Differentiating between clinical and behavioral phenotypes in first-episode psychosis during maintenance of visuospatial working memory,Schizophrenia Research,,,2018,197,,357-364,Closed,article,"Jalbrzikowski, Maria; Murty, Vishnu P.; Stan, Patricia L.; Saifullan, Jusmita; Simmonds, Daniel; Foran, William; Luna, Beatriz","Jalbrzikowski, Maria (University of Pittsburgh); Murty, Vishnu P. (University of Pittsburgh); Stan, Patricia L. (University of Pittsburgh); Saifullan, Jusmita (University of Pittsburgh); Simmonds, Daniel (Children's Hospital of Pittsburgh); Foran, William (University of Pittsburgh); Luna, Beatriz (University of Pittsburgh)",Children's Hospital of Pittsburgh; University of Pittsburgh,grid.239553.b; grid.21925.3d,United States; United States,National Institute of Mental Health,0,0,0,0,7,,https://app.dimensions.ai/details/publication/pub.1092650694,1701 Psychology,1701 Psychology,,,,
