"About the data: Exported on Dec 21, 2018. Criteria: Text - '24056237 OR 24058456 OR 24058706 OR 24060844 OR 24062652 OR 24062654 OR 24062656 OR 24062660 OR 24062672 OR 24064069 OR 24064075 OR 24064198 OR 24064249 OR 24065897 OR 24068551 OR 24068813 OR 24068815...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1072524930,10.4329/wjr.v8.i2.210,26981230,PMC4770183,Functional magnetic resonance imaging of internet addiction in young adults,World Journal of Radiology,,,2016,8,2,210-225,All OA; Gold,article,"Sepede, Gianna; Tavino, Margherita; Santacroce, Rita; Fiori, Federica; Salerno, Rosa Maria; Di Giannantonio, Massimo","Sepede, Gianna (); Tavino, Margherita (); Santacroce, Rita (); Fiori, Federica (); Salerno, Rosa Maria (); Di Giannantonio, Massimo ()",,,,,13,10,2.32,4.34,15,https://doi.org/10.4329/wjr.v8.i2.210,https://app.dimensions.ai/details/publication/pub.1072524930,1109 Neurosciences; 1701 Psychology,1109 Neurosciences,1701 Psychology,,,
0,pub.1020619947,10.1371/journal.pone.0120704,25793287,4368815,Surface Vulnerability of Cerebral Cortex to Major Depressive Disorder,PLoS ONE,,"Adult; Brain; Cerebral Cortex; Depressive Disorder, Major; Female; Humans; Magnetic Resonance Imaging; Male; Middle Aged",2015,10,3,e0120704,All OA; Gold,article,"Peng, Daihui; Shi, Feng; Li, Gang; Fralick, Drew; Shen, Ting; Qiu, Meihui; Liu, Jun; Jiang, Kaida; Shen, Dinggang; Fang, Yiru","Peng, Daihui (); Shi, Feng (University of North Carolina System); Li, Gang (University of North Carolina System); Fralick, Drew (); Shen, Ting (Shanghai Jiao Tong University); Qiu, Meihui (Shanghai Jiao Tong University); Liu, Jun (Fudan University); Jiang, Kaida (Huashan Hospital); Shen, Dinggang (); Fang, Yiru (Shanghai Jiao Tong University)",Fudan University; Huashan Hospital; Shanghai Jiao Tong University; University of North Carolina System,grid.8547.e; grid.411405.5; grid.16821.3c; grid.410711.2,China; China; China; United States,National Natural Science Foundation of China; Ministry of Science and Technology of the People's Republic of China; National Institute on Aging; National Institute of Mental Health; Shanghai Municipal Commission of Health and Family Planning; National Institute of Biomedical Imaging and Bioengineering; Shanghai Municipal Science and Technology Commission,25,18,2.61,5.76,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0120704&type=printable,https://app.dimensions.ai/details/publication/pub.1020619947,1103 Clinical Sciences; 1109 Neurosciences,1103 Clinical Sciences,1109 Neurosciences,,,
0,pub.1023918109,10.1371/journal.pone.0145011,26658732,4682835,Impaired Frontal-Basal Ganglia Connectivity in Male Adolescents with Conduct Disorder,PLoS ONE,,Adolescent; Behavior; Brain; Brain Mapping; Case-Control Studies; Conduct Disorder; Humans; Magnetic Resonance Imaging; Male; Neural Pathways; Radiography,2015,10,12,e0145011,All OA; Gold,article,"Zhang, Jibiao; Li, Baojuan; Gao, Junling; Shi, Huqing; Wang, Xiang; Jiang, Yali; Ming, Qingsen; Gao, Yidian; Ma, Ren; Yao, Shuqiao","Zhang, Jibiao (Jianghan University); Li, Baojuan (Fourth Military Medical University); Gao, Junling (University of Hong Kong); Shi, Huqing (Shanghai Normal University); Wang, Xiang (); Jiang, Yali (); Ming, Qingsen (); Gao, Yidian (); Ma, Ren (); Yao, Shuqiao ()",Shanghai Normal University; Fourth Military Medical University; Jianghan University; University of Hong Kong,grid.412531.0; grid.233520.5; grid.411854.d; grid.194645.b,China; China; China; China,Ministry of Science and Technology of the People's Republic of China; Ministry of Education of the People's Republic of China; National Natural Science Foundation of China,5,3,0.41,0.94,,https://doi.org/10.1371/journal.pone.0145011,https://app.dimensions.ai/details/publication/pub.1023918109,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1093060714,10.1371/journal.pone.0188196,29182621,5705108,Exploring the reproducibility of functional connectivity alterations in Parkinson’s disease,PLoS ONE,,Aged; Brain Mapping; Female; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Parkinson Disease; Reproducibility of Results,2017,12,11,e0188196,All OA; Gold,article,"Badea, Liviu; Onu, Mihaela; Wu, Tao; Roceanu, Adina; Bajenaru, Ovidiu","Badea, Liviu (National Institute for Research & Development in Informatics); Onu, Mihaela (Carol Davila University of Medicine and Pharmacy); Wu, Tao (Capital Medical University); Roceanu, Adina (Clinical Emergency Hospital Bucharest); Bajenaru, Ovidiu (Clinical Emergency Hospital Bucharest; Carol Davila University of Medicine and Pharmacy)",National Institute for Research & Development in Informatics; Capital Medical University; Carol Davila University of Medicine and Pharmacy; Clinical Emergency Hospital Bucharest,grid.425271.7; grid.24696.3f; grid.8194.4; grid.412152.1,Romania; China; Romania; Romania,"General Electric (United States); GlaxoSmithKline (United Kingdom); Pfizer (United States); Eli Lilly (United States); Meso Scale Discovery (United States); Biogen (United States); Executive Unit for Financing Higher Education, Research, Development and Innovation; Bristol-Myers Squibb (United States); AbbVie (United States); Lundbeck (Denmark); Merck (Germany); Servier (France); Roche (United States)",5,5,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0188196&type=printable,https://app.dimensions.ai/details/publication/pub.1093060714,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1106945091,10.1371/journal.pone.0203753,30212509,6136767,Does emotion regulation engage the same neural circuit as working memory? A meta-analytical comparison between cognitive reappraisal of negative emotion and 2-back working memory task,PLoS ONE,,,2018,13,9,e0203753,All OA; Gold,article,"Lee, Tien-Wen; Xue, Shao-Wei","Lee, Tien-Wen (Hangzhou Normal University); Xue, Shao-Wei (Hangzhou Normal University)",Hangzhou Normal University,grid.410595.c,China,,0,0,0,0,4,https://doi.org/10.1371/journal.pone.0203753,https://app.dimensions.ai/details/publication/pub.1106945091,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1100338305,10.1371/journal.pone.0191098,29324862,5764359,Taking two to tango: fMRI analysis of improvised joint action with physical contact,PLoS ONE,,Adult; Dancing; Female; Humans; Joints; Magnetic Resonance Imaging; Male; Movement,2018,13,1,e0191098,All OA; Gold,article,"Chauvigné, Léa A. S.; Belyk, Michel; Brown, Steven","Chauvigné, Léa A. S. (McMaster University); Belyk, Michel (McMaster University); Brown, Steven (McMaster University)",McMaster University,grid.25073.33,Canada,Natural Sciences and Engineering Research Council,3,3,0,0,2,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0191098&type=printable,https://app.dimensions.ai/details/publication/pub.1100338305,1701 Psychology,1701 Psychology,,,,
0,pub.1091530356,10.7554/elife.24987,28892464,5593513,Network-wide reorganization of procedural memory during NREM sleep revealed by fMRI,eLife,,"Adult; Behavior; Brain; Cerebral Cortex; Electroencephalography; Female; Humans; Image Processing, Computer-Assisted; Learning; Magnetic Resonance Imaging; Memory; Polysomnography; Sleep; Sleep Stages; Young Adult",2017,6,,e24987,All OA; Gold,article,"Vahdat, Shahabeddin; Fogel, Stuart; Benali, Habib; Doyon, Julien","Vahdat, Shahabeddin (); Fogel, Stuart (University of Ottawa); Benali, Habib (French Institute of Health and Medical Research); Doyon, Julien ()",University of Ottawa; French Institute of Health and Medical Research,grid.28046.38; grid.7429.8,Canada; France,Canadian Institutes of Health Research,6,6,0,0,36,https://doi.org/10.7554/elife.24987,https://app.dimensions.ai/details/publication/pub.1091530356,1701 Psychology,1701 Psychology,,,,
0,pub.1040498785,10.1016/j.neuroimage.2016.07.005,27393419,,Transcranial alternating current stimulation modulates spontaneous low frequency fluctuations as measured with fMRI,NeuroImage,,Adult; Biological Clocks; Brain Mapping; Brain Waves; Female; Humans; Magnetic Resonance Imaging; Male; Nerve Net; Neuronal Plasticity; Occipital Lobe; Parietal Lobe; Transcranial Direct Current Stimulation,2016,141,,88-107,Closed,article,"Cabral-Calderin, Yuranny; Williams, Kathleen A.; Opitz, Alexander; Dechent, Peter; Wilke, Melanie","Cabral-Calderin, Yuranny (German Primate Center); Williams, Kathleen A. (); Opitz, Alexander (Nathan Kline Institute for Psychiatric Research; Child Mind Institute); Dechent, Peter (); Wilke, Melanie (German Primate Center)",Child Mind Institute; German Primate Center; Nathan Kline Institute for Psychiatric Research,grid.428122.f; grid.418215.b; grid.250263.0,United States; Germany; United States,Deutsches Stiftungszentrum; European Commission,16,14,1.71,4.31,4,,https://app.dimensions.ai/details/publication/pub.1040498785,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1101527601,10.1162/netn_a_00050,,,Cooperating Yet Distinct Brain Networks Engaged During Naturalistic Paradigms: A Meta-analysis of Functional MRI Results,Network Neuroscience,,,2018,3,1,1-54,All OA; Gold,article,"Bottenhorn, Katherine L.; Flannery, Jessica S.; Boeving, Emily R.; Riedel, Michael C.; Eickhoff, Simon B.; Sutherland, Matthew T.; Laird, Angela R.","Bottenhorn, Katherine L. (Florida International University); Flannery, Jessica S. (Florida International University); Boeving, Emily R. (Florida International University); Riedel, Michael C. (Florida International University); Eickhoff, Simon B. (Heinrich Heine University Düsseldorf; Jülich Research Centre); Sutherland, Matthew T. (Florida International University); Laird, Angela R. (Florida International University)",Florida International University; Jülich Research Centre; Heinrich Heine University Düsseldorf,grid.65456.34; grid.8385.6; grid.411327.2,United States; Germany; Germany,Directorate for Education & Human Resources; National Institute of Mental Health; National Institute on Drug Abuse; Directorate for Computer & Information Science & Engineering,0,0,0,0,4,https://doi.org/10.1162/netn_a_00050,https://app.dimensions.ai/details/publication/pub.1101527601,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1006273839,10.1371/journal.pone.0136553,26339798,4560426,Structural and Functional Alterations in Right Dorsomedial Prefrontal and Left Insular Cortex Co-Localize in Adolescents with Aggressive Behaviour: An ALE Meta-Analysis,PLoS ONE,,Adolescent; Aggression; Brain Mapping; Case-Control Studies; Female; Functional Neuroimaging; Humans; Likelihood Functions; Limbic Lobe; Male; Neural Pathways; Prefrontal Cortex,2015,10,9,e0136553,All OA; Gold,article,"Raschle, Nora Maria; Menks, Willeke Martine; Fehlbaum, Lynn Valérie; Tshomba, Ebongo; Stadler, Christina","Raschle, Nora Maria (Universitäre Psychiatrische Kliniken Basel); Menks, Willeke Martine (Universitäre Psychiatrische Kliniken Basel); Fehlbaum, Lynn Valérie (Universitäre Psychiatrische Kliniken Basel); Tshomba, Ebongo (Universitäre Psychiatrische Kliniken Basel); Stadler, Christina (Universitäre Psychiatrische Kliniken Basel)",Universitäre Psychiatrische Kliniken Basel,grid.412556.1,Switzerland,,14,11,1.3,2.64,3,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0136553&type=printable,https://app.dimensions.ai/details/publication/pub.1006273839,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1084925919,10.1371/journal.pone.0176102,28423021,5397062,Trait impulsivity components correlate differently with proactive and reactive control,PLoS ONE,,Brain Mapping; Female; Gyrus Cinguli; Humans; Impulsive Behavior; Magnetic Resonance Imaging; Male; Parietal Lobe; Prefrontal Cortex; Proactive Inhibition; Psychological Tests; Reactive Inhibition; Young Adult,2017,12,4,e0176102,All OA; Gold,article,"Huang, Shihua; Zhu, Zude; Zhang, Wei; Chen, Yu; Zhen, Shuangju","Huang, Shihua (South China Normal University; Guangzhou University of Chinese Medicine); Zhu, Zude (Jiangsu Normal University); Zhang, Wei (South China Normal University); Chen, Yu (South China Normal University); Zhen, Shuangju (South China Normal University)",South China Normal University; Guangzhou University of Chinese Medicine; Jiangsu Normal University,grid.263785.d; grid.411866.c; grid.411857.e,China; China; China,National Natural Science Foundation of China; Ministry of Education of the People's Republic of China,5,5,0,0,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0176102&type=printable,https://app.dimensions.ai/details/publication/pub.1084925919,1701 Psychology,1701 Psychology,,,,
0,pub.1011077216,10.1371/journal.pone.0152875,27074031,4830618,Decreased Functional Connectivity of Homotopic Brain Regions in Chronic Stroke Patients: A Resting State fMRI Study,PLoS ONE,,"Adult; Aged; Brain; Brain Mapping; Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Middle Aged; Nerve Net; Stroke",2016,11,4,e0152875,All OA; Gold,article,"Tang, Chaozheng; Zhao, Zhiyong; Chen, Chuang; Zheng, Xiaohui; Sun, Fenfen; Zhang, Xiaoli; Tian, Jing; Fan, Mingxia; Wu, Yi; Jia, Jie","Tang, Chaozheng (); Zhao, Zhiyong (East China Normal University); Chen, Chuang (Fujian University of Traditional Chinese Medicine); Zheng, Xiaohui (East China Normal University); Sun, Fenfen (East China Normal University); Zhang, Xiaoli (); Tian, Jing (); Fan, Mingxia (East China Normal University); Wu, Yi (); Jia, Jie ()",East China Normal University; Fujian University of Traditional Chinese Medicine,grid.22069.3f; grid.411504.5,China; China,Ministry of Science and Technology of the People's Republic of China; National Natural Science Foundation of China,15,11,1.98,4.89,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0152875&type=printable,https://app.dimensions.ai/details/publication/pub.1011077216,1109 Neurosciences; 1103 Clinical Sciences,1109 Neurosciences,1103 Clinical Sciences,,,
0,pub.1085935201,10.1371/journal.pone.0178386,28594841,5464553,Probabilistic Entity-Relationship Diagram: A correlation between functional connectivity and spontaneous brain activity during resting state in major depressive disorder,PLoS ONE,,"Brain; Depressive Disorder, Major; Humans; Magnetic Resonance Imaging; Prefrontal Cortex",2017,12,6,e0178386,All OA; Gold,article,"Zhang, Lu; Shi, Lin; Zhang, Bin; Zhao, Lei; Dong, Yuhao; Liu, Jing; Lian, Zhouyang; Liang, Long; Chen, Wenbo; Luo, Xiaoning; Pei, Shufang; Mo, Xiaokai; Huang, Wenhui; Ouyang, Fusheng; Guo, Baoliang; Liang, Changhong; Zhang, Shuixing","Zhang, Lu (Southern Medical University); Shi, Lin (Chinese University of Hong Kong); Zhang, Bin (Southern Medical University); Zhao, Lei (Chinese University of Hong Kong); Dong, Yuhao (); Liu, Jing (Southern Medical University); Lian, Zhouyang (Southern Medical University); Liang, Long (Southern Medical University); Chen, Wenbo (); Luo, Xiaoning (Southern Medical University); Pei, Shufang (Southern Medical University); Mo, Xiaokai (); Huang, Wenhui (); Ouyang, Fusheng (Southern Medical University); Guo, Baoliang (Southern Medical University); Liang, Changhong (); Zhang, Shuixing ()",Southern Medical University; Chinese University of Hong Kong,grid.284723.8; grid.10784.3a,China; China,Guangdong Science and Technology Department; National Natural Science Foundation of China,0,0,0,0,,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178386&type=printable,https://app.dimensions.ai/details/publication/pub.1085935201,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1029790315,10.1371/journal.pone.0146080,26727514,4699711,Resting State Brain Entropy Alterations in Relapsing Remitting Multiple Sclerosis,PLoS ONE,,"Adult; Atrophy; Brain; Brain Mapping; Case-Control Studies; Disease Progression; Entropy; Executive Function; Fatigue; Humans; Magnetic Resonance Imaging; Memory; Middle Aged; Motor Activity; Multiple Sclerosis, Relapsing-Remitting; Psychomotor Performance; Severity of Illness Index; Spatial Behavior; Young Adult",2016,11,1,e0146080,All OA; Gold,article,"Zhou, Fuqing; Zhuang, Ying; Gong, Honghan; Zhan, Jie; Grossman, Murray; Wang, Ze","Zhou, Fuqing (Nanchang University); Zhuang, Ying (Second Hospital of Nanchang); Gong, Honghan (Nanchang University); Zhan, Jie (Nanchang University); Grossman, Murray (University of Pennsylvania); Wang, Ze (Hangzhou Normal University)",Second Hospital of Nanchang; University of Pennsylvania; Hangzhou Normal University; Nanchang University,grid.460043.5; grid.25879.31; grid.410595.c; grid.260463.5,China; United States; China; China,National Natural Science Foundation of China,14,11,1.68,3.77,1,https://doi.org/10.1371/journal.pone.0146080,https://app.dimensions.ai/details/publication/pub.1029790315,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1067426719,10.1503/jpn.130007,24119792,PMC3937286,Neural correlates of recognition memory of social information in people with schizophrenia.,Journal of Psychiatry and Neuroscience,,"Adult; Antipsychotic Agents; Brain; Brain Mapping; Female; Humans; Magnetic Resonance Imaging; Male; Neural Pathways; Neuropsychological Tests; Pattern Recognition, Visual; Prefrontal Cortex; Recognition (Psychology); Schizophrenia; Schizophrenic Psychology; Social Behavior",2014,39,2,97-109,"All OA; Green, Published",article,"Harvey, Philippe-Olivier; Lepage, Martin","Harvey, Philippe-Olivier (McGill University); Lepage, Martin (McGill University)",McGill University,grid.14709.3b,Canada,Canadian Institutes of Health Research,6,4,0.48,1.18,2,http://europepmc.org/articles/pmc3937286?pdf=render,https://app.dimensions.ai/details/publication/pub.1067426719,1701 Psychology; 1109 Neurosciences; 1103 Clinical Sciences,1701 Psychology,1109 Neurosciences,1103 Clinical Sciences,,
