"About the data: Exported on Dec 21, 2018. Criteria: Text - '26441569 OR 26441576 OR 26441584 OR 26441588 OR 26441595 OR 26441600 OR 26441601 OR 26442464 OR 26442666 OR 26442751 OR 26445698 OR 26446226 OR 26448909 OR 26449989 OR 26450814 OR 26452176 OR 26453902...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,
Publication ID,DOI,Title,Source title/Anthology title,PubYear,Volume,Issue,Pagination,Authors,Authors Affiliations - Name of Research organization,Authors Affiliations - Country of Research organization,Dimensions URL,Times cited,Publication IDs of cited references
pub.1067426849,10.1503/jpn.150092,Aberrant network connectivity during error processing in patients with schizophrenia.,Journal of Psychiatry and Neuroscience,2016,41,2,e3-12,"Voegler, Rolf; Becker, Michael P I; Nitsch, Alexander; Miltner, Wolfgang H R; Straube, Thomas",University of Münster,Germany,https://app.dimensions.ai/details/publication/pub.1067426849,7,pub.1049139554; pub.1063496255; pub.1042517128; pub.1015897771; pub.1049396201; pub.1016109648; pub.1014988551; pub.1063498098; pub.1018020307; pub.1000668274; pub.1063494098; pub.1007032610; pub.1032974538; pub.1030253613; pub.1018080605; pub.1012206176; pub.1015316905; pub.1026394387; pub.1001500110; pub.1015069570; pub.1018560673; pub.1025598003; pub.1030181286; pub.1031040022; pub.1035476902; pub.1032591649; pub.1069162866; pub.1045295489; pub.1033738570; pub.1012640688; pub.1030037782; pub.1005114741; pub.1006234381; pub.1026901762; pub.1034733883; pub.1039130172; pub.1018307556; pub.1064172567; pub.1021470357; pub.1026886120; pub.1067426614; pub.1035202126; pub.1083371524; pub.1012297638; pub.1009489144; pub.1027804852; pub.1044947233; pub.1039203008; pub.1022380212; pub.1063498707; pub.1030255298; pub.1022020076; pub.1000664908; pub.1053823569; pub.1008623590; pub.1025175972
pub.1025806352,10.1093/cercor/bhw092,Distinct Stages of Moment-to-Moment Processing in the Cinguloopercular and Frontoparietal Networks.,Cerebral Cortex,2016,27,3,2403-2417,"Gratton, C; Neta, M; Sun, H; Ploran, E J; Schlaggar, B L; Wheeler, M E; Petersen, S E; Nelson, S M",University of Nebraska–Lincoln; Hofstra University; Georgia Institute of Technology; Washington University in St. Louis; The University of Texas at Dallas,United States; United States; United States; United States; United States,https://app.dimensions.ai/details/publication/pub.1025806352,9,pub.1007222068; pub.1027968818; pub.1031812785; pub.1009290509; pub.1053345932; pub.1006088237; pub.1041341937; pub.1029974736; pub.1029065843; pub.1049363699; pub.1046100769; pub.1038957964; pub.1016147064; pub.1034494633; pub.1006412648; pub.1001500110; pub.1059458475; pub.1049106739; pub.1032041113; pub.1026741897; pub.1028095699; pub.1003431012; pub.1018351895; pub.1042813260; pub.1007562233; pub.1007563689; pub.1025419527; pub.1047145505; pub.1053002890; pub.1051215460; pub.1016125157; pub.1062569811; pub.1006871565; pub.1020357656; pub.1015850780; pub.1034674586; pub.1032202599; pub.1045763330; pub.1029711214; pub.1051771151; pub.1039872242; pub.1019299217; pub.1049855686; pub.1050425502; pub.1045340351; pub.1049948820; pub.1052220614; pub.1006415180; pub.1038908800; pub.1038101778; pub.1040366823; pub.1025015275; pub.1039169505; pub.1028198582; pub.1051375337; pub.1017342747; pub.1042300363; pub.1007070792; pub.1049616524; pub.1002390424; pub.1045207221; pub.1042359297; pub.1027272646; pub.1011665436
pub.1067642664,10.1523/jneurosci.0038-16.2016,Previous Institutionalization Is Followed by Broader Amygdala-Hippocampal-PFC Network Connectivity during Aversive Learning in Human Development.,Journal of Neuroscience,2016,36,24,6420-30,"Silvers, Jennifer A; Lumian, Daniel S; Gabard-Durnam, Laurel; Gee, Dylan G; Goff, Bonnie; Fareri, Dominic S; Caldera, Christina; Flannery, Jessica; Telzer, Eva H; Humphreys, Kathryn L; Tottenham, Nim",University of California Los Angeles; University of Denver; Columbia University; Cornell University; University of Oregon; Adelphi University; University of Illinois at Urbana Champaign; Stanford University,United States; United States; United States; United States; United States; United States; United States; United States,https://app.dimensions.ai/details/publication/pub.1067642664,22,pub.1040384633; pub.1008291775; pub.1019362118; pub.1021107261; pub.1029378346; pub.1052267180; pub.1078670384; pub.1040036994; pub.1025924488; pub.1000222562; pub.1015641108; pub.1026469787; pub.1032111750; pub.1032261351; pub.1012956018; pub.1053107628; pub.1025887973; pub.1037488167; pub.1006647178; pub.1029929048; pub.1005061130; pub.1003360512; pub.1044888425; pub.1048518447; pub.1063498659; pub.1045602488; pub.1033401040; pub.1021428113; pub.1036163920; pub.1029846441; pub.1023671538; pub.1020778535; pub.1052159304; pub.1043771936; pub.1053967989; pub.1063497820; pub.1011155284; pub.1037929929; pub.1044294798; pub.1036361923; pub.1046443191; pub.1051238593; pub.1071422880; pub.1000725041; pub.1033230246; pub.1021395609; pub.1037073095; pub.1023388125; pub.1001310671; pub.1047962276; pub.1001770392; pub.1041209643; pub.1030490898; pub.1014364438; pub.1016576616; pub.1062551879; pub.1004737435; pub.1045684078; pub.1015000495; pub.1030406514; pub.1003757920; pub.1002972645; pub.1024611368; pub.1017811615; pub.1004739075; pub.1038742848; pub.1064237941; pub.1014124194; pub.1041698827; pub.1030938941; pub.1002699336; pub.1011228821; pub.1047767838; pub.1024458710; pub.1063498492; pub.1063499897; pub.1037511672; pub.1012090857; pub.1037140149; pub.1014307762; pub.1005651267; pub.1006013317
pub.1067426839,10.1503/jpn.140384,Facial emotion processing in patients with social anxiety disorder and Williams-Beuren syndrome: an fMRI study.,Journal of Psychiatry and Neuroscience,2016,41,3,182-91,"Binelli, Cynthia; Muñiz, Armando; Subira, Susana; Navines, Ricard; Blanco-Hinojo, Laura; Perez-Garcia, Debora; Crippa, Jose; Farré, Magi; Pérez-Jurado, Luis; Pujol, Jesus; Martin-Santos, Rocio",Hospital Clinic of Barcelona,Spain,https://app.dimensions.ai/details/publication/pub.1067426839,5,pub.1005744512; pub.1000167994; pub.1021452796; pub.1051455047; pub.1046883621; pub.1036658426; pub.1037419395; pub.1002369842; pub.1020296394; pub.1030119845; pub.1020174928; pub.1021759025; pub.1039928519; pub.1030675864; pub.1037937983; pub.1052881644; pub.1011137897; pub.1037010343; pub.1031300494; pub.1035784966; pub.1015039587; pub.1034327929; pub.1017875008; pub.1022815635; pub.1048102599; pub.1000082155; pub.1011845057; pub.1023128173; pub.1018198886; pub.1018321170; pub.1016472809; pub.1045037098; pub.1052622433; pub.1051105725; pub.1027271331; pub.1045274986; pub.1050686460; pub.1017812606; pub.1043483145; pub.1024451022; pub.1002458744; pub.1063416993; pub.1012099156; pub.1044047342; pub.1037884077; pub.1008151618; pub.1014866075; pub.1009133146; pub.1033925377; pub.1034393496; pub.1043692234; pub.1053916491; pub.1011374770; pub.1035459216; pub.1005701073; pub.1026037551; pub.1029129937; pub.1037694927; pub.1007529114; pub.1002766011; pub.1042824373; pub.1051498476; pub.1054086229; pub.1033218039; pub.1033079876; pub.1022722001
pub.1067426863,10.1503/jpn.150159,Global brain connectivity alterations in patients with schizophrenia and bipolar spectrum disorders.,Journal of Psychiatry and Neuroscience,2016,41,5,331-41,"Skåtun, Kristina C; Kaufmann, Tobias; Tønnesen, Siren; Biele, Guido; Melle, Ingrid; Agartz, Ingrid; Alnæs, Dag; Andreassen, Ole A; Westlye, Lars T",,,https://app.dimensions.ai/details/publication/pub.1067426863,15,pub.1024056730; pub.1011259532; pub.1020547766; pub.1000099870; pub.1082423652; pub.1005687110; pub.1036173681; pub.1008406173; pub.1060023926; pub.1035103899; pub.1017414104; pub.1035261200; pub.1025133227; pub.1024928098; pub.1011426896; pub.1078806342; pub.1020593522; pub.1053140737; pub.1021086669; pub.1047383162; pub.1039194398; pub.1046698010; pub.1018909871; pub.1053727728; pub.1003563711; pub.1004531775; pub.1063500239; pub.1015703024; pub.1063500287; pub.1005241207; pub.1003351308; pub.1054157699; pub.1047113098; pub.1003263182; pub.1025105049; pub.1011939454; pub.1027804852; pub.1004953014; pub.1021536191; pub.1022029539; pub.1011989200; pub.1053123223; pub.1025466573; pub.1030526403; pub.1060023938; pub.1030255298; pub.1026019363; pub.1053381878; pub.1046459558; pub.1036925234; pub.1022301537
pub.1067642829,10.1523/jneurosci.1092-15.2016,Clinically Anxious Individuals Show Disrupted Feedback between Inferior Frontal Gyrus and Prefrontal-Limbic Control Circuit.,Journal of Neuroscience,2016,36,17,4708-18,"Cha, Jiook; DeDora, Daniel; Nedic, Sanja; Ide, Jaime; Greenberg, Tsafrir; Hajcak, Greg; Mujica-Parodi, Lilianne Rivka",NewYork–Presbyterian Hospital; Stony Brook University,United States; United States,https://app.dimensions.ai/details/publication/pub.1067642829,8,
pub.1067426837,10.1503/jpn.140377,Voxel-based morphometry analysis reveals frontal brain differences in participants with ADHD and their unaffected siblings.,Journal of Psychiatry and Neuroscience,2016,41,4,272-9,"Bralten, Janita; Greven, Corina U; Franke, Barbara; Mennes, Maarten; Zwiers, Marcel P; Rommelse, Nanda N J; Hartman, Catharina; van der Meer, Dennis; O'Dwyer, Laurence; Oosterlaan, Jaap; Hoekstra, Pieter J; Heslenfeld, Dirk; Arias-Vasquez, Alejandro; Buitelaar, Jan K",University Medical Center Groningen,Netherlands,https://app.dimensions.ai/details/publication/pub.1067426837,8,pub.1046697542; pub.1014267260; pub.1016072861; pub.1004191637; pub.1011111191; pub.1001375065; pub.1006131469; pub.1041437285; pub.1037958541; pub.1054065377; pub.1048391662; pub.1019074131; pub.1015812936; pub.1063486907; pub.1016883077; pub.1013868219; pub.1044323685; pub.1011525393; pub.1042808523; pub.1026230761; pub.1022528114; pub.1009647257; pub.1010225215; pub.1012630660; pub.1047304513; pub.1042189772; pub.1040656754; pub.1018779792; pub.1009395432; pub.1005335142; pub.1063972927; pub.1009270543; pub.1052013736; pub.1000949352; pub.1024180608; pub.1063499361; pub.1063495220; pub.1063499023; pub.1039136993
pub.1067642857,10.1523/jneurosci.1268-15.2016,The Human Retrosplenial Cortex and Thalamus Code Head Direction in a Global Reference Frame.,Journal of Neuroscience,2016,36,24,6371-81,"Shine, Jonathan P; Valdés-Herrera, José P; Hegarty, Mary; Wolbers, Thomas","German Center for Neurodegenerative Diseases; University of California, Santa Barbara",Germany; United States,https://app.dimensions.ai/details/publication/pub.1067642857,41,pub.1024563802; pub.1008336300; pub.1027149690; pub.1082523768; pub.1049285549; pub.1022299893; pub.1051210314; pub.1083171219; pub.1007597608; pub.1035103899; pub.1029212271; pub.1012693495; pub.1048974889; pub.1030640149; pub.1083089638; pub.1017731724; pub.1078630516; pub.1047468039; pub.1040244936; pub.1005740676; pub.1041349817; pub.1010669530; pub.1018950026; pub.1018003431; pub.1018309727; pub.1049692336; pub.1045501802; pub.1041224324; pub.1026261695; pub.1033037483; pub.1078630515; pub.1045445988; pub.1050612542; pub.1027928035; pub.1018681611; pub.1017016362; pub.1047978828; pub.1002972645; pub.1038911285; pub.1029497493; pub.1027668377; pub.1022029539; pub.1023569929; pub.1047669897; pub.1026019363; pub.1000975864; pub.1032778613; pub.1032172662; pub.1043432819; pub.1019548904; pub.1003806467
pub.1059445183,10.1093/brain/aww157,Anticipation-related brain connectivity in bipolar and unipolar depression: a graph theory approach.,Brain,2016,139,Pt 9,2554-66,"Manelis, Anna; Almeida, Jorge R C; Stiffler, Richelle; Lockovich, Jeanette C; Aslam, Haris A; Phillips, Mary L",Brown University,United States,https://app.dimensions.ai/details/publication/pub.1059445183,15,pub.1024056730; pub.1010514360; pub.1024496250; pub.1049424381; pub.1017700837; pub.1038357968; pub.1039789679; pub.1018514446; pub.1046206971; pub.1031466239; pub.1043382475; pub.1060142375; pub.1047920845; pub.1064401678; pub.1015401553; pub.1028085591; pub.1059239750; pub.1023758165; pub.1063499574; pub.1007887823; pub.1035261200; pub.1007312195; pub.1008685805; pub.1032566872; pub.1063497887; pub.1053207591; pub.1074851176; pub.1000675784; pub.1025598003; pub.1008051039; pub.1014385338; pub.1007122597; pub.1012318600; pub.1003756130; pub.1044817474; pub.1052954236; pub.1043214485; pub.1041209709; pub.1064167054; pub.1004255482; pub.1026991165; pub.1072208387; pub.1026159038; pub.1014353667; pub.1037582621; pub.1061694516; pub.1063498089; pub.1020295606; pub.1024302904; pub.1035762274; pub.1010067931; pub.1041224324; pub.1020039616; pub.1014561677; pub.1038533867; pub.1014882575; pub.1046357194; pub.1034694517; pub.1031256518; pub.1020113944; pub.1014335351; pub.1014438957; pub.1004953014; pub.1044158571; pub.1003282735; pub.1089169179; pub.1022193970; pub.1034648699; pub.1010245277; pub.1074883937; pub.1027219049; pub.1026019363; pub.1023967151; pub.1042824373; pub.1043371927; pub.1039980416; pub.1028439760; pub.1063500235; pub.1027523106; pub.1004158103
pub.1104895702,10.1371/journal.pone.0198215,Investigating the association of ventral and dorsal striatal dysfunction during reward anticipation with negative symptoms in patients with schizophrenia and healthy individuals,PLoS ONE,2018,13,6,e0198215,"Stepien, Marta; Manoliu, Andrei; Kubli, Roman; Schneider, Karoline; Tobler, Philippe N.; Seifritz, Erich; Herdener, Marcus; Kaiser, Stefan; Kirschner, Matthias",University of Zurich; Laboratory for Social and Neural Systems Research; University Hospital of Geneva,Switzerland; Switzerland; Switzerland,https://app.dimensions.ai/details/publication/pub.1104895702,0,pub.1060024158; pub.1017286248; pub.1015354765; pub.1049349629; pub.1053277278; pub.1063513122; pub.1034167264; pub.1011855034; pub.1036891638; pub.1017804842; pub.1053691368; pub.1047764890; pub.1041409233; pub.1037647738; pub.1044431575; pub.1022241690; pub.1022535318; pub.1018337114; pub.1038919370; pub.1017256106; pub.1039258862; pub.1074222024; pub.1020117274; pub.1039680192; pub.1025151514; pub.1035496726; pub.1019110189; pub.1049169564; pub.1038868087; pub.1091197752; pub.1002304683; pub.1092748569; pub.1048738215; pub.1053779782; pub.1004520508; pub.1044191792; pub.1051734570; pub.1018945410; pub.1004119210; pub.1039065580; pub.1057512779; pub.1050074924; pub.1067426838; pub.1020103441; pub.1054088757; pub.1000883585; pub.1010107869; pub.1026989375; pub.1047351584; pub.1023066427; pub.1018733844; pub.1052880273; pub.1053904092; pub.1039835191; pub.1040033777; pub.1038416700; pub.1052478917; pub.1025652681; pub.1028601575; pub.1032201543; pub.1044210905; pub.1003161328; pub.1045774932; pub.1009155199; pub.1047052251; pub.1029017953; pub.1035851615; pub.1021682323; pub.1036042963
pub.1085085911,10.1371/journal.pone.0176494,Altered resting-state intra- and inter- network functional connectivity in patients with persistent somatoform pain disorder,PLoS ONE,2017,12,4,e0176494,"Zhao, Zhiyong; Huang, Tianming; Tang, Chaozheng; Ni, Kaiji; Pan, Xiandi; Yan, Chao; Fan, Xiaoduo; Xu, Dongrong; Luo, Yanli",East China Normal University; Shanghai Changning Mental Health Center; Tongji Hospital; University of Massachusetts Medical School; Columbia University; Shanghai Jiao Tong University,China; China; China; United States; United States; China,https://app.dimensions.ai/details/publication/pub.1085085911,5,pub.1042020791; pub.1028357232; pub.1049146259; pub.1040550843; pub.1028390259; pub.1006435307; pub.1045045889; pub.1037054659; pub.1038279494; pub.1011270526; pub.1052346191; pub.1044853446; pub.1025183028; pub.1039550081; pub.1035103899; pub.1011077216; pub.1024106054; pub.1025450342; pub.1062557689; pub.1047695691; pub.1000933329; pub.1039191211; pub.1028354406; pub.1047749411; pub.1004669731; pub.1053161298; pub.1041689268; pub.1000012647; pub.1007471430; pub.1037884800; pub.1037415753; pub.1034826651; pub.1047443187; pub.1029069846; pub.1016897450; pub.1034724186; pub.1030496285; pub.1016782801; pub.1067426664; pub.1000922052; pub.1033372068; pub.1009489144; pub.1030778099; pub.1009857199; pub.1022259601; pub.1001661908; pub.1062518026; pub.1027954290; pub.1026019363; pub.1008844916; pub.1036826836; pub.1016943629; pub.1052546300
