"About the data: Exported on Dec 21, 2018. Criteria: Text - '28483720 OR 28483974 OR 28486506 OR 28487224 OR 28488021 OR 28491026 OR 28491495 OR 28494347 OR 28495368 OR 28495637 OR 28496095 OR 28496399 OR 28496404 OR 28498515 OR 28499144 OR 28499558 OR 28501740...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1099866752,10.1503/jpn.160226,29252163,PMC5747532,Cardiorespiratory concerns shape brain responses during automatic panic-related scene processing in patients with panic disorder.,Journal of Psychiatry and Neuroscience,,Adolescent; Adult; Brain; Case-Control Studies; Fear; Female; Functional Neuroimaging; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Panic Disorder; Photic Stimulation; Young Adult,2018,43,1,26-36,All OA; Gold,article,"Feldker, Katharina; Heitmann, Carina Yvonne; Neumeister, Paula; Brinkmann, Leonie; Bruchmann, Maximillan; Zwitserlood, Pienie; Straube, Thomas","Feldker, Katharina (University of Münster); Heitmann, Carina Yvonne (University of Münster); Neumeister, Paula (University of Münster); Brinkmann, Leonie (University of Münster); Bruchmann, Maximillan (University of Münster); Zwitserlood, Pienie (University of Münster); Straube, Thomas (University of Münster)",University of Münster,grid.5949.1,Germany,,0,0,0,0,,http://jpn.ca/wp-content/uploads/2017/12/43-1-26.pdf,https://app.dimensions.ai/details/publication/pub.1099866752,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1100407393,10.1093/cercor/bhy022,29415163,,Genetic Variation of a DRD2 Co-expression Network is Associated with Changes in Prefrontal Function After D2 Receptors Stimulation.,Cerebral Cortex,,,2018,,,,Closed,article,"Selvaggi, Pierluigi; Pergola, Giulio; Gelao, Barbara; Di Carlo, Pasquale; Nettis, Maria Antonietta; Amico, Graziella; Fazio, Leonardo; Rampino, Antonio; Sambataro, Fabio; Blasi, Giuseppe; Bertolino, Alessandro","Selvaggi, Pierluigi (University of Bari Aldo Moro; King's College London); Pergola, Giulio (University of Bari Aldo Moro); Gelao, Barbara (University of Bari Aldo Moro); Di Carlo, Pasquale (University of Bari Aldo Moro); Nettis, Maria Antonietta (University of Bari Aldo Moro; King's College London); Amico, Graziella (University of Bari Aldo Moro); Fazio, Leonardo (University of Bari Aldo Moro); Rampino, Antonio (University of Bari Aldo Moro); Sambataro, Fabio (University of Udine); Blasi, Giuseppe (University of Bari Aldo Moro); Bertolino, Alessandro (University of Bari Aldo Moro)",University of Udine; University of Bari Aldo Moro; King's College London,grid.5390.f; grid.7644.1; grid.13097.3c,Italy; Italy; United Kingdom,Ministry of Health; European Commission,1,1,0,0,3,,https://app.dimensions.ai/details/publication/pub.1100407393,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1091330230,10.1503/jpn.170030,28832321,PMC5662461,"Structural alterations in patients with obsessive-compulsive disorder: a surface-based analysis of cortical volume, surface area and thickness.",Journal of Psychiatry and Neuroscience,,"Adolescent; Adult; Cerebral Cortex; Comorbidity; Computer Simulation; Female; Gray Matter; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Middle Aged; Monte Carlo Method; Obsessive-Compulsive Disorder; Organ Size; Pattern Recognition, Automated; Psychiatric Status Rating Scales; Severity of Illness Index; Software; Young Adult",2017,42,6,395-403,All OA; Gold,article,"Rus, Oana Georgiana; Reess, Tim Jonas; Wagner, Gerd; Zaudig, Michael; Zimmer, Claus; Koch, Kathrin","Rus, Oana Georgiana (); Reess, Tim Jonas (); Wagner, Gerd (); Zaudig, Michael (); Zimmer, Claus (); Koch, Kathrin ()",,,,,2,2,0,0,,http://jpn.ca/wp-content/uploads/2017/10/42-6-395.pdf,https://app.dimensions.ai/details/publication/pub.1091330230,1103 Clinical Sciences,1103 Clinical Sciences,,,,
0,pub.1092958658,10.1016/j.neuroimage.2017.11.047,29175612,,Making sense of objects lying around: How contextual objects shape brain activity during action observation.,NeuroImage,,Adult; Brain Mapping; Cerebral Cortex; Female; Goals; Humans; Magnetic Resonance Imaging; Male; Motor Activity; Prefrontal Cortex; Semantics; Visual Perception; Young Adult,2018,167,,429-437,Closed,article,"El-Sourani, Nadiya; Wurm, Moritz F; Trempler, Ima; Fink, Gereon R; Schubotz, Ricarda I","El-Sourani, Nadiya (); Wurm, Moritz F (University of Trento); Trempler, Ima (University of Münster); Fink, Gereon R (); Schubotz, Ricarda I ()",University of Münster; University of Trento,grid.5949.1; grid.11696.39,Germany; Italy,,0,0,0,0,4,,https://app.dimensions.ai/details/publication/pub.1092958658,1701 Psychology,1701 Psychology,,,,
0,pub.1085764485,10.1503/jpn.160136,28556774,PMC5487273,Functional MRI examination of empathy for pain in people with schizophrenia reveals abnormal activation related to cognitive perspective-taking but typical activation linked to affective sharing.,Journal of Psychiatry and Neuroscience,,Adult; Brain; Case-Control Studies; Empathy; Female; Functional Neuroimaging; Humans; Magnetic Resonance Imaging; Male; Pain; Photic Stimulation; Schizophrenia; Young Adult,2017,42,4,262-272,All OA; Gold,article,"Vistoli, Damien; Lavoie, Marie-Audrey; Sutliff, Stephanie; Jackson, Philip L; Achim, Amélie M","Vistoli, Damien (); Lavoie, Marie-Audrey (); Sutliff, Stephanie (); Jackson, Philip L (); Achim, Amélie M ()",,,,,1,1,0,0,,http://jpn.ca/wp-content/uploads/2017/06/42-4-262.pdf,https://app.dimensions.ai/details/publication/pub.1085764485,1103 Clinical Sciences; 1701 Psychology; 1109 Neurosciences,1103 Clinical Sciences,1701 Psychology,1109 Neurosciences,,
0,pub.1090837624,10.1093/sleep/zsx125,28977574,PMC5806554,The Effects of Experimental Manipulation of Sleep Duration on Neural Response to Food Cues.,Sleep,,Adult; Body Mass Index; Brain; Brain Mapping; Cues; Decision Making; Female; Food; Humans; Magnetic Resonance Imaging; Male; Motivation; Obesity; Prefrontal Cortex; Reward; Sleep; Sleep Deprivation; Time Factors,2017,40,11,,Closed,article,"Demos, Kathryn E; Sweet, Lawrence H; Hart, Chantelle N; McCaffery, Jeanne M; Williams, Samantha E; Mailloux, Kimberly A; Trautvetter, Jennifer; Owens, Max M; Wing, Rena R","Demos, Kathryn E (Brown University); Sweet, Lawrence H (University of Georgia); Hart, Chantelle N (Temple University); McCaffery, Jeanne M (Brown University); Williams, Samantha E (Brown University); Mailloux, Kimberly A (Brown University); Trautvetter, Jennifer (Brown University); Owens, Max M (Temple University); Wing, Rena R (Brown University)",Brown University; University of Georgia; Temple University,grid.40263.33; grid.213876.9; grid.264727.2,United States; United States; United States,National Institute of Diabetes and Digestive and Kidney Diseases; National Cancer Institute,2,2,0,0,12,,https://app.dimensions.ai/details/publication/pub.1090837624,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1092125878,10.1093/cercor/bhx281,29121332,,Frontostriatal and Dopamine Markers of Individual Differences in Reinforcement Learning: A Multi-modal Investigation.,Cerebral Cortex,,,2018,28,12,4281-4290,Closed,article,"Kaiser, Roselinde H; Treadway, Michael T; Wooten, Dustin W; Kumar, Poornima; Goer, Franziska; Murray, Laura; Beltzer, Miranda; Pechtel, Pia; Whitton, Alexis; Cohen, Andrew L; Alpert, Nathaniel M; El Fakhri, Georges; Normandin, Marc D; Pizzagalli, Diego A","Kaiser, Roselinde H (McLean Hospital; University of California Los Angeles); Treadway, Michael T (McLean Hospital; Emory University); Wooten, Dustin W (); Kumar, Poornima (McLean Hospital); Goer, Franziska (McLean Hospital); Murray, Laura (McLean Hospital); Beltzer, Miranda (McLean Hospital); Pechtel, Pia (McLean Hospital); Whitton, Alexis (McLean Hospital); Cohen, Andrew L (McLean Hospital); Alpert, Nathaniel M (Emory University); El Fakhri, Georges (Emory University); Normandin, Marc D (Emory University); Pizzagalli, Diego A (McLean Hospital)",Emory University; McLean Hospital; University of California Los Angeles,grid.189967.8; grid.240206.2; grid.19006.3e,United States; United States; United States,National Institute of Mental Health,8,8,0,0,8,,https://app.dimensions.ai/details/publication/pub.1092125878,1701 Psychology,1701 Psychology,,,,
0,pub.1091964342,10.1093/cercor/bhx265,29045575,,Shared and Disorder-Specific Neurocomputational Mechanisms of Decision-Making in Autism Spectrum Disorder and Obsessive-Compulsive Disorder.,Cerebral Cortex,,"Adolescent; Autism Spectrum Disorder; Brain; Brain Mapping; Child; Computer Simulation; Decision Making; Feedback, Psychological; Formative Feedback; Gambling; Humans; Magnetic Resonance Imaging; Male; Models, Neurological; Neural Pathways; Neuropsychological Tests; Obsessive-Compulsive Disorder; Reinforcement (Psychology)",2017,27,12,5804-5816,All OA; Gold,article,"Carlisi, Christina O; Norman, Luke; Murphy, Clodagh M; Christakou, Anastasia; Chantiluke, Kaylita; Giampietro, Vincent; Simmons, Andrew; Brammer, Michael; Murphy, Declan G; Mataix-Cols, David; Rubia, Katya","Carlisi, Christina O (King's College London); Norman, Luke (King's College London); Murphy, Clodagh M (King's College London); Christakou, Anastasia (University of Reading); Chantiluke, Kaylita (King's College London); Giampietro, Vincent (King's College London); Simmons, Andrew (King's College London; Karolinska Institute); Brammer, Michael (King's College London); Murphy, Declan G (King's College London); Mataix-Cols, David (Karolinska Institute); Rubia, Katya (King's College London)",University of Reading; Karolinska Institute; King's College London,grid.9435.b; grid.4714.6; grid.13097.3c,United Kingdom; Sweden; United Kingdom,Medical Research Council; National Institute for Health Research,3,3,0,0,10,https://doi.org/10.1093/cercor/bhx265,https://app.dimensions.ai/details/publication/pub.1091964342,1701 Psychology,1701 Psychology,,,,
0,pub.1085899248,10.1093/brain/awx134,29177494,5903407,Domain-general subregions of the medial prefrontal cortex contribute to recovery of language after stroke.,Brain,,"Aged; Case-Control Studies; Female; Humans; Image Processing, Computer-Assisted; Language Disorders; Linear Models; Magnetic Resonance Imaging; Male; Middle Aged; Neuropsychological Tests; Oxygen; Prefrontal Cortex; Recovery of Function; Stroke",2017,140,7,1947-1958,All OA; Gold,article,"Geranmayeh, Fatemeh; Chau, Tsz Wing; Wise, Richard J S; Leech, Robert; Hampshire, Adam","Geranmayeh, Fatemeh (Imperial College London); Chau, Tsz Wing (Imperial College London); Wise, Richard J S (Imperial College London); Leech, Robert (Imperial College London); Hampshire, Adam (Imperial College London)",Imperial College London,grid.7445.2,United Kingdom,European Commission; Medical Research Council; National Institute for Health Research; Wellcome Trust,10,10,0,0,16,https://academic.oup.com/brain/article-pdf/140/7/1947/18184742/awx134.pdf,https://app.dimensions.ai/details/publication/pub.1085899248,1701 Psychology; 1103 Clinical Sciences; 1109 Neurosciences; 1702 Cognitive Sciences,1701 Psychology,1103 Clinical Sciences,1109 Neurosciences,1702 Cognitive Sciences,
0,pub.1085998529,10.1503/jpn.160198,28606245,PMC5573576,Prefrontal brain responsiveness to negative stimuli distinguishes familial risk for major depression from acute disorder.,Journal of Psychiatry and Neuroscience,,"Adult; Brain Mapping; Cerebrovascular Circulation; Cross-Sectional Studies; Depressive Disorder, Major; Emotions; Family; Female; Genetic Predisposition to Disease; Humans; Magnetic Resonance Imaging; Male; Neuropsychological Tests; Oxygen; Prefrontal Cortex",2017,42,5,343-352,"All OA; Green, Published",article,"Opel, Nils; Redlich, Ronny; Grotegerd, Dominik; Dohm, Katharina; Zaremba, Dario; Meinert, Susanne; Bürger, Christian; Plümpe, Leonie; Alferink, Judith; Heindel, Walter; Kugel, Harald; Zwanzger, Peter; Arolt, Volker; Dannlowski, Udo","Opel, Nils (University of Münster); Redlich, Ronny (University of Münster); Grotegerd, Dominik (University of Münster); Dohm, Katharina (University of Münster); Zaremba, Dario (University of Münster); Meinert, Susanne (University of Münster); Bürger, Christian (University of Münster); Plümpe, Leonie (University of Münster); Alferink, Judith (University of Münster); Heindel, Walter (University of Münster); Kugel, Harald (University of Münster); Zwanzger, Peter (University of Münster); Arolt, Volker (University of Münster); Dannlowski, Udo (University of Münster)",University of Münster,grid.5949.1,Germany,,4,4,0,0,,http://europepmc.org/articles/pmc5573576?pdf=render,https://app.dimensions.ai/details/publication/pub.1085998529,1103 Clinical Sciences,1103 Clinical Sciences,,,,
0,pub.1110263268,10.1371/journal.pone.0207281,30485375,,BOLD fMRI effects of transcutaneous vagus nerve stimulation in patients with chronic tinnitus,PLoS ONE,,,2018,13,11,e0207281,All OA; Gold,article,"Yakunina, Natalia; Kim, Sam Soo; Nam, Eui-Cheol","Yakunina, Natalia (Kangwon National University; Kangwon National University Hospital); Kim, Sam Soo (Kangwon National University Hospital; Kangwon National University); Nam, Eui-Cheol (Kangwon National University Hospital; Kangwon National University)",Kangwon National University; Kangwon National University Hospital,grid.412010.6; grid.412011.7,South Korea; South Korea,Ministry of Science ICT and Future Planning; National Research Foundation of Korea,0,0,0,0,,http://dx.doi.org/10.1371/journal.pone.0207281,https://app.dimensions.ai/details/publication/pub.1110263268,1109 Neurosciences; 1701 Psychology,1109 Neurosciences,1701 Psychology,,,
0,pub.1103781068,10.1371/journal.pone.0197121,29723284,5933719,Correction: Exploring the reproducibility of functional connectivity alterations in Parkinson's disease,PLoS ONE,,,2018,13,5,e0197121,All OA; Gold,article,"Badea, Liviu; Onu, Mihaela; Wu, Tao; Roceanu, Adina; Bajenaru, Ovidiu","Badea, Liviu (); Onu, Mihaela (); Wu, Tao (); Roceanu, Adina (); Bajenaru, Ovidiu ()",,,,,0,0,0,0,,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0197121&type=printable,https://app.dimensions.ai/details/publication/pub.1103781068,,,,,,
0,pub.1091690176,10.1093/brain/awx243,29053874,PMC5841139,Tau pathology and neurodegeneration contribute to cognitive impairment in Alzheimer's disease.,Brain,,"Aged; Alzheimer Disease; Amyloid; Aphasia, Primary Progressive; Benzothiazoles; Brain; Carbolines; Carbon Radioisotopes; Case-Control Studies; Cognitive Dysfunction; Female; Fluorine Radioisotopes; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Neuropsychological Tests; Positron-Emission Tomography; Regression Analysis; tau Proteins",2017,140,12,3286-3300,Closed,article,"Bejanin, Alexandre; Schonhaut, Daniel R; La Joie, Renaud; Kramer, Joel H; Baker, Suzanne L; Sosa, Natasha; Ayakta, Nagehan; Cantwell, Averill; Janabi, Mustafa; Lauriola, Mariella; O'Neil, James P; Gorno-Tempini, Maria L; Miller, Zachary A; Rosen, Howard J; Miller, Bruce L; Jagust, William J; Rabinovici, Gil D","Bejanin, Alexandre (University of California, San Francisco); Schonhaut, Daniel R (University of California, San Francisco); La Joie, Renaud (University of California, San Francisco); Kramer, Joel H (University of California, San Francisco); Baker, Suzanne L (Lawrence Berkeley National Laboratory); Sosa, Natasha (University of California, San Francisco); Ayakta, Nagehan (University of California, San Francisco); Cantwell, Averill (University of California, San Francisco); Janabi, Mustafa (Lawrence Berkeley National Laboratory); Lauriola, Mariella (University of California, San Francisco); O'Neil, James P (Lawrence Berkeley National Laboratory); Gorno-Tempini, Maria L (University of California, San Francisco); Miller, Zachary A (University of California, San Francisco); Rosen, Howard J (University of California, San Francisco); Miller, Bruce L (University of California, San Francisco); Jagust, William J (Lawrence Berkeley National Laboratory; University of California, Berkeley); Rabinovici, Gil D (University of California, San Francisco; Lawrence Berkeley National Laboratory; University of California, Berkeley)","Lawrence Berkeley National Laboratory; University of California, Berkeley; University of California, San Francisco",grid.184769.5; grid.47840.3f; grid.266102.1,United States; United States; United States,National Institute on Aging; National Institute on Deafness and Other Communication Disorders; National Institute of Neurological Disorders and Stroke,18,18,0,0,52,,https://app.dimensions.ai/details/publication/pub.1091690176,1109 Neurosciences; 1103 Clinical Sciences; 1701 Psychology,1109 Neurosciences,1103 Clinical Sciences,1701 Psychology,,
