"About the data: Exported on Dec 21, 2018. Criteria: Text - '20150342 OR 20150343 OR 20152906 OR 20152908 OR 20153142 OR 20153145 OR 20153150 OR 20153608 OR 20153764 OR 20154013 OR 20156568 OR 20156571 OR 20156575 OR 20156657 OR 20156841 OR 20157009 OR 20157373...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1102166652,10.2307/20633659,,,Formosa: Land to the Tiller,AQ Australian Quarterly,,,1960,32,4,67,Closed,article,"Gee, Kenneth","Gee, Kenneth ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102166652,,,,,,
0,pub.1092159402,10.20865/20167205,,,Modal meaning composition in Korean auxiliary verb constructions,Language and Linguistics,,,2016,72,,117-152,Closed,article,"Yang, Jeong-seok","Yang, Jeong-seok ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1092159402,,,,,,
0,pub.1069711296,10.2307/20456660,,,The Emergence of Cyber-Security as a Policy Driver,The American Journal of International Law,,,2008,102,3,650,Closed,article,,,,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1069711296,,,,,,
0,pub.1103069117,10.2307/20623771,,,Justifying Oneself to Posterity,Books Ireland,,,1998,,218,339,Closed,article,"Kelly, Shirley","Kelly, Shirley ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1103069117,,,,,,
0,pub.1102155577,10.2307/20554885,,,Bogchruas,Comhar,,,1982,41,3,24,Closed,article,"Ceannabháin, Peadar Ó","Ceannabháin, Peadar Ó ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102155577,,,,,,
0,pub.1102166645,10.2307/20633662,,,Political Review,AQ Australian Quarterly,,,1960,32,4,97,Closed,article,"Rawson, D. W.","Rawson, D. W. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102166645,,,,,,
0,pub.1102687503,10.2307/20797401,,,Ponente: ESTADO ACTUAL Y APORTACIONES SOBRE LA INVESTIGACIÓN MUSICOLÓGICA DE LA ANTIGÜEDAD Y EDAD MEDIA EN ESPAÑA,Revista de Musicología,,,1997,20,1,19,Closed,article,de la Cuesta,de la Cuesta (),,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102687503,,,,,,
0,pub.1102685767,10.2307/20797730,,,LA SIMBIOSIS MÚSICO-TEXTUAL EN LAS CANCIONES Y VILLANESCAS ESPIRITUALES DE FRANCISCO GUERRERO,Revista de Musicología,,,2002,25,1,47,Closed,article,de Andrés Baylón,de Andrés Baylón (),,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102685767,,,,,,
0,pub.1102539388,10.2307/20637819,,,Opinion: Blast for the Past,AQ Australian Quarterly,,,1999,71,3,4,Closed,article,"Nicholls, Jane; King, Malcolm","Nicholls, Jane (); King, Malcolm ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102539388,,,,,,
0,pub.1102165131,10.2307/20629027,,,The Federal Income Tax,AQ Australian Quarterly,,,1932,4,16,66,Closed,article,"Carslaw, H. S.","Carslaw, H. S. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102165131,,,,,,
0,pub.1101968534,10.2307/20547169,,,"La ""Vita Alexandri"" nell'""Historia Augusta""",Quaderni Urbinati di Cultura Classica,,,1992,42,3,149,Closed,article,"Cesa, Maria; Bertrand-Dagenbach, C.","Cesa, Maria (); Bertrand-Dagenbach, C. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1101968534,,,,,,
0,pub.1102686474,10.2307/20797542,,,Juego y artificio del manierismo a la ilustracion. Autómatas y otras ficciones en la cultura renacentista y barroca,Revista de Musicología,,,1998,21,2,655,Closed,article,Aracil; Correa,Aracil (); Correa (),,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102686474,,,,,,
0,pub.1021747040,10.1371/journal.pone.0149554,26900857,4763307,Happier People Show Greater Neural Connectivity during Negative Self-Referential Processing,PLoS ONE,,Adult; Behavior; Brain Mapping; Demography; Face; Female; Happiness; Humans; Male; Mental Processes; Nerve Net; Personal Satisfaction; Reaction Time; Task Performance and Analysis,2016,11,2,e0149554,All OA; Gold,article,"Kim, Eun Joo; Kyeong, Sunghyon; Cho, Sang Woo; Chun, Ji-Won; Park, Hae-Jeong; Kim, Jihye; Kim, Joohan; Dolan, Raymond J.; Kim, Jae-Jin","Kim, Eun Joo (Yonsei University); Kyeong, Sunghyon (Yonsei University); Cho, Sang Woo (Yonsei University); Chun, Ji-Won (Yonsei University); Park, Hae-Jeong (Yonsei University); Kim, Jihye (Yonsei University); Kim, Joohan (Yonsei University); Dolan, Raymond J. (Wellcome Centre for Human Neuroimaging); Kim, Jae-Jin (Yonsei University; Gangnam Severance Hospital)",Wellcome Centre for Human Neuroimaging; Yonsei University; Gangnam Severance Hospital,grid.450002.3; grid.15444.30; grid.459553.b,United Kingdom; South Korea; South Korea,National Research Foundation of Korea; Wellcome Trust,3,2,0.47,1.26,18,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0149554&type=printable,https://app.dimensions.ai/details/publication/pub.1021747040,1701 Psychology,1701 Psychology,,,,
0,pub.1091308858,10.1371/journal.pone.0182603,28829775,5567504,Novel subgroups of attention-deficit/hyperactivity disorder identified by topological data analysis and their functional network modular organizations,PLoS ONE,,Adolescent; Attention Deficit Disorder with Hyperactivity; Child; Female; Humans; Male,2017,12,8,e0182603,All OA; Gold,article,"Kyeong, Sunghyon; Kim, Jae-Jin; Kim, Eunjoo","Kyeong, Sunghyon (Yonsei University); Kim, Jae-Jin (Yonsei University); Kim, Eunjoo (Yonsei University)",Yonsei University,grid.15444.30,South Korea,,4,4,0,0,7,https://doi.org/10.1371/journal.pone.0182603,https://app.dimensions.ai/details/publication/pub.1091308858,1701 Psychology,1701 Psychology,,,,
0,pub.1046931969,10.1371/journal.pone.0162234,27627760,5023093,Default Mode and Executive Networks Areas: Association with the Serial Order in Divergent Thinking,PLoS ONE,,Adult; Brain; Executive Function; Female; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Thinking; Young Adult,2016,11,9,e0162234,All OA; Gold,article,"Heinonen, Jarmo; Numminen, Jussi; Hlushchuk, Yevhen; Antell, Henrik; Taatila, Vesa; Suomala, Jyrki","Heinonen, Jarmo (Laurea University of Applied Sciences; Aalto University); Numminen, Jussi (University of Helsinki); Hlushchuk, Yevhen (Laurea University of Applied Sciences; Aalto University; University of Helsinki); Antell, Henrik (Laurea University of Applied Sciences; Helsinki University Central Hospital; University of Helsinki); Taatila, Vesa (Turku University of Applied Sciences); Suomala, Jyrki (Laurea University of Applied Sciences; Aalto University; University of California, Santa Barbara)","Helsinki University Central Hospital; University of California, Santa Barbara; Laurea University of Applied Sciences; Turku University of Applied Sciences; Aalto University; University of Helsinki",grid.15485.3d; grid.133342.4; grid.436211.3; grid.426415.0; grid.5373.2; grid.7737.4,Finland; United States; Finland; Finland; Finland; Finland,European Commission; Tekes,13,13,1.13,5.45,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0162234&type=printable,https://app.dimensions.ai/details/publication/pub.1046931969,1701 Psychology,1701 Psychology,,,,
0,pub.1103901451,10.1371/journal.pone.0196289,29742121,5942777,Structural and functional alterations in the brain during working memory in medication-naïve patients at clinical high-risk for psychosis,PLoS ONE,,"Adolescent; Brain; Brain Mapping; Case-Control Studies; Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Memory, Short-Term; Neuropsychological Tests; Psychotic Disorders; Risk",2018,13,5,e0196289,All OA; Gold,article,"Gisselgård, Jens; Lebedev, Alexander V.; Kurz, Kathinka Dæhli; Joa, Inge; Johannessen, Jan Olav; Brønnick, Kolbjørn","Gisselgård, Jens (Stavanger University Hospital); Lebedev, Alexander V. (Karolinska Institute; Stockholm University); Kurz, Kathinka Dæhli (Stavanger University Hospital); Joa, Inge (Stavanger University Hospital); Johannessen, Jan Olav (Stavanger University Hospital); Brønnick, Kolbjørn (Stavanger University Hospital)",Stavanger University Hospital; Stockholm University; Karolinska Institute,grid.412835.9; grid.10548.38; grid.4714.6,Norway; Sweden; Sweden,,0,0,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0196289&type=printable,https://app.dimensions.ai/details/publication/pub.1103901451,1103 Clinical Sciences,1103 Clinical Sciences,,,,
0,pub.1067088984,10.1371/journal.pone.0168315,28045980,5207406,Long-Term Effects of Acute Stress on the Prefrontal-Limbic System in the Healthy Adult,PLoS ONE,,"Adult; Algorithms; Amygdala; Brain; Brain Mapping; Case-Control Studies; China; Earthquakes; Emotions; Female; Humans; Limbic System; Machine Learning; Magnetic Resonance Imaging; Male; Stress Disorders, Post-Traumatic; Stress, Psychological; Time Factors; Young Adult",2017,12,1,e0168315,All OA; Gold,article,"Li, Yu; Hou, Xin; Wei, Dongtao; Du, Xue; Zhang, Qinglin; Liu, Guangyuan; Qiu, Jiang","Li, Yu (Ministry of Education of the People's Republic of China; Southwest University); Hou, Xin (Ministry of Education of the People's Republic of China; Southwest University); Wei, Dongtao (Ministry of Education of the People's Republic of China; Southwest University); Du, Xue (Ministry of Education of the People's Republic of China; Southwest University); Zhang, Qinglin (Ministry of Education of the People's Republic of China; Southwest University); Liu, Guangyuan (); Qiu, Jiang (Ministry of Education of the People's Republic of China; Southwest University)",Ministry of Education of the People's Republic of China; Southwest University,grid.419897.a; grid.263906.8,China; China,National Natural Science Foundation of China,3,3,0,0,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0168315&type=printable,https://app.dimensions.ai/details/publication/pub.1067088984,1109 Neurosciences; 1701 Psychology,1109 Neurosciences,1701 Psychology,,,
0,pub.1046151970,10.1371/journal.pone.0068959,23805332,3689691,An fMRI Study of Audiovisual Speech Perception Reveals Multisensory Interactions in Auditory Cortex,PLoS ONE,,"Acoustic Stimulation; Adolescent; Adult; Auditory Cortex; Brain Mapping; Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Photic Stimulation; Speech Perception; Young Adult",2013,8,6,e68959,All OA; Gold,article,"Okada, Kayoko; Venezia, Jonathan H.; Matchin, William; Saberi, Kourosh; Hickok, Gregory","Okada, Kayoko (University of California, Irvine); Venezia, Jonathan H. (University of California, Irvine); Matchin, William (University of California, Irvine); Saberi, Kourosh (University of California, Irvine); Hickok, Gregory (University of California, Irvine)","University of California, Irvine",grid.266093.8,United States,National Institute on Deafness and Other Communication Disorders,24,8,1.46,3.62,6,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0068959&type=printable,https://app.dimensions.ai/details/publication/pub.1046151970,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1102966351,10.2307/20521852,,,Ċeiṫre Sgéal Ó Ċiarraiġe Ṫeas,Béaloideas,,,1934,4,4,431,Closed,article,"Murchadha, Tadhg Ó","Murchadha, Tadhg Ó ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102966351,,,,,,
0,pub.1102154677,10.2307/20553750,,,Viva espana,Comhar,,,1975,34,11,13,Closed,article,"Canainn, Séamus Ó","Canainn, Séamus Ó ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102154677,,,,,,
0,pub.1102154910,10.2307/20553895,,,Leabhair do Pháistí,Comhar,,,1976,35,12,24,Closed,article,"Dhochartaigh, Dóra Ní","Dhochartaigh, Dóra Ní ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102154910,,,,,,
0,pub.1101967496,10.2307/20537612,,,Ἰσος δασμός come equivalente di ἰσονομία nella silloge teognidea,Quaderni Urbinati di Cultura Classica,,,1969,,8,97,Closed,article,"Cerri, Giovanni","Cerri, Giovanni ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1101967496,,,,,,
0,pub.1102165845,10.2307/20631183,,,"Swinburne's ""Lucretia Borgia""",AQ Australian Quarterly,,,1944,16,2,85,Closed,article,"Chisholm, A. R.","Chisholm, A. R. ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102165845,,,,,,
0,pub.1103070099,10.2307/20625170,,,Hiberno-English Histories,Books Ireland,,,1982,,69,223,Closed,article,"Madden-Simpson, Janet; Jeffares, A. Norman; Cronin, Anthony; Welch, Robert","Madden-Simpson, Janet (); Jeffares, A. Norman (); Cronin, Anthony (); Welch, Robert ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1103070099,,,,,,
0,pub.1102788812,10.2307/20477978,,,Women Writers of Early Modern Spain: Sophia's Daughters,Sixteenth Century Journal,,,2006,37,2,639,Closed,article,"Estupiñán, Raquel Gutiérrez; Mujica, Bárbara","Estupiñán, Raquel Gutiérrez (); Mujica, Bárbara ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102788812,,,,,,
0,pub.1103071733,10.2307/20631857,,,Flawed and Loveable,Books Ireland,,,1999,,223,176,Closed,article,"Power, Brian; Richardson, Norman; Ríordáin, John J. Ó; Fagan, Seán","Power, Brian (); Richardson, Norman (); Ríordáin, John J. Ó (); Fagan, Seán ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1103071733,,,,,,
0,pub.1102965929,10.2307/20520767,,,"Innocent Darby Dane and ""An Cumann le Béaloideas Éireann""",Béaloideas,,,2001,69,,180,Closed,article,"Fhloinn, Bairbre Ní; Smith, Thérèse","Fhloinn, Bairbre Ní (); Smith, Thérèse ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102965929,,,,,,
0,pub.1102965921,10.2307/20520836,,,"Peasants, Pilgrims and Sacred Promises",Béaloideas,,,2003,71,,266,Closed,article,"Shúilleabháin, Caoimhe Ní; Stark, Laura","Shúilleabháin, Caoimhe Ní (); Stark, Laura ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1102965921,,,,,,
0,pub.1103070559,10.2307/20625995,,,Winsome Contentment,Books Ireland,,,1988,,122,63,Closed,article,"Harrington, John P.; Williams, Niall; Breen, Christine","Harrington, John P. (); Williams, Niall (); Breen, Christine ()",,,,,0,0,0,0,,,https://app.dimensions.ai/details/publication/pub.1103070559,,,,,,
0,pub.1106945091,10.1371/journal.pone.0203753,30212509,6136767,Does emotion regulation engage the same neural circuit as working memory? A meta-analytical comparison between cognitive reappraisal of negative emotion and 2-back working memory task,PLoS ONE,,,2018,13,9,e0203753,All OA; Gold,article,"Lee, Tien-Wen; Xue, Shao-Wei","Lee, Tien-Wen (Hangzhou Normal University); Xue, Shao-Wei (Hangzhou Normal University)",Hangzhou Normal University,grid.410595.c,China,,0,0,0,0,4,https://doi.org/10.1371/journal.pone.0203753,https://app.dimensions.ai/details/publication/pub.1106945091,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1051118465,10.1371/journal.pone.0120582,25790026,4366107,Neural Control of Enhanced Filtering Demands in a Combined Flanker and Garner Conflict Task,PLoS ONE,,"Adult; Brain; Brain Mapping; Conflict (Psychology); Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Neurons; Photic Stimulation; Radiography; Visual Perception",2015,10,3,e0120582,All OA; Gold,article,"Berron, David; Frühholz, Sascha; Herrmann, Manfred","Berron, David (University of Bremen; Otto-von-Guericke University Magdeburg); Frühholz, Sascha (University of Bremen; University of Geneva); Herrmann, Manfred (University of Bremen)",Otto-von-Guericke University Magdeburg; University of Bremen; University of Geneva,grid.5807.a; grid.7704.4; grid.8591.5,Germany; Germany; Switzerland,Federal Ministry of Education and Research,2,0,0.19,0.59,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0120582&type=printable,https://app.dimensions.ai/details/publication/pub.1051118465,1701 Psychology,1701 Psychology,,,,
0,pub.1016597180,10.1371/journal.pone.0168414,27992505,5161366,Neural Signatures of the Reading-Writing Connection: Greater Involvement of Writing in Chinese Reading than English Reading,PLoS ONE,,"Adult; Brain Mapping; Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Multilingualism; Neural Pathways; Phonetics; Prefrontal Cortex; Reading; Writing; Young Adult",2016,11,12,e0168414,All OA; Gold,article,"Cao, Fan; Perfetti, Charles A.","Cao, Fan (Michigan State University); Perfetti, Charles A. (University of Pittsburgh)",University of Pittsburgh; Michigan State University,grid.21925.3d; grid.17088.36,United States; United States,,5,5,0.28,3.85,2,https://doi.org/10.1371/journal.pone.0168414,https://app.dimensions.ai/details/publication/pub.1016597180,2004 Linguistics; 1701 Psychology; 1702 Cognitive Sciences; 2003 Language Studies,2004 Linguistics,1701 Psychology,1702 Cognitive Sciences,2003 Language Studies,
0,pub.1010847399,10.1371/journal.pone.0141672,26513651,4626030,Right Limbic FDG-PET Hypometabolism Correlates with Emotion Recognition and Attribution in Probable Behavioral Variant of Frontotemporal Dementia Patients,PLoS ONE,,"Aged; Emotions; Female; Fluorodeoxyglucose F18; Frontotemporal Dementia; Humans; Image Processing, Computer-Assisted; Male; Middle Aged; Neuropsychological Tests; Positron-Emission Tomography; Reproducibility of Results; Social Behavior",2015,10,10,e0141672,All OA; Gold,article,"Cerami, Chiara; Dodich, Alessandra; Iannaccone, Sandro; Marcone, Alessandra; Lettieri, Giada; Crespi, Chiara; Gianolli, Luigi; Cappa, Stefano F.; Perani, Daniela","Cerami, Chiara (Vita-Salute San Raffaele University; San Raffaele Hospital); Dodich, Alessandra (Vita-Salute San Raffaele University; San Raffaele Hospital); Iannaccone, Sandro (San Raffaele Hospital); Marcone, Alessandra (San Raffaele Hospital); Lettieri, Giada (Vita-Salute San Raffaele University); Crespi, Chiara (Vita-Salute San Raffaele University; San Raffaele Hospital); Gianolli, Luigi (San Raffaele Hospital); Cappa, Stefano F. (San Raffaele Hospital; School for Advanced Studies); Perani, Daniela (Vita-Salute San Raffaele University; San Raffaele Hospital)",Vita-Salute San Raffaele University; School for Advanced Studies; San Raffaele Hospital,grid.15496.3f; grid.30420.35; grid.18887.3e,Italy; Italy; Italy,Cariplo Foundation,12,9,0.96,3.0,11,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0141672&type=printable,https://app.dimensions.ai/details/publication/pub.1010847399,1701 Psychology; 1103 Clinical Sciences; 1109 Neurosciences,1701 Psychology,1103 Clinical Sciences,1109 Neurosciences,,
0,pub.1090955974,10.1371/journal.pone.0181438,28767670,5540584,Comparing TMS perturbations to occipital and parietal cortices in concurrent TMS-fMRI studies—Methodological considerations,PLoS ONE,,Adult; Auditory Perception; Brain Mapping; Female; Humans; Magnetic Resonance Imaging; Male; Occipital Lobe; Parietal Lobe; Photic Stimulation; Transcranial Magnetic Stimulation; Visual Perception,2017,12,8,e0181438,All OA; Gold,article,"Leitão, Joana; Thielscher, Axel; Tuennerhoff, Johannes; Noppeney, Uta","Leitão, Joana (Max Planck Institute for Biological Cybernetics; University of Birmingham; University of Geneva); Thielscher, Axel (Max Planck Institute for Biological Cybernetics; Technical University of Denmark; Hvidovre Hospital); Tuennerhoff, Johannes (Max Planck Institute for Biological Cybernetics; Universitätsklinikum Tübingen); Noppeney, Uta (Max Planck Institute for Biological Cybernetics; University of Birmingham)",University of Geneva; Universitätsklinikum Tübingen; Max Planck Institute for Biological Cybernetics; Technical University of Denmark; Hvidovre Hospital; University of Birmingham,grid.8591.5; grid.411544.1; grid.419501.8; grid.5170.3; grid.411905.8; grid.6572.6,Switzerland; Germany; Germany; Denmark; Denmark; United Kingdom,European Research Council,0,0,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0181438&type=printable,https://app.dimensions.ai/details/publication/pub.1090955974,1109 Neurosciences,1109 Neurosciences,,,,
