"About the data: Exported on Dec 21, 2018. Criteria: Text - '21938266 OR 21938756 OR 21938758 OR 21939773 OR 21940454 OR 21940605 OR 21941472 OR 21942763 OR 21942764 OR 21943083 OR 21943555 OR 21943609 OR 21945346 OR 21945593 OR 21945693 OR 21945697 OR 21945794...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1010453755,10.1371/journal.pone.0165546,27812142,5094726,Neural Correlates of Belief and Emotion Attribution in Schizophrenia,PLoS ONE,,"Adult; Brain; Case-Control Studies; Culture; Emotions; Female; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Schizophrenia",2016,11,11,e0165546,All OA; Gold,article,"Lee, Junghee; Horan, William P.; Wynn, Jonathan K.; Green, Michael F.","Lee, Junghee (University of California Los Angeles; VA Greater Los Angeles Healthcare System); Horan, William P. (University of California Los Angeles; VA Greater Los Angeles Healthcare System); Wynn, Jonathan K. (University of California Los Angeles; VA Greater Los Angeles Healthcare System); Green, Michael F. (University of California Los Angeles; VA Greater Los Angeles Healthcare System)",VA Greater Los Angeles Healthcare System; University of California Los Angeles,grid.417119.b; grid.19006.3e,United States; United States,National Institute of Mental Health; United States Department of Veterans Affairs,3,3,0.11,1.06,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0165546&type=printable,https://app.dimensions.ai/details/publication/pub.1010453755,1701 Psychology; 1109 Neurosciences; 1103 Clinical Sciences,1701 Psychology,1109 Neurosciences,1103 Clinical Sciences,,
0,pub.1093090344,10.1371/journal.pone.0188744,29190830,5708742,Reduced functional connectivity of fronto-parietal sustained attention networks in severe childhood abuse,PLoS ONE,,"Adolescent; Adult; Brain Mapping; Case-Control Studies; Child; Child Abuse; Female; Humans; Magnetic Resonance Imaging; Male; Parietal Lobe; Polymorphism, Single Nucleotide; Young Adult",2017,12,11,e0188744,All OA; Gold,article,"Hart, Heledd; Lim, Lena; Mehta, Mitul A.; Chatzieffraimidou, Antonia; Curtis, Charles; Xu, Xiaohui; Breen, Gerome; Simmons, Andrew; Mirza, Kah; Rubia, Katya","Hart, Heledd (King's College London); Lim, Lena (King's College London); Mehta, Mitul A. (King's College London); Chatzieffraimidou, Antonia (King's College London); Curtis, Charles (King's College London); Xu, Xiaohui (King's College London); Breen, Gerome (King's College London); Simmons, Andrew (King's College London); Mirza, Kah (King's College London); Rubia, Katya (King's College London)",King's College London,grid.13097.3c,United Kingdom,South London and Maudsley NHS Foundation Trust; National Institute for Health Research; Medical Research Council,3,3,0,0,2,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0188744&type=printable,https://app.dimensions.ai/details/publication/pub.1093090344,1701 Psychology,1701 Psychology,,,,
0,pub.1004212889,10.1371/journal.pone.0163952,27880789,5120778,Targeting Ruminative Thinking in Adolescents at Risk for Depressive Relapse: Rumination-Focused Cognitive Behavior Therapy in a Pilot Randomized Controlled Trial with Resting State fMRI,PLoS ONE,,"Adolescent; Cognitive Therapy; Depression; Depressive Disorder, Major; Feeding and Eating Disorders of Childhood; Female; Gyrus Cinguli; Humans; Interviews as Topic; Magnetic Resonance Imaging; Male; Pilot Projects; Recurrence; Treatment Outcome",2016,11,11,e0163952,All OA; Gold,article,"Jacobs, Rachel H.; Watkins, Edward R.; Peters, Amy T.; Feldhaus, Claudia G.; Barba, Alyssa; Carbray, Julie; Langenecker, Scott A.","Jacobs, Rachel H. (University of Illinois at Chicago); Watkins, Edward R. (University of Exeter); Peters, Amy T. (University of Illinois at Chicago); Feldhaus, Claudia G. (University of Illinois at Chicago); Barba, Alyssa (University of Illinois at Chicago); Carbray, Julie (University of Illinois at Chicago); Langenecker, Scott A. (University of Illinois at Chicago)",University of Illinois at Chicago; University of Exeter,grid.185648.6; grid.8391.3,United States; United Kingdom,Klingenstein Third Generation Foundation,14,14,1.17,5.12,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0163952&type=printable,https://app.dimensions.ai/details/publication/pub.1004212889,1117 Public Health and Health Services,1117 Public Health and Health Services,,,,
0,pub.1018953174,10.1371/journal.pone.0149583,26901644,4764327,"Functional Anatomy of Recognition of Chinese Multi-Character Words: Convergent Evidence from Effects of Transposable Nonwords, Lexicality, and Word Frequency",PLoS ONE,,Adult; Brain Mapping; Female; Humans; Magnetic Resonance Imaging; Male; Psycholinguistics; Reaction Time; Reading; Vocabulary; Young Adult,2016,11,2,e0149583,All OA; Gold,article,"Lin, Nan; Yu, Xi; Zhao, Ying; Zhang, Mingxia","Lin, Nan (Institute of Psychology); Yu, Xi (Boston Children's Hospital; Harvard University); Zhao, Ying (Beijing Normal University); Zhang, Mingxia (Institute of Psychology)",Institute of Psychology; Harvard University; Boston Children's Hospital; Beijing Normal University,grid.454868.3; grid.38142.3c; grid.2515.3; grid.20513.35,China; United States; United States; China,Chinese Academy of Sciences; National Natural Science Foundation of China,1,1,0.17,0.42,1,https://doi.org/10.1371/journal.pone.0149583,https://app.dimensions.ai/details/publication/pub.1018953174,1701 Psychology,1701 Psychology,,,,
0,pub.1090935796,10.1371/journal.pone.0179255,28759567,5536300,Functional neural circuits that underlie developmental stuttering,PLoS ONE,,Adolescent; Adult; Algorithms; Basal Ganglia; Brain; Brain Mapping; Case-Control Studies; Child; Female; Humans; Machine Learning; Magnetic Resonance Imaging; Male; Middle Aged; Motor Cortex; Nerve Net; Neural Pathways; Principal Component Analysis; Reproducibility of Results; Speech; Stuttering; Young Adult,2017,12,7,e0179255,All OA; Gold,article,"Qiao, Jianping; Wang, Zhishun; Zhao, Guihu; Huo, Yuankai; Herder, Carl L.; Sikora, Chamonix O.; Peterson, Bradley S.","Qiao, Jianping (Shandong Normal University; Columbia University); Wang, Zhishun (Columbia University); Zhao, Guihu (Central South University); Huo, Yuankai (Columbia University); Herder, Carl L. (); Sikora, Chamonix O. (); Peterson, Bradley S. (Children's Hospital of Los Angeles; University of Southern California)",Shandong Normal University; University of Southern California; Children's Hospital of Los Angeles; Columbia University; Central South University,grid.410585.d; grid.42505.36; grid.239546.f; grid.21729.3f; grid.216417.7,China; United States; United States; United States; China,National Natural Science Foundation of China; China Postdoctoral Science Foundation,7,7,0,0,3,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0179255&type=printable,https://app.dimensions.ai/details/publication/pub.1090935796,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1105627545,10.1371/journal.pone.0200604,30011309,6047802,The impact of self-esteem on the preferential processing of self-related information: Electrophysiological correlates of explicit self vs. other evaluation,PLoS ONE,,,2018,13,7,e0200604,All OA; Gold,article,"Nowicka, Maria M.; Wójcik, Michał J.; Kotlewska, Ilona; Bola, Michał; Nowicka, Anna","Nowicka, Maria M. (Instytut Biologii Doświadczalnej im. Marcelego Nenckiego); Wójcik, Michał J. (Instytut Biologii Doświadczalnej im. Marcelego Nenckiego); Kotlewska, Ilona (Instytut Biologii Doświadczalnej im. Marcelego Nenckiego; Nicolaus Copernicus University; Dartmouth College); Bola, Michał (Instytut Biologii Doświadczalnej im. Marcelego Nenckiego); Nowicka, Anna (Instytut Biologii Doświadczalnej im. Marcelego Nenckiego)",Instytut Biologii Doświadczalnej im. Marcelego Nenckiego; Nicolaus Copernicus University; Dartmouth College,grid.419305.a; grid.5374.5; grid.254880.3,Poland; Poland; United States,National Science Center; Ministry of Science and Higher Education,0,0,0,0,3,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0200604&type=printable,https://app.dimensions.ai/details/publication/pub.1105627545,1701 Psychology,1701 Psychology,,,,
0,pub.1042128230,10.1371/journal.pone.0166860,27977692,5157986,Regional Brain Responses Are Biased Toward Infant Facial Expressions Compared to Adult Facial Expressions in Nulliparous Women,PLoS ONE,,Attention; Brain; Brain Mapping; Emotions; Facial Expression; Female; Functional Neuroimaging; Humans; Infant; Magnetic Resonance Imaging; Young Adult,2016,11,12,e0166860,All OA; Gold,article,"Li, Bingbing; Cheng, Gang; Zhang, Dajun; Wei, Dongtao; Qiao, Lei; Wang, Xiangpeng; Che, Xianwei","Li, Bingbing (Southwest University); Cheng, Gang (Guizhou Normal University); Zhang, Dajun (Southwest University); Wei, Dongtao (Southwest University; Ministry of Education of the People's Republic of China); Qiao, Lei (Southwest University; Ministry of Education of the People's Republic of China); Wang, Xiangpeng (Southwest University; Ministry of Education of the People's Republic of China); Che, Xianwei (Monash University)",Ministry of Education of the People's Republic of China; Guizhou Normal University; Monash University; Southwest University,grid.419897.a; grid.443395.c; grid.1002.3; grid.263906.8,China; China; Australia; China,National Natural Science Foundation of China,3,3,0.34,1.26,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0166860&type=printable,https://app.dimensions.ai/details/publication/pub.1042128230,1701 Psychology,1701 Psychology,,,,
0,pub.1004052922,10.1002/da.22478,26918313,,ABERRANT RESTING‐STATE BRAIN ACTIVITY IN POSTTRAUMATIC STRESS DISORDER: A META‐ANALYSIS AND SYSTEMATIC REVIEW,Depression and Anxiety,,"Brain; Diagnostic Imaging; Functional Neuroimaging; Humans; Rest; Stress Disorders, Post-Traumatic",2016,33,7,592-605,Closed,article,"Koch, Saskia B. J.; Zuiden, Mirjam; Nawijn, Laura; Frijling, Jessie L.; Veltman, Dick J.; Olff, Miranda","Koch, Saskia B. J. (University of Amsterdam); Zuiden, Mirjam (University of Amsterdam); Nawijn, Laura (University of Amsterdam); Frijling, Jessie L. (University of Amsterdam); Veltman, Dick J. (VU University Medical Center); Olff, Miranda (University of Amsterdam)",VU University Medical Center; University of Amsterdam,grid.16872.3a; grid.7177.6,Netherlands; Netherlands,Academic Medical Center; Netherlands Organisation for Health Research and Development,46,43,6.25,16.83,5,,https://app.dimensions.ai/details/publication/pub.1004052922,1117 Public Health and Health Services,1117 Public Health and Health Services,,,,
0,pub.1033549583,10.1371/journal.pone.0076488,24098513,3788711,"Default Mode, Dorsal Attention and Auditory Resting State Networks Exhibit Differential Functional Connectivity in Tinnitus and Hearing Loss",PLoS ONE,,Adult; Aged; Attention; Brain Mapping; Female; Hearing Loss; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Neural Pathways; Tinnitus,2013,8,10,e76488,All OA; Gold,article,"Schmidt, Sara A.; Akrofi, Kwaku; Carpenter-Thompson, Jake R.; Husain, Fatima T.","Schmidt, Sara A. (University of Illinois at Urbana Champaign); Akrofi, Kwaku (University of Illinois at Urbana Champaign); Carpenter-Thompson, Jake R. (University of Illinois at Urbana Champaign); Husain, Fatima T. (University of Illinois at Urbana Champaign)",University of Illinois at Urbana Champaign,grid.35403.31,United States,Directorate for Education & Human Resources,67,26,4.21,8.27,,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0076488&type=printable,https://app.dimensions.ai/details/publication/pub.1033549583,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1093110270,10.1371/journal.pone.0188526,29194453,5711016,Neural correlates of processing sentences and compound words in Chinese,PLoS ONE,,Adult; Brain; China; Female; Humans; Linguistics; Magnetic Resonance Imaging; Male; Young Adult,2017,12,12,e0188526,All OA; Gold,article,"Bulut, Talat; Hung, Yi-Hui; Tzeng, Ovid; Wu, Denise H.","Bulut, Talat (National Central University; Istanbul Medipol University); Hung, Yi-Hui (Yale University; National Yang Ming University); Tzeng, Ovid (Academia Sinica); Wu, Denise H. (National Central University)",Istanbul Medipol University; National Yang Ming University; Yale University; National Central University; Academia Sinica,grid.411781.a; grid.260770.4; grid.47100.32; grid.37589.30; grid.28665.3f,Turkey; Taiwan; United States; Taiwan; Taiwan,Ministry of Science and Technology,0,0,0,0,5,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0188526&type=printable,https://app.dimensions.ai/details/publication/pub.1093110270,2004 Linguistics,2004 Linguistics,,,,
0,pub.1035846743,10.1371/journal.pone.0165646,27902711,5130195,EEG to Primary Rewards: Predictive Utility and Malleability by Brain Stimulation,PLoS ONE,,Adolescent; Adult; Brain; Choice Behavior; Electroencephalography; Female; Humans; Male; Middle Aged; Motivation; Reward; Sexual Behavior; Transcranial Magnetic Stimulation; Young Adult,2016,11,11,e0165646,All OA; Gold,article,"Prause, Nicole; Siegle, Greg J.; Deblieck, Choi; Wu, Allan; Iacoboni, Marco","Prause, Nicole (); Siegle, Greg J. (); Deblieck, Choi (University of California Los Angeles); Wu, Allan (University of California Los Angeles); Iacoboni, Marco (University of California Los Angeles)",University of California Los Angeles,grid.19006.3e,United States,,7,7,0.77,2.94,113,https://doi.org/10.1371/journal.pone.0165646,https://app.dimensions.ai/details/publication/pub.1035846743,1701 Psychology,1701 Psychology,,,,
0,pub.1020493714,10.1371/journal.pone.0133164,26204524,4512728,Probing the Interoceptive Network by Listening to Heartbeats: An fMRI Study,PLoS ONE,,Amygdala; Anxiety; Arousal; Attention; Brain Mapping; Cerebral Cortex; Cues; Emotions; Female; Frontal Lobe; Galvanic Skin Response; Heart Auscultation; Heart Rate; Homeostasis; Humans; Interoception; Magnetic Resonance Imaging; Male; Motor Cortex,2015,10,7,e0133164,All OA; Gold,article,"Kleint, Nina I.; Wittchen, Hans-Ulrich; Lueken, Ulrike","Kleint, Nina I. (TU Dresden); Wittchen, Hans-Ulrich (TU Dresden); Lueken, Ulrike (TU Dresden; University Hospital of Würzburg)",University Hospital of Würzburg; TU Dresden,grid.411760.5; grid.4488.0,Germany; Germany,,10,8,1.04,2.36,11,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0133164&type=printable,https://app.dimensions.ai/details/publication/pub.1020493714,1109 Neurosciences; 1701 Psychology,1109 Neurosciences,1701 Psychology,,,
0,pub.1024129968,10.1371/journal.pone.0149375,26919234,4771024,The Structural Correlates of Statistical Information Processing during Speech Perception,PLoS ONE,,Acoustic Stimulation; Adolescent; Adult; Attention; Cerebral Cortex; Female; Humans; Magnetic Resonance Imaging; Male; Speech Perception; Young Adult,2016,11,2,e0149375,All OA; Gold,article,"Deschamps, Isabelle; Hasson, Uri; Tremblay, Pascale","Deschamps, Isabelle (Laval University; University Institute in mental health Quebec); Hasson, Uri (University of Trento); Tremblay, Pascale (Laval University; University Institute in mental health Quebec)",Laval University; University of Trento; University Institute in mental health Quebec,grid.23856.3a; grid.11696.39; grid.420732.0,Canada; Italy; Canada,Natural Sciences and Engineering Research Council; European Research Council; Social Sciences and Humanities Research Council; Fonds de Recherche du Québec - Santé,3,2,0.48,1.36,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0149375&type=printable,https://app.dimensions.ai/details/publication/pub.1024129968,1701 Psychology; 0104 Statistics,1701 Psychology,0104 Statistics,,,
