"About the data: Exported on Dec 21, 2018. Criteria: Text - '1402966 OR 1410086 OR 1448149 OR 1486459 OR 1486460 OR 1519476 OR 1527602 OR 1542680 OR 1613546 OR 1633409 OR 1679944 OR 1791928 OR 1822545 OR 1869921 OR 1875248 OR 1884179 OR 1929214 OR 2296583 OR 23...' in full data. For more information, please see https://app.dimensions.ai/datasources.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,FOR 1,FOR 2,FOR 3,FOR 4,FOR 5
0,pub.1006015604,10.1371/journal.pone.0122798,25875594,4398371,Goal or Gold: Overlapping Reward Processes in Soccer Players upon Scoring and Winning Money,PLoS ONE,,Adult; Behavior; Cognition; Decision Making; Goals; Humans; Magnetic Resonance Imaging; Male; Personality; Prefrontal Cortex; Radiography; Reward; Soccer; Surveys and Questionnaires,2015,10,4,e0122798,All OA; Gold,article,"Häusler, Alexander Niklas; Becker, Benjamin; Bartling, Marcel; Weber, Bernd","Häusler, Alexander Niklas (University of Bonn); Becker, Benjamin (University of Bonn); Bartling, Marcel (); Weber, Bernd (University of Bonn)",University of Bonn,grid.10388.32,Germany,German Research Foundation,5,3,0.4,1.49,73,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0122798&type=printable,https://app.dimensions.ai/details/publication/pub.1006015604,1701 Psychology,1701 Psychology,,,,
0,pub.1003373677,10.1371/journal.pone.0162555,27597999,5012579,Activation of the Human MT Complex by Motion in Depth Induced by a Moving Cast Shadow,PLoS ONE,,Adult; Cues; Depth Perception; Female; Humans; Magnetic Resonance Imaging; Male; Motion; Motion Perception; Photic Stimulation; Vision Disparity; Visual Cortex,2016,11,9,e0162555,All OA; Gold,article,"Katsuyama, Narumi; Usui, Nobuo; Taira, Masato","Katsuyama, Narumi (Tokyo Medical and Dental University); Usui, Nobuo (Tokyo Medical and Dental University); Taira, Masato (Tokyo Medical and Dental University)",Tokyo Medical and Dental University,grid.265073.5,Japan,Japan Society for the Promotion of Science,1,1,0.29,0.42,3,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0162555&type=printable,https://app.dimensions.ai/details/publication/pub.1003373677,1701 Psychology,1701 Psychology,,,,
0,pub.1083844315,10.1371/journal.pone.0170310,28207751,5312947,Flavor pleasantness processing in the ventral emotion network,PLoS ONE,,"Adult; Brain; Brain Mapping; Emotions; Flavoring Agents; Food Preferences; Humans; Image Processing, Computer-Assisted; Magnetic Resonance Imaging; Male; Taste; Ventral Striatum; Young Adult",2017,12,2,e0170310,All OA; Gold,article,"Dalenberg, Jelle R.; Weitkamp, Liselore; Renken, Remco J.; Nanetti, Luca; Horst, Gert J. ter","Dalenberg, Jelle R. (TiFN; University Medical Center Groningen); Weitkamp, Liselore (TiFN; University Medical Center Groningen); Renken, Remco J. (TiFN; University Medical Center Groningen); Nanetti, Luca (University Medical Center Groningen); Horst, Gert J. ter (TiFN; University Medical Center Groningen)",University Medical Center Groningen; TiFN,grid.4494.d; grid.420129.c,Netherlands; Netherlands,,5,5,0,0,7,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0170310&type=printable,https://app.dimensions.ai/details/publication/pub.1083844315,1701 Psychology,1701 Psychology,,,,
0,pub.1019942479,10.1371/journal.pone.0162158,27583349,5008726,The Brain Effective Connectivity of Chinese during Rhyming Task,PLoS ONE,,Adult; Brain; China; Female; Humans; Language; Magnetic Resonance Imaging; Male; Task Performance and Analysis; Young Adult,2016,11,9,e0162158,All OA; Gold,article,"Zhu, Linlin; Niu, Zhendong; Nie, Yaoxin; Yang, Yang; Li, Ke; Jin, Zhen; Wei, Jieyao","Zhu, Linlin (Beijing Institute of Technology); Niu, Zhendong (Beijing Institute of Technology); Nie, Yaoxin (Beijing Institute of Technology); Yang, Yang (University of Hong Kong); Li, Ke (PLA 306 Hospital); Jin, Zhen (PLA 306 Hospital); Wei, Jieyao (Beijing Institute of Technology)",PLA 306 Hospital; University of Hong Kong; Beijing Institute of Technology,grid.440241.7; grid.194645.b; grid.43555.32,China; China; China,Ministry of Science and Technology of the People's Republic of China,0,0,0.0,0.0,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0162158&type=printable,https://app.dimensions.ai/details/publication/pub.1019942479,1701 Psychology,1701 Psychology,,,,
0,pub.1091212000,10.1371/journal.pone.0182476,28806742,5555664,Dissociating maternal responses to sad and happy facial expressions of their own child: An fMRI study,PLoS ONE,,"Adult; Arousal; Behavior; Brain Mapping; Child; Child, Preschool; Emotions; Facial Expression; Female; Happiness; Humans; Magnetic Resonance Imaging; Male; Middle Aged; Mothers",2017,12,8,e0182476,All OA; Gold,article,"Kluczniok, Dorothea; Attar, Catherine Hindi; Stein, Jenny; Poppinga, Sina; Fydrich, Thomas; Jaite, Charlotte; Kappel, Viola; Brunner, Romuald; Herpertz, Sabine C.; Boedeker, Katja; Bermpohl, Felix","Kluczniok, Dorothea (Charité – University Medicine Berlin); Attar, Catherine Hindi (Charité – University Medicine Berlin); Stein, Jenny (Charité – University Medicine Berlin); Poppinga, Sina (Charité – University Medicine Berlin); Fydrich, Thomas (Humboldt University of Berlin); Jaite, Charlotte (Charité – University Medicine Berlin); Kappel, Viola (Charité – University Medicine Berlin); Brunner, Romuald (Heidelberg University); Herpertz, Sabine C. (Heidelberg University); Boedeker, Katja (Charité – University Medicine Berlin); Bermpohl, Felix (Charité – University Medicine Berlin)",Charité – University Medicine Berlin; Heidelberg University; Humboldt University of Berlin,grid.6363.0; grid.7700.0; grid.7468.d,Germany; Germany; Germany,German Research Foundation; Federal Ministry of Education and Research,1,1,0,0,1,http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0182476&type=printable,https://app.dimensions.ai/details/publication/pub.1091212000,1701 Psychology,1701 Psychology,,,,
0,pub.1040625462,10.1371/journal.pone.0122863,25830371,4382192,Experience-Related Structural Changes of Degenerated Occipital White Matter in Late-Blind Humans – A Diffusion Tensor Imaging Study,PLoS ONE,,Adult; Age of Onset; Anisotropy; Blindness; Brain Mapping; Case-Control Studies; Comprehension; Diffusion Tensor Imaging; Female; Humans; Life Change Events; Male; Middle Aged; Occipital Lobe; Speech Perception; White Matter; Young Adult,2015,10,4,e0122863,All OA; Gold,article,"Dietrich, Susanne; Hertrich, Ingo; Kumar, Vinod; Ackermann, Hermann","Dietrich, Susanne (University of Tübingen); Hertrich, Ingo (University of Tübingen); Kumar, Vinod (RWTH Aachen University); Ackermann, Hermann (University of Tübingen)",RWTH Aachen University; University of Tübingen,grid.1957.a; grid.10392.39,Germany; Germany,German Research Foundation,7,5,0.58,1.32,1,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0122863&type=printable,https://app.dimensions.ai/details/publication/pub.1040625462,1109 Neurosciences,1109 Neurosciences,,,,
0,pub.1041249117,10.1371/journal.pone.0080151,24244633,3828212,A Phenotypic Structure and Neural Correlates of Compulsive Behaviors in Adolescents,PLoS ONE,,"Adolescent; Anxiety Disorders; Basal Ganglia; Binge Drinking; Brain Mapping; Compulsive Behavior; Endophenotypes; Europe; Feeding and Eating Disorders; Female; Frontal Lobe; Humans; Magnetic Resonance Imaging; Male; Models, Psychological; Neuroticism; Obsessive-Compulsive Disorder; Parents; Personality; Prefrontal Cortex; Substance-Related Disorders; Surveys and Questionnaires",2013,8,11,e80151,All OA; Gold,article,"Montigny, Chantale; Castellanos-Ryan, Natalie; Whelan, Robert; Banaschewski, Tobias; Barker, Gareth J.; Büchel, Christian; Gallinat, Jürgen; Flor, Herta; Mann, Karl; Paillère-Martinot, Marie-Laure; Nees, Frauke; Lathrop, Mark; Loth, Eva; Paus, Tomas; Pausova, Zdenka; Rietschel, Marcella; Schumann, Gunter; Smolka, Michael N.; Struve, Maren; Robbins, Trevor W.; Garavan, Hugh; Conrod, Patricia J.; ","Montigny, Chantale (University of Montreal); Castellanos-Ryan, Natalie (University of Montreal); Whelan, Robert (Trinity College Dublin; University of Vermont); Banaschewski, Tobias (Central Institute of Mental Health; Heidelberg University); Barker, Gareth J. (King's College London); Büchel, Christian (University Medical Center Hamburg-Eppendorf); Gallinat, Jürgen (); Flor, Herta (Central Institute of Mental Health; Heidelberg University); Mann, Karl (Central Institute of Mental Health; Heidelberg University); Paillère-Martinot, Marie-Laure (University of Paris-Sud; Paris Descartes University); Nees, Frauke (Central Institute of Mental Health; Heidelberg University); Lathrop, Mark (Centre National de Génotypage); Loth, Eva (Medical Research Council; King's College London); Paus, Tomas (University of Toronto; University of Nottingham; McGill University); Pausova, Zdenka (University of Toronto); Rietschel, Marcella (Central Institute of Mental Health; Heidelberg University); Schumann, Gunter (Medical Research Council; King's College London); Smolka, Michael N. (TU Dresden); Struve, Maren (Central Institute of Mental Health); Robbins, Trevor W. (University of Cambridge); Garavan, Hugh (Trinity College Dublin; University of Vermont); Conrod, Patricia J. (University of Montreal; King's College London);  ()",University of Nottingham; University of Montreal; University of Vermont; Trinity College Dublin; University Medical Center Hamburg-Eppendorf; Medical Research Council; McGill University; TU Dresden; Paris Descartes University; University of Cambridge; University of Toronto; Central Institute of Mental Health; Centre National de Génotypage; Heidelberg University; King's College London; University of Paris-Sud,grid.4563.4; grid.14848.31; grid.59062.38; grid.8217.c; grid.13648.38; grid.14105.31; grid.14709.3b; grid.4488.0; grid.10992.33; grid.5335.0; grid.17063.33; grid.413757.3; grid.418135.a; grid.7700.0; grid.13097.3c; grid.5842.b,United Kingdom; Canada; United States; Ireland; Germany; United Kingdom; Canada; Germany; France; United Kingdom; Canada; Germany; France; Germany; United Kingdom; France,Medical Research Council; National Institute for Health Research; European Commission; Federal Ministry of Education and Research,21,8,1.17,3.89,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0080151&type=printable,https://app.dimensions.ai/details/publication/pub.1041249117,1701 Psychology,1701 Psychology,,,,
0,pub.1068244965,10.1682/jrrd.2011.08.0154,23341285,,Preliminary framework for Familiar Auditory Sensory Training (FAST) provided during coma recovery,The Journal of Rehabilitation Research and Development,,Acoustic Stimulation; Coma; Double-Blind Method; Humans; Neuronal Plasticity; Recovery of Function; Reproducibility of Results; Sensation; Treatment Outcome; United States; United States Department of Veterans Affairs,2012,49,7,1137,All OA; Gold,article,"Pape, Theresa Louise-Bender; Rosenow, Joshua M; Harton, Brett; Patil, Vijaya; Guernon, Ann; Parrish, Todd; Froehlich, Kathleen; Burress, Catherine; McNamee, Shane; Herrold, Amy A; Weiss, Bessie; Wang, Xue","Pape, Theresa Louise-Bender (Edward Hines, Jr. VA Hospital); Rosenow, Joshua M (); Harton, Brett (); Patil, Vijaya (); Guernon, Ann (); Parrish, Todd (); Froehlich, Kathleen (); Burress, Catherine (); McNamee, Shane (); Herrold, Amy A (); Weiss, Bessie (); Wang, Xue ()","Edward Hines, Jr. VA Hospital",grid.280893.8,United States,National Center for Advancing Translational Sciences,5,3,0.28,0.65,,https://doi.org/10.1682/jrrd.2011.08.0154,https://app.dimensions.ai/details/publication/pub.1068244965,1701 Psychology; 1109 Neurosciences,1701 Psychology,1109 Neurosciences,,,
0,pub.1034027207,10.1371/journal.pone.0138656,26390036,4577100,The Odor Context Facilitates the Perception of Low-Intensity Facial Expressions of Emotion,PLoS ONE,,Adolescent; Adult; Analysis of Variance; Anger; Cues; Emotions; Face; Facial Expression; Fear; Female; Happiness; Humans; Male; Odorants; Perception; Smell; Young Adult,2015,10,9,e0138656,All OA; Gold,article,"Leleu, Arnaud; Demily, Caroline; Franck, Nicolas; Durand, Karine; Schaal, Benoist; Baudouin, Jean-Yves","Leleu, Arnaud (Centre des Sciences du Goût et de l'Alimentation); Demily, Caroline (Centre Hospitalier Le Vinatier); Franck, Nicolas (Centre Hospitalier Le Vinatier); Durand, Karine (Centre des Sciences du Goût et de l'Alimentation); Schaal, Benoist (Centre des Sciences du Goût et de l'Alimentation); Baudouin, Jean-Yves (Centre des Sciences du Goût et de l'Alimentation; Institut Universitaire de France)",Centre Hospitalier Le Vinatier; Institut Universitaire de France; Centre des Sciences du Goût et de l'Alimentation,grid.420146.5; grid.440891.0; grid.462804.c,France; France; France,European Commission; National Agency for Research,14,14,2.04,4.16,2,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0138656&type=printable,https://app.dimensions.ai/details/publication/pub.1034027207,1701 Psychology,1701 Psychology,,,,
0,pub.1016861762,10.1139/h07-119,18059601,,Ventilatory constraints and dyspnea during exercise in chronic obstructive pulmonary disease,Applied Physiology Nutrition and Metabolism,,"Affect; Aged; Biomechanical Phenomena; Dyspnea; Exercise; Exercise Therapy; Exercise Tolerance; Humans; Pulmonary Disease, Chronic Obstructive; Respiratory Mechanics; Respiratory Muscles",2007,32,6,1225-1238,Closed,article,"Laveneziana, Pierantonio; Parker, Chris M.; O’Donnell, Denis E.","Laveneziana, Pierantonio (Queen's University); Parker, Chris M. (Queen's University); O’Donnell, Denis E. (Queen's University)",Queen's University,grid.410356.5,Canada,,21,4,0.74,2.13,3,,https://app.dimensions.ai/details/publication/pub.1016861762,1102 Cardiorespiratory Medicine and Haematology,1102 Cardiorespiratory Medicine and Haematology,,,,
