STRUCTURE,CLUSTER,DOMAIN,TITLE
right_temporal_fusiform_cortex_anterior_division,8,EPISODIC_MEMORY,Episodic Memory
left_middle_temporal_gyrus_anterior_division,9,SPEECH,Speech
left_superior_temporal_gyrus_anterior_division,9,SPEECH,Speech
right_middle_temporal_gyrus_anterior_division,9,SPEECH,Speech
left_accumbens,10,REWARD,Reward
left_caudate,10,REWARD,Reward
left_pallidum,10,REWARD,Reward
left_putamen,10,REWARD,Reward
right_accumbens,10,REWARD,Reward
right_caudate,10,REWARD,Reward
right_pallidum,10,REWARD,Reward
right_putamen,10,REWARD,Reward
left_cerebellar_crus,11,EXECUTION,Execution
left_cerebellar_lobules,11,EXECUTION,Execution
left_cerebellar_vermis,11,EXECUTION,Execution
right_cerebellar_crus,11,EXECUTION,Execution
right_cerebellar_lobules,11,EXECUTION,Execution
right_cerebellar_vermis,11,EXECUTION,Execution
left_inferior_temporal_gyrus_anterior_division,12,RETRIEVAL,Retrieval
left_temporal_fusiform_cortex_anterior_division,12,RETRIEVAL,Retrieval
left_amygdala,13,EMOTION,Emotion
left_hippocampus,13,EMOTION,Emotion
left_parahippocampal_gyrus_anterior_division,13,EMOTION,Emotion
left_parahippocampal_gyrus_posterior_division,13,EMOTION,Emotion
right_amygdala,13,EMOTION,Emotion
right_hippocampus,13,EMOTION,Emotion
right_parahippocampal_gyrus_anterior_division,13,EMOTION,Emotion
right_parahippocampal_gyrus_posterior_division,13,EMOTION,Emotion
left_inferior_temporal_gyrus_posterior_division,14,WORD,Word
left_middle_temporal_gyrus_posterior_division,14,WORD,Word
left_middle_temporal_gyrus_temporooccipital_part,14,WORD,Word
left_superior_temporal_gyrus_posterior_division,14,WORD,Word
right_middle_temporal_gyrus_posterior_division,14,WORD,Word
