STRUCTURE,CLUSTER,DOMAIN,TITLE
left_parietal_operculum_cortex,9,HEARING,Hearing
left_planum_polare,9,HEARING,Hearing
left_planum_temporale,9,HEARING,Hearing
right_central_opercular_cortex,9,HEARING,Hearing
right_heschls_gyrus,9,HEARING,Hearing
right_parietal_operculum_cortex,9,HEARING,Hearing
right_planum_polare,9,HEARING,Hearing
right_planum_temporale,9,HEARING,Hearing
right_superior_temporal_gyrus_anterior_division,9,HEARING,Hearing
right_superior_temporal_gyrus_posterior_division,9,HEARING,Hearing
left_amygdala,10,VALENCE,Valence
left_hippocampus,10,VALENCE,Valence
left_parahippocampal_gyrus_anterior_division,10,VALENCE,Valence
left_lateral_occipital_cortex_inferior_division,11,VISION,Vision
left_occipital_pole,11,VISION,Vision
right_inferior_temporal_gyrus_temporooccipital_part,11,VISION,Vision
right_lateral_occipital_cortex_inferior_division,11,VISION,Vision
right_lateral_occipital_cortex_superior_division,11,VISION,Vision
right_lingual_gyrus,11,VISION,Vision
right_middle_temporal_gyrus_temporooccipital_part,11,VISION,Vision
right_occipital_fusiform_gyrus,11,VISION,Vision
right_occipital_pole,11,VISION,Vision
right_temporal_occipital_fusiform_cortex,11,VISION,Vision
left_inferior_temporal_gyrus_anterior_division,12,RETRIEVAL,Retrieval
left_temporal_fusiform_cortex_anterior_division,12,RETRIEVAL,Retrieval
right_inferior_temporal_gyrus_anterior_division,12,RETRIEVAL,Retrieval
left_cerebellar_crus,13,EXECUTION,Execution
left_cerebellar_lobules,13,EXECUTION,Execution
left_cerebellar_vermis,13,EXECUTION,Execution
right_cerebellar_crus,13,EXECUTION,Execution
right_cerebellar_lobules,13,EXECUTION,Execution
right_cerebellar_vermis,13,EXECUTION,Execution
left_cingulate_gyrus_anterior_division,14,ANTICIPATION,Anticipation
left_pallidum,14,ANTICIPATION,Anticipation
left_putamen,14,ANTICIPATION,Anticipation
left_thalamus,14,ANTICIPATION,Anticipation
right_cingulate_gyrus_anterior_division,14,ANTICIPATION,Anticipation
right_insular_cortex,14,ANTICIPATION,Anticipation
right_pallidum,14,ANTICIPATION,Anticipation
right_paracingulate_gyrus,14,ANTICIPATION,Anticipation
right_putamen,14,ANTICIPATION,Anticipation
right_thalamus,14,ANTICIPATION,Anticipation
left_inferior_temporal_gyrus_temporooccipital_part,15,WORD,Word
left_lingual_gyrus,15,WORD,Word
left_occipital_fusiform_gyrus,15,WORD,Word
left_temporal_fusiform_cortex_posterior_division,15,WORD,Word
left_temporal_occipital_fusiform_cortex,15,WORD,Word
left_accumbens,16,DECISION_MAKING,Decision Making
right_accumbens,16,DECISION_MAKING,Decision Making
