STRUCTURE,CLUSTER,DOMAIN,TITLE
right_inferior_temporal_gyrus_temporooccipital_part,15,RECOGNITION,Recognition
right_lateral_occipital_cortex_inferior_division,15,RECOGNITION,Recognition
right_occipital_fusiform_gyrus,15,RECOGNITION,Recognition
left_subcallosal_cortex,16,MOOD,Mood
left_cerebellar_vermis,17,MOVEMENT,Movement
left_cerebellar_crus,18,MOTOR_CONTROL,Motor Control
left_cerebellar_lobules,18,MOTOR_CONTROL,Motor Control
right_cerebellar_crus,18,MOTOR_CONTROL,Motor Control
right_cerebellar_lobules,18,MOTOR_CONTROL,Motor Control
left_middle_temporal_gyrus_anterior_division,19,SEMANTIC_PROCESSING,Semantic Processing
left_superior_temporal_gyrus_anterior_division,19,SEMANTIC_PROCESSING,Semantic Processing
left_brainstem,20,PAIN,Pain
right_brainstem,20,PAIN,Pain
left_precentral_gyrus,21,COGNITIVE_PROCESS,Cognitive Process
left_superior_frontal_gyrus,21,COGNITIVE_PROCESS,Cognitive Process
left_supplementary_motor_cortex,21,COGNITIVE_PROCESS,Cognitive Process
right_frontal_pole,21,COGNITIVE_PROCESS,Cognitive Process
right_inferior_frontal_gyrus_pars_opercularis,21,COGNITIVE_PROCESS,Cognitive Process
right_inferior_frontal_gyrus_pars_triangularis,21,COGNITIVE_PROCESS,Cognitive Process
right_middle_frontal_gyrus,21,COGNITIVE_PROCESS,Cognitive Process
right_precentral_gyrus,21,COGNITIVE_PROCESS,Cognitive Process
right_superior_frontal_gyrus,21,COGNITIVE_PROCESS,Cognitive Process
right_supplementary_motor_cortex,21,COGNITIVE_PROCESS,Cognitive Process
right_cerebellar_vermis,22,COORDINATION,Coordination
right_putamen,23,REWARD,Reward
right_inferior_temporal_gyrus_anterior_division,24,ENCODING,Encoding
right_temporal_fusiform_cortex_anterior_division,24,ENCODING,Encoding
right_cuneal_cortex,25,REACTION_TIME,Reaction Time
right_intracalcarine_cortex,25,REACTION_TIME,Reaction Time
right_precuneous_cortex,25,REACTION_TIME,Reaction Time
right_supracalcarine_cortex,25,REACTION_TIME,Reaction Time
left_amygdala,26,FEAR,Fear
right_amygdala,26,FEAR,Fear
left_cuneal_cortex,27,FAMILIARITY,Familiarity
left_intracalcarine_cortex,27,FAMILIARITY,Familiarity
left_supracalcarine_cortex,27,FAMILIARITY,Familiarity
left_hippocampus,28,RECALL,Recall
left_parahippocampal_gyrus_anterior_division,28,RECALL,Recall
left_parahippocampal_gyrus_posterior_division,28,RECALL,Recall
right_hippocampus,28,RECALL,Recall
left_frontal_medial_cortex,29,THOUGHT,Thought
right_frontal_medial_cortex,29,THOUGHT,Thought
left_caudate,30,REWARD_PROCESSING,Reward Processing
left_pallidum,30,REWARD_PROCESSING,Reward Processing
left_putamen,30,REWARD_PROCESSING,Reward Processing
right_caudate,30,REWARD_PROCESSING,Reward Processing
left_thalamus,31,ANTICIPATION,Anticipation
right_thalamus,31,ANTICIPATION,Anticipation
left_temporal_pole,32,SOCIAL_COGNITION,Social Cognition
right_temporal_pole,32,SOCIAL_COGNITION,Social Cognition
left_inferior_temporal_gyrus_posterior_division,33,NAMING,Naming
left_temporal_fusiform_cortex_posterior_division,33,NAMING,Naming
left_heschls_gyrus,34,HEARING,Hearing
left_planum_polare,34,HEARING,Hearing
right_parahippocampal_gyrus_posterior_division,35,REMEMBERING,Remembering
right_pallidum,36,FEEDBACK,Feedback
left_accumbens,37,DECISION_MAKING,Decision Making
right_accumbens,37,DECISION_MAKING,Decision Making
