STRUCTURE,CLUSTER,DOMAIN,TITLE
right_inferior_temporal_gyrus_posterior_division,9,MEMORY,Memory
right_parahippocampal_gyrus_posterior_division,9,MEMORY,Memory
right_temporal_fusiform_cortex_posterior_division,9,MEMORY,Memory
left_accumbens,10,REWARD,Reward
right_accumbens,10,REWARD,Reward
left_inferior_temporal_gyrus_posterior_division,11,RECOGNITION,Recognition
left_inferior_temporal_gyrus_temporooccipital_part,11,RECOGNITION,Recognition
left_lateral_occipital_cortex_inferior_division,11,RECOGNITION,Recognition
left_lingual_gyrus,11,RECOGNITION,Recognition
left_middle_temporal_gyrus_temporooccipital_part,11,RECOGNITION,Recognition
left_occipital_fusiform_gyrus,11,RECOGNITION,Recognition
left_occipital_pole,11,RECOGNITION,Recognition
left_temporal_occipital_fusiform_cortex,11,RECOGNITION,Recognition
right_inferior_temporal_gyrus_temporooccipital_part,11,RECOGNITION,Recognition
right_lateral_occipital_cortex_inferior_division,11,RECOGNITION,Recognition
right_lingual_gyrus,11,RECOGNITION,Recognition
right_middle_temporal_gyrus_temporooccipital_part,11,RECOGNITION,Recognition
right_occipital_fusiform_gyrus,11,RECOGNITION,Recognition
right_occipital_pole,11,RECOGNITION,Recognition
right_temporal_occipital_fusiform_cortex,11,RECOGNITION,Recognition
left_brainstem,12,ANTICIPATION,Anticipation
left_caudate,12,ANTICIPATION,Anticipation
left_insular_cortex,12,ANTICIPATION,Anticipation
left_pallidum,12,ANTICIPATION,Anticipation
left_putamen,12,ANTICIPATION,Anticipation
right_brainstem,12,ANTICIPATION,Anticipation
right_caudate,12,ANTICIPATION,Anticipation
right_frontal_operculum_cortex,12,ANTICIPATION,Anticipation
right_frontal_orbital_cortex,12,ANTICIPATION,Anticipation
right_insular_cortex,12,ANTICIPATION,Anticipation
right_pallidum,12,ANTICIPATION,Anticipation
right_putamen,12,ANTICIPATION,Anticipation
right_temporal_pole,12,ANTICIPATION,Anticipation
left_inferior_temporal_gyrus_anterior_division,13,EPISODIC_MEMORY,Episodic Memory
left_temporal_fusiform_cortex_anterior_division,13,EPISODIC_MEMORY,Episodic Memory
right_inferior_temporal_gyrus_anterior_division,13,EPISODIC_MEMORY,Episodic Memory
right_temporal_fusiform_cortex_anterior_division,13,EPISODIC_MEMORY,Episodic Memory
