STRUCTURE,CLUSTER,DOMAIN,TITLE
left_superior_parietal_lobule,20,ATTENTION,Attention
left_supramarginal_gyrus_posterior_division,20,ATTENTION,Attention
right_angular_gyrus,20,ATTENTION,Attention
right_lateral_occipital_cortex_superior_division,20,ATTENTION,Attention
right_middle_temporal_gyrus_temporooccipital_part,20,ATTENTION,Attention
right_superior_parietal_lobule,20,ATTENTION,Attention
right_supramarginal_gyrus_posterior_division,20,ATTENTION,Attention
right_accumbens,21,DECISION_MAKING,Decision Making
left_accumbens,22,LOSS,Loss
left_thalamus,23,ANTICIPATION,Anticipation
right_thalamus,23,ANTICIPATION,Anticipation
left_frontal_medial_cortex,24,THOUGHT,Thought
left_cuneal_cortex,25,RECALL,Recall
left_intracalcarine_cortex,25,RECALL,Recall
left_supracalcarine_cortex,25,RECALL,Recall
left_cingulate_gyrus_posterior_division,26,ENCODING,Encoding
left_lingual_gyrus,26,ENCODING,Encoding
left_parahippocampal_gyrus_posterior_division,26,ENCODING,Encoding
right_lingual_gyrus,26,ENCODING,Encoding
right_parahippocampal_gyrus_posterior_division,27,REMEMBERING,Remembering
right_inferior_temporal_gyrus_posterior_division,28,RECOGNITION,Recognition
right_temporal_fusiform_cortex_posterior_division,28,RECOGNITION,Recognition
left_middle_temporal_gyrus_anterior_division,29,MEANING,Meaning
left_superior_temporal_gyrus_anterior_division,29,MEANING,Meaning
right_cerebellar_vermis,30,MOTOR_CONTROL,Motor Control
left_middle_temporal_gyrus_posterior_division,31,SEMANTIC_PROCESSING,Semantic Processing
left_middle_temporal_gyrus_temporooccipital_part,31,SEMANTIC_PROCESSING,Semantic Processing
left_planum_temporale,31,SEMANTIC_PROCESSING,Semantic Processing
left_superior_temporal_gyrus_posterior_division,31,SEMANTIC_PROCESSING,Semantic Processing
