STRUCTURE,CLUSTER,DOMAIN,TITLE
right_cingulate_gyrus_posterior_division,4,AROUSAL,Arousal
right_frontal_medial_cortex,4,AROUSAL,Arousal
right_frontal_operculum_cortex,4,AROUSAL,Arousal
right_frontal_orbital_cortex,4,AROUSAL,Arousal
right_frontal_pole,4,AROUSAL,Arousal
right_inferior_frontal_gyrus_pars_triangularis,4,AROUSAL,Arousal
right_insular_cortex,4,AROUSAL,Arousal
right_pallidum,4,AROUSAL,Arousal
right_paracingulate_gyrus,4,AROUSAL,Arousal
right_putamen,4,AROUSAL,Arousal
right_subcallosal_cortex,4,AROUSAL,Arousal
right_temporal_pole,4,AROUSAL,Arousal
right_thalamus,4,AROUSAL,Arousal
