STRUCTURE,CLUSTER,DOMAIN,TITLE
left_caudate,34,REWARD_PROCESSING,Reward Processing
right_caudate,35,ADDICTION,Addiction
right_postcentral_gyrus,36,HAND,Hand
right_supramarginal_gyrus_anterior_division,36,HAND,Hand
left_brainstem,37,VALENCE,Valence
left_temporal_pole,38,SOCIAL_COGNITION,Social Cognition
right_temporal_pole,38,SOCIAL_COGNITION,Social Cognition
left_heschls_gyrus,39,HEARING,Hearing
left_planum_polare,39,HEARING,Hearing
right_inferior_temporal_gyrus_anterior_division,40,REMEMBERING,Remembering
right_middle_temporal_gyrus_posterior_division,41,SPEECH,Speech
right_superior_temporal_gyrus_posterior_division,41,SPEECH,Speech
right_middle_temporal_gyrus_anterior_division,42,LANGUAGE_PROCESSING,Language Processing
right_superior_temporal_gyrus_anterior_division,42,LANGUAGE_PROCESSING,Language Processing
left_amygdala,43,MOOD,Mood
left_pallidum,44,FEEDBACK,Feedback
left_putamen,44,FEEDBACK,Feedback
left_cerebellar_crus,45,MOTOR_CONTROL,Motor Control
left_cerebellar_lobules,45,MOTOR_CONTROL,Motor Control
right_cerebellar_lobules,45,MOTOR_CONTROL,Motor Control
