STRUCTURE,CLUSTER,DOMAIN,TITLE
left_intracalcarine_cortex,6,MEMORY,Memory
left_parahippocampal_gyrus_posterior_division,6,MEMORY,Memory
left_supracalcarine_cortex,6,MEMORY,Memory
right_cingulate_gyrus_posterior_division,6,MEMORY,Memory
right_cuneal_cortex,6,MEMORY,Memory
right_intracalcarine_cortex,6,MEMORY,Memory
right_lingual_gyrus,6,MEMORY,Memory
right_parahippocampal_gyrus_posterior_division,6,MEMORY,Memory
right_precuneous_cortex,6,MEMORY,Memory
right_supracalcarine_cortex,6,MEMORY,Memory
left_accumbens,7,REWARD,Reward
left_brainstem,7,REWARD,Reward
left_caudate,7,REWARD,Reward
left_frontal_medial_cortex,7,REWARD,Reward
left_pallidum,7,REWARD,Reward
left_putamen,7,REWARD,Reward
left_subcallosal_cortex,7,REWARD,Reward
left_thalamus,7,REWARD,Reward
right_accumbens,7,REWARD,Reward
right_caudate,7,REWARD,Reward
right_frontal_medial_cortex,7,REWARD,Reward
right_pallidum,7,REWARD,Reward
right_putamen,7,REWARD,Reward
right_subcallosal_cortex,7,REWARD,Reward
right_thalamus,7,REWARD,Reward
left_central_opercular_cortex,8,HEARING,Hearing
left_heschls_gyrus,8,HEARING,Hearing
left_parietal_operculum_cortex,8,HEARING,Hearing
left_planum_polare,8,HEARING,Hearing
left_planum_temporale,8,HEARING,Hearing
right_central_opercular_cortex,8,HEARING,Hearing
right_heschls_gyrus,8,HEARING,Hearing
right_parietal_operculum_cortex,8,HEARING,Hearing
right_planum_polare,8,HEARING,Hearing
right_planum_temporale,8,HEARING,Hearing
left_cerebellar_crus,9,EXECUTION,Execution
left_cerebellar_lobules,9,EXECUTION,Execution
left_cerebellar_vermis,9,EXECUTION,Execution
right_brainstem,9,EXECUTION,Execution
right_cerebellar_crus,9,EXECUTION,Execution
right_cerebellar_lobules,9,EXECUTION,Execution
right_cerebellar_vermis,9,EXECUTION,Execution
left_inferior_temporal_gyrus_anterior_division,10,EPISODIC_MEMORY,Episodic Memory
left_temporal_fusiform_cortex_anterior_division,10,EPISODIC_MEMORY,Episodic Memory
right_inferior_temporal_gyrus_anterior_division,10,EPISODIC_MEMORY,Episodic Memory
right_inferior_temporal_gyrus_posterior_division,10,EPISODIC_MEMORY,Episodic Memory
right_temporal_fusiform_cortex_anterior_division,10,EPISODIC_MEMORY,Episodic Memory
