STRUCTURE,CLUSTER,DOMAIN,TITLE
right_parahippocampal_gyrus_posterior_division,8,EPISODIC_MEMORY,Episodic Memory
right_temporal_fusiform_cortex_posterior_division,8,EPISODIC_MEMORY,Episodic Memory
left_middle_frontal_gyrus,9,MANIPULATION,Manipulation
left_precentral_gyrus,9,MANIPULATION,Manipulation
right_angular_gyrus,9,MANIPULATION,Manipulation
right_inferior_frontal_gyrus_pars_opercularis,9,MANIPULATION,Manipulation
right_middle_frontal_gyrus,9,MANIPULATION,Manipulation
right_precentral_gyrus,9,MANIPULATION,Manipulation
right_superior_frontal_gyrus,9,MANIPULATION,Manipulation
right_supplementary_motor_cortex,9,MANIPULATION,Manipulation
right_supramarginal_gyrus_posterior_division,9,MANIPULATION,Manipulation
right_accumbens,10,REWARD,Reward
left_heschls_gyrus,11,SPEECH,Speech
left_planum_polare,11,SPEECH,Speech
left_insular_cortex,12,COGNITIVE_PROCESS,Cognitive Process
right_frontal_operculum_cortex,12,COGNITIVE_PROCESS,Cognitive Process
right_frontal_orbital_cortex,12,COGNITIVE_PROCESS,Cognitive Process
right_inferior_frontal_gyrus_pars_triangularis,12,COGNITIVE_PROCESS,Cognitive Process
right_insular_cortex,12,COGNITIVE_PROCESS,Cognitive Process
left_temporal_pole,13,SOCIAL_COGNITION,Social Cognition
right_temporal_pole,13,SOCIAL_COGNITION,Social Cognition
left_frontal_medial_cortex,14,AROUSAL,Arousal
right_frontal_medial_cortex,14,AROUSAL,Arousal
right_subcallosal_cortex,14,AROUSAL,Arousal
right_middle_temporal_gyrus_anterior_division,15,LANGUAGE_PROCESSING,Language Processing
right_middle_temporal_gyrus_posterior_division,15,LANGUAGE_PROCESSING,Language Processing
right_superior_temporal_gyrus_anterior_division,15,LANGUAGE_PROCESSING,Language Processing
left_pallidum,16,FEEDBACK,Feedback
left_putamen,16,FEEDBACK,Feedback
left_cuneal_cortex,17,RECALL,Recall
left_intracalcarine_cortex,17,RECALL,Recall
left_supracalcarine_cortex,17,RECALL,Recall
left_brainstem,18,PAIN,Pain
right_brainstem,18,PAIN,Pain
left_inferior_temporal_gyrus_posterior_division,19,RETRIEVAL,Retrieval
left_parahippocampal_gyrus_posterior_division,19,RETRIEVAL,Retrieval
left_temporal_fusiform_cortex_posterior_division,19,RETRIEVAL,Retrieval
left_temporal_occipital_fusiform_cortex,19,RETRIEVAL,Retrieval
left_angular_gyrus,20,REPRESENTATION,Representation
left_lateral_occipital_cortex_superior_division,20,REPRESENTATION,Representation
left_postcentral_gyrus,20,REPRESENTATION,Representation
left_superior_parietal_lobule,20,REPRESENTATION,Representation
left_supplementary_motor_cortex,20,REPRESENTATION,Representation
left_supramarginal_gyrus_anterior_division,20,REPRESENTATION,Representation
left_supramarginal_gyrus_posterior_division,20,REPRESENTATION,Representation
right_postcentral_gyrus,20,REPRESENTATION,Representation
right_superior_parietal_lobule,20,REPRESENTATION,Representation
right_supramarginal_gyrus_anterior_division,20,REPRESENTATION,Representation
left_caudate,21,DECISION_MAKING,Decision Making
right_caudate,21,DECISION_MAKING,Decision Making
left_hippocampus,22,ENCODING,Encoding
left_parahippocampal_gyrus_anterior_division,22,ENCODING,Encoding
right_parahippocampal_gyrus_anterior_division,22,ENCODING,Encoding
left_inferior_temporal_gyrus_anterior_division,23,WORD,Word
left_temporal_fusiform_cortex_anterior_division,23,WORD,Word
left_frontal_operculum_cortex,24,MEANING,Meaning
left_frontal_orbital_cortex,24,MEANING,Meaning
left_frontal_pole,24,MEANING,Meaning
left_inferior_frontal_gyrus_pars_opercularis,24,MEANING,Meaning
left_inferior_frontal_gyrus_pars_triangularis,24,MEANING,Meaning
right_pallidum,25,REWARD_PROCESSING,Reward Processing
right_putamen,25,REWARD_PROCESSING,Reward Processing
right_inferior_temporal_gyrus_anterior_division,26,FAMILIARITY,Familiarity
right_temporal_fusiform_cortex_anterior_division,26,FAMILIARITY,Familiarity
left_cerebellar_vermis,27,MOVEMENT,Movement
left_thalamus,28,ANTICIPATION,Anticipation
right_thalamus,28,ANTICIPATION,Anticipation
left_amygdala,29,MOOD,Mood
left_parietal_operculum_cortex,30,LISTENING,Listening
left_planum_temporale,30,LISTENING,Listening
right_planum_temporale,30,LISTENING,Listening
right_superior_temporal_gyrus_posterior_division,30,LISTENING,Listening
left_subcallosal_cortex,31,SALIENCE,Salience
left_lingual_gyrus,32,RECOGNITION,Recognition
right_intracalcarine_cortex,32,RECOGNITION,Recognition
right_lingual_gyrus,32,RECOGNITION,Recognition
right_occipital_fusiform_gyrus,32,RECOGNITION,Recognition
right_occipital_pole,32,RECOGNITION,Recognition
right_temporal_occipital_fusiform_cortex,32,RECOGNITION,Recognition
left_accumbens,33,LOSS,Loss
right_cerebellar_vermis,34,MOTOR_CONTROL,Motor Control
